SD Card Mounted after 1 attempts
RTC Time Good
Datalogger Start Time: 2022-07-05 15:57:37
SD Card Mount Time (millis): 00000651
millis,id,data
00000651,0x040,000000000007A12E
00000651,0x050,000000000007A19F
00000651,0x400,0000000000000000
00000651,0x080,000000000007A135
00000651,0x262,0000000000000001
00000652,0x462,0000000000001000
00000652,0x250,0000000000000000
00000652,0x260,0000000000000000
00000652,0x560,0000000000000000
00000652,0x570,0000000000000000
00000652,0x560,0000000000000000
00000652,0x580,0001008CFFFC00A0
00000652,0x570,0000000000000000
00000652,0x590,000000000000A73A
00000652,0x580,FFFE0070FFFB009C
00000652,0x561,0000000000000000
00000652,0x590,000000000000A226
00000653,0x571,0000000000000000
00000653,0x471,000000000000020C
00000653,0x581,00080072FFFA0099
00000653,0x072,0000000000000006
00000653,0x591,000000000000A4F6
00000653,0x5A0,0000000000000000
00000653,0x5A1,0000000000000000
00000653,0x5B1,1781004F0000E4DE
00000653,0x5B0,1CE100570000E48E
00000653,0x5C1,0000000000000000
00000653,0x5C0,0000000000000000
00000717,0x5D1,000000000000FFFF
00000717,0x5D0,000000000000FFFF
00000717,0x5B0,1B5100740000E3BE
00000717,0x5C0,0000000000000000
00000717,0x5D0,000000000000FFFF
00000718,0x075,0000000000000400
00000718,0x041,0000000000000003
00000718,0x232,00000000FFFFFFE5
00000718,0x410,047B1966FFD3E459
00000718,0x088,000000000000000B
00000718,0x471,000000000000020C
00000718,0x23F,0000000004A105D7
00000718,0x035,000000000000000A
00000718,0x034,0000000000000820
00000718,0x033,0000000000000000
00000718,0x23C,0E8A0EB70E7F0E1C
00000719,0x23D,0E200E460E930EBE
00000719,0x23E,0E800EC407A10A01
00000719,0x2F1,0000101A0FE71026
00000719,0x233,00000F05105508FF
00000719,0x235,95A9958A95899561
00000719,0x236,94CB956295629561
00000719,0x237,95AF95759585955F
00000719,0x238,94E892B3964995A2
00000719,0x251,0000000000000000
00000719,0x239,95AF959A957B94C4
00000719,0x201,0000000000000000
00000719,0x23A,95969584956D9599
00000720,0x23B,95769576955C958C
00000720,0x230,0000000000105617
00000720,0x234,0000955C964992B3
00000720,0x240,0000000000000E02
00000748,0x300,0000000000000000
00000748,0x041,0000000000000003
00000748,0x201,0000000000000000
00000749,0x250,0000000000000000
00000749,0x082,000000000000000F
00000749,0x462,0000000000001000
00000749,0x260,0000000000000000
00000749,0x471,000000000000020C
00000749,0x301,0000000000000000
00000749,0x232,00000000FFFFFFDD
00000749,0x410,047B1942FFC6D2B0
00000749,0x088,000000000000000B
00000749,0x401,0000000000000000
00000749,0x471,000000000000020C
00000750,0x041,0000000000000003
00000750,0x251,0000000000000000
00000750,0x201,0000000000000000
00000750,0x462,0000000000001000
00000750,0x262,0000000000000001
00000750,0x260,0000000000000000
00000750,0x250,0000000000000000
00000750,0x471,000000000000020C
00000750,0x700,00000E6D00004003
00000750,0x701,0000000000000000
00000750,0x702,0000000042D5BDD5
00000750,0x703,0000000000000000
00000750,0x704,0000000000000000
00000751,0x705,41A76853C00AB2D5
00000751,0x706,0000000000000000
00000751,0x707,0000000000000000
00000751,0x708,416943183B623B00
00000751,0x709,404FD3BD3FE85811
00000773,0x70B,4248565841C41D84
00000773,0x70C,000000004264DB74
00000773,0x70D,0000000044B705F3
00000773,0x70E,000000003E24B475
00000773,0x717,0000000042C7FFFF
00000773,0x041,0000000000000003
00000773,0x400,0000000000000000
00000774,0x703,3F43ED4841D620BE
00000774,0x232,00000000FFFFFFE3
00000774,0x410,047B191DFFD09FF1
00000774,0x088,000000000000000B
00000774,0x471,000000000000020C
00000774,0x2F0,0053000000000000
00000774,0x23F,0000000004A505D8
00000774,0x035,000000000000000A
00000774,0x034,0000000000000820
00000774,0x033,0000000000000000
00000774,0x23C,0E8A0EB70E7F0E1C
00000774,0x23D,0E1F0E460E920EBD
00000775,0x23E,0E800EC407A10A02
00000775,0x2F1,000010180FEC1026
00000775,0x233,00000F05105408FF
00000775,0x235,95AA9589958B955E
00000775,0x236,94C8955F955F955E
00000775,0x237,95AE957B9583955C
00000775,0x238,94E592B0965195A1
00000775,0x251,0000000000000000
00000775,0x239,95AD9599957994C2
00000775,0x201,0000000000000000
00000775,0x23A,95979581956E9597
00000775,0x23B,95789575955B958A
00000776,0x230,00000000001055FF
00000797,0x703,40AE81BB433EB7C9
00000797,0x234,0000955B965192B0
00000797,0x300,0000000000000000
00000798,0x462,0000000000001000
00000798,0x262,0000000000000001
00000798,0x260,0000000000000129
00000798,0x250,0000000000000000
00000798,0x471,000000000000020C
00000798,0x701,0000000000000000
00000798,0x702,0000000042D62175
00000798,0x703,410EA0B0439BE09A
00000798,0x704,0000000000000000
00000798,0x705,3FCB22EE41BDB2ED
00000798,0x706,0000000000000000
00000798,0x707,0000000041B61F2B
00000799,0x717,0000000042C7FFFF
00000799,0x703,411167FE439EE9FC
00000799,0x041,0000000000000003
00000799,0x471,000000000000020C
00000799,0x232,00000000FFFFFFE3
00000799,0x410,047B18DAFFD0A037
00000799,0x088,000000000000000B
00000799,0x23F,0000000004A305D8
00000799,0x035,000000000000000A
00000799,0x034,0000000000000820
00000799,0x033,0000000000000000
00000799,0x23C,0E8A0EB80E7F0E1E
00000800,0x23D,0E1E0E450E920EBD
00000800,0x23E,0E800EC407A10A02
00000800,0x2F1,000010200FE71035
00000800,0x233,00000F05105408FF
00000800,0x235,95AC9589958A955D
00000822,0x236,94C8956095639560
00000822,0x237,95B195779583955E
00000822,0x238,94E692B2964D95A2
