SD Card Mounted after 1 attempts
RTC Time Good
Datalogger Start Time: 2022-07-05 12:53:38
SD Card Mount Time (millis): 00000578
millis,id,data
00000578,0x5B1,1B9100720000E4CE
00000578,0x5B0,1891005E0000E45E
00000578,0x5C1,0000000000000000
00000578,0x5C0,0000000000000000
00000578,0x5D1,000000000000FFFF
00000578,0x5D0,000000000000FFFF
00000578,0x5B0,1BB100740000E38E
00000578,0x5C0,0000000000000000
00000579,0x5D0,000000000000FFFF
00000579,0x23F,0000000004A305DC
00000579,0x035,000000000000000A
00000579,0x034,0000000000000020
00000579,0x033,0000000000000000
00000579,0x23C,0CF20D0C0E060D16
00000579,0x23D,0DA20CC00D090D12
00000579,0x23E,0CDB0CA807A20A82
00000579,0x041,0000000000000003
00000579,0x2F1,000010E0126A0FD0
00000579,0x233,00000DEB0F960900
00000579,0x235,9BC89B9C9BA09B72
00000580,0x236,9ACF9B589B4D9B51
00000580,0x237,9BD29B979BA09B85
00000580,0x238,9B279B9C9B819BCD
00000580,0x239,9BD89BBA9B9F9B24
00000580,0x23A,9BBA9BA39B869BBE
00000580,0x23B,9B9D9B9C9B809BB6
00000580,0x230,000000000011033F
00000580,0x234,00009B8B9BD89ACF
00000644,0x088,000000000000000B
00000644,0x471,000000000000000C
00000644,0x072,0000000000000004
00000644,0x074,0000000000000000
00000644,0x301,0000000000000000
00000644,0x232,00000000FFFFFFDE
00000645,0x410,064C3BC5FFC6282A
00000645,0x251,0000000000000000
00000645,0x201,0000000000000000
00000645,0x471,000000000000000C
00000645,0x240,0000000000000E02
00000645,0x300,0000000000000000
00000645,0x041,0000000000000003
00000645,0x201,0000000000000000
00000645,0x250,0000000000000001
00000645,0x082,000000000000000F
00000645,0x462,0000000000001401
00000645,0x260,0000000000000000
00000646,0x471,000000000000000C
00000646,0x088,000000000000000B
00000646,0x401,0000000000000000
00000646,0x041,0000000000000003
00000646,0x251,0000000000000000
00000646,0x201,0000000000000000
00000646,0x471,000000000000000C
00000646,0x262,0000000000000001
00000646,0x462,0000000000001401
00000646,0x250,0000000000000001
00000646,0x232,00000000FFFFFFCC
00000646,0x260,0000000000000000
00000647,0x410,064C3B89FFA788B9
00000647,0x2F0,0053000000000000
00000675,0x23F,0000000004A105E0
00000675,0x035,000000000000000A
00000675,0x034,0000000000000020
00000675,0x033,0000000000000000
00000675,0x23C,0CF30D0B0E060D16
00000675,0x23D,0DA10CC00D090D11
00000675,0x23E,0CDB0CA907A30A83
00000676,0x041,0000000000000003
00000676,0x2F1,000010D6126B0FC9
00000676,0x233,00000DEB0F960901
00000676,0x235,9BC59B999B9E9B71
00000676,0x236,9ACB9B559B4A9B4E
00000676,0x237,9BD29B979B9D9B81
00000676,0x238,9B259B9D9B809BCC
00000676,0x239,9BD59BB59B9B9B1C
00000676,0x23A,9BB99BA19B829BBB
00000676,0x23B,9B9D9B9A9B7F9BB5
00000676,0x230,00000000001102FD
00000676,0x234,00009B899BD59ACB
00000677,0x471,000000000000000C
00000677,0x400,0000000000000000
00000677,0x088,000000000000000B
00000677,0x700,00000E6D00004003
00000677,0x701,0000000000000000
00000677,0x702,0000000042DF44E0
00000677,0x703,0000000000000000
00000677,0x704,0000000000000000
00000677,0x705,BE6658BF3D27B980
00000677,0x251,0000000000000000
00000677,0x201,0000000000000000
00000677,0x706,0000000000000000
00000678,0x707,0000000000000000
00000700,0x708,416981AF00000000
00000700,0x709,404FD14B3FE88069
00000700,0x70B,4234AA7041C41D84
00000700,0x471,000000000000000C
00000700,0x70C,00000000424F06CA
00000700,0x70D,0000000044B705F3
00000700,0x300,0000000000000000
00000700,0x250,0000000000000001
00000700,0x462,0000000000001401
00000700,0x70E,000000003D126785
00000700,0x260,0000000000000000
00000700,0x717,0000000042C7FFFF
00000701,0x232,00000000FFFFFFD9
00000701,0x410,064C3B5BFFBDA78C
00000701,0x440,02030000000006A2
00000701,0x240,0000000000000E02
00000701,0x041,0000000000000003
00000701,0x201,0000000000000000
00000701,0x082,000000000000000F
00000701,0x703,0000000000000000
00000701,0x075,0000000000000A00
00000701,0x301,0000000000000000
00000701,0x471,000000000000000C
00000701,0x088,000000000000000B
00000702,0x703,0000000000000000
00000702,0x041,0000000000000003
00000702,0x251,0000000000000000
00000702,0x201,0000000000000000
00000702,0x471,000000000000000C
00000702,0x262,0000000000000001
00000702,0x462,0000000000001401
00000702,0x250,0000000000000001
00000724,0x260,0000000000000000
00000724,0x703,0000000000000000
00000724,0x232,00000000FFFFFFD8
00000724,0x410,064C3B2AFFBBF40C
00000724,0x23F,0000000004A005DF
00000724,0x035,000000000000000A
00000724,0x034,0000000000000020
00000724,0x033,0000000000000000
00000724,0x23C,0CF20D0C0E060D16
00000725,0x23D,0DA20CC00D090D12
00000725,0x23E,0CDB0CA807A30A84
00000725,0x2F1,000010DA126E0FC9
00000725,0x233,00000DEB0F960901
00000725,0x235,9BC79B9C9BA19B6F
00000725,0x236,9ACD9B559B4A9B52
00000725,0x237,9BD39B989B9D9B7F
00000725,0x238,9B239B9B9B839BCF
00000725,0x239,9BD59BB79B9C9B2A
00000725,0x23A,9BB99B9F9B849BBD
00000725,0x23B,9B9C9B9E9B7D9BB4
00000725,0x230,000000000011031E
00000726,0x234,00009B8A9BD59ACD
00000726,0x471,000000000000000C
00000726,0x703,0000000000000000
00000726,0x041,0000000000000003
00000726,0x0A0,000000000016E38E
00000726,0x088,000000000000000B
00000726,0x0B0,00000000000B1617
00000733,0x701,0000000000000000
00000734,0x702,0000000042DEDB5C
00000735,0x703,0000000000000000
00000736,0x704,0000000000000000
00000758,0x705,BDCBFABFBDC8225F
00000758,0x251,0000000000000000
00000758,0x201,0000000000000000
00000759,0x706,0000000000000000
00000759,0x707,0000000000000000
00000759,0x471,000000000000000C
