SD Card Mounted after 1 attempts
RTC Time Good
Datalogger Start Time: 2022-07-05 12:21:13
SD Card Mount Time (millis): 00000579
millis,id,data
00000579,0x591,000000000000A776
00000579,0x590,000000000000A654
00000579,0x5A1,0000000000000000
00000579,0x5A0,0000000000000000
00000579,0x5B1,16A1074A0000E4EE
00000579,0x5B0,16D100740000E3EE
00000579,0x5C1,0000000000000000
00000579,0x5C0,0000000000000000
00000579,0x5D1,000000000000FFFF
00000579,0x5D0,000000000000FFFF
00000580,0x590,000000000000A5DC
00000580,0x5A0,0000000000000000
00000580,0x5B0,17A1004A0000E49E
00000580,0x5C0,0000000000000000
00000580,0x5D0,000000000000FFFF
00000580,0x23F,0000000004A105E3
00000580,0x035,000000000000000A
00000580,0x034,0000000000000020
00000580,0x033,0000000000000000
00000580,0x23C,0C9A0CA50D710CB1
00000580,0x23D,0D230C570CA50CA6
00000580,0x23E,0C620C5A07A30A6A
00000581,0x2F1,00000F790F770F85
00000581,0x233,00000D8F0F010901
00000581,0x235,9CFD9CD09CD49CA6
00000581,0x236,9C0C9C859C799C7E
00000581,0x237,9D0B9CCE9CD49CB9
00000581,0x238,9C639CD39CB69D05
00000645,0x239,9D0C9CED9CD29C39
00000645,0x041,0000000000000003
00000645,0x23A,9CEF9CD79CBB9CF1
00000645,0x23B,9CDB9CCF9CB39CEB
00000645,0x230,00000000001124E4
00000645,0x234,00009CBF9D0C9C0C
00000645,0x471,000000000000000C
00000645,0x088,000000000000000B
00000645,0x074,0000000000000000
00000646,0x301,0000000000000000
00000646,0x232,00000000FFFFFFE8
00000646,0x410,069EC040FFD6DAAA
00000646,0x471,000000000000000C
00000646,0x251,0000000000000000
00000646,0x201,0000000000000000
00000646,0x240,0000000000000E02
00000646,0x300,0000000000000000
00000646,0x041,0000000000000003
00000646,0x201,0000000000000000
00000646,0x082,000000000000000F
00000646,0x250,0000000000000000
00000647,0x462,0000000000001000
00000647,0x260,0000000000000000
00000647,0x471,000000000000000C
00000647,0x088,000000000000000B
00000647,0x401,0000000000000000
00000647,0x041,0000000000000003
00000647,0x251,0000000000000000
00000647,0x201,0000000000000000
00000647,0x471,000000000000000C
00000647,0x232,00000000FFFFFFD5
00000647,0x410,069EC010FFB647C6
00000676,0x262,0000000000000001
00000676,0x250,0000000000000000
00000676,0x462,0000000000001000
00000676,0x260,0000000000000000
00000676,0x2F0,0053000000000000
00000676,0x23F,0000000004A305E7
00000676,0x035,000000000000000A
00000676,0x034,0000000000000020
00000676,0x033,0000000000000000
00000676,0x23C,0C9B0CA50D710CB2
00000677,0x23D,0D230C560CA40CA6
00000677,0x23E,0C620C5A07A30A69
00000677,0x2F1,00000F750F760F77
00000677,0x233,00000D8F0F010901
00000677,0x235,9CFD9CD29CD39CA5
00000677,0x236,9C0D9C869C789C7F
00000677,0x237,9D0B9CCD9CD49CBB
00000677,0x238,9C639CD39CB89D04
00000677,0x239,9D0B9CEE9CD29C39
00000677,0x041,0000000000000003
00000677,0x23A,9CEE9CD89CB99CF2
00000678,0x23B,9CDA9CCF9CB29CEB
00000678,0x230,00000000001124E5
00000678,0x234,00009CBF9D0B9C0D
00000678,0x471,000000000000000C
00000678,0x400,0000000000000000
00000678,0x088,000000000000000B
00000678,0x251,0000000000000000
00000678,0x201,0000000000000000
00000678,0x471,000000000000000C
00000678,0x232,00000000FFFFFFE6
00000678,0x410,069EBFEEFFD36CE0
00000703,0x300,0000000000000000
00000703,0x250,0000000000000000
00000703,0x462,0000000000001000
00000703,0x260,0000000000000000
00000703,0x700,00000E6D00004003
00000703,0x701,0000000000000000
00000703,0x702,0000000042E059A0
00000703,0x703,0000000000000000
00000703,0x704,0000000000000000
00000703,0x705,3D3C5AC03DE02EA0
00000703,0x706,0000000000000000
00000704,0x707,0000000000000000
00000704,0x708,4169632100000000
00000704,0x709,404FBA1B3FE8556E
00000704,0x70B,4231998641C41D84
00000704,0x70C,00000000424AEF82
00000704,0x70D,0000000044B705F3
00000704,0x70E,000000003C926785
00000704,0x717,0000000042C7FFFF
00000704,0x075,0000000000000A00
00000704,0x301,0000000000000000
00000704,0x440,02030000000006B4
00000704,0x240,0000000000000E02
00000705,0x041,0000000000000003
00000705,0x201,0000000000000000
00000705,0x082,000000000000000F
00000705,0x471,000000000000000C
00000705,0x703,0000000000000000
00000705,0x088,000000000000000B
00000705,0x703,0000000000000000
00000705,0x251,0000000000000000
00000705,0x201,0000000000000000
00000727,0x471,000000000000000C
00000727,0x041,0000000000000003
00000727,0x262,0000000000000001
00000727,0x250,0000000000000000
00000727,0x462,0000000000001000
00000727,0x260,0000000000000000
00000727,0x232,00000000FFFFFFE4
00000728,0x410,069EBFCDFFCFFF19
00000728,0x23F,0000000004A105E7
00000728,0x035,000000000000000A
00000728,0x034,0000000000000020
00000728,0x033,0000000000000000
00000728,0x23C,0C9C0CA50D710CB1
00000728,0x703,0000000000000000
00000728,0x23D,0D230C570CA50CA6
00000728,0x23E,0C620C5A07A30A68
00000728,0x2F1,00000F830F750F77
00000728,0x233,00000D8F0F010901
00000728,0x235,9CFE9CD19CD39CA5
00000729,0x236,9C0D9C849C799C80
00000729,0x237,9D0B9CCF9CD49CB7
00000729,0x238,9C649CD39CB79D04
00000729,0x239,9D0B9CEE9CD39C39
00000729,0x23A,9CF09CD89CB99CF2
00000729,0x23B,9CDA9CCF9CB29CEB
00000729,0x230,00000000001124E6
00000729,0x234,00009CBF9D0B9C0D
00000729,0x471,000000000000000C
00000729,0x041,0000000000000003
00000729,0x0A0,000000000016E392
00000729,0x703,0000000000000000
00000730,0x088,000000000000000B
00000751,0x251,0000000000000000
00000752,0x201,0000000000000000
00000752,0x471,000000000000000C
00000752,0x050,00000000000F42CE
00000752,0x400,0000000000000000
00000752,0x300,0000000000000000
00000752,0x250,0000000000000000
00000752,0x462,0000000000001000
00000752,0x260,0000000000000000
00000752,0x701,0000000000000000
00000752,0x702,0000000042E08CCD
00000752,0x060,00000000000B4D5B
00000752,0x060,00000000000B4CE3
00000753,0x560,0000000000000000
00000753,0x562,0000000000000000
00000753,0x570,0000000000000000
00000753,0x572,0000000000000000
00000753,0x061,00000000000B4D33
