SD Card Mounted after 1 attempts
RTC Time Good
Datalogger Start Time: 2022-07-05 12:29:43
SD Card Mount Time (millis): 00000579
millis,id,data
00000579,0x5B1,182107580000E46E
00000579,0x5B0,1A6100710000E33E
00000580,0x5C1,0000000000000000
00000580,0x5C0,0000000000000000
00000580,0x5D1,000000000000FFFF
00000580,0x5D0,000000000000FFFF
00000580,0x5B0,1CC107B80000E44E
00000580,0x5C0,0000000000000000
00000580,0x5D0,000000000000FFFF
00000580,0x23F,0000000004A305E3
00000580,0x035,000000000000000A
00000580,0x034,0000000000000020
00000580,0x033,0000000000000000
00000580,0x23C,0C9A0CA40D760CB5
00000581,0x23D,0CAD0C5F0CA90CAF
00000581,0x23E,0C800C3A07A50A68
00000581,0x2F1,00000E900EB90EF1
00000581,0x233,00000D870F060903
00000581,0x235,9D1E9CF49CF59CC3
00000581,0x236,9C1C9CA59C9A9C9F
00000581,0x237,9D2E9CF09CF89CDE
00000581,0x238,9C6D9CF49CD89D26
00000581,0x239,9D2E9D119CF69C4B
00000581,0x23A,9D119CFA9CDD9D19
00000581,0x23B,9CF79CF59CD99D0E
00000581,0x230,000000000011286B
00000582,0x234,00009CDF9D2E9C1C
00000582,0x041,0000000000000003
00000645,0x471,000000000000000C
00000645,0x088,000000000000000B
00000646,0x074,0000000000000000
00000646,0x301,0000000000000000
00000646,0x232,00000000FFFFFFE8
00000646,0x410,06A6C8D3FFD6D233
00000646,0x251,0000000000000000
00000646,0x201,0000000000000000
00000646,0x471,000000000000000C
00000646,0x240,0000000000000E02
00000646,0x300,0000000000000000
00000646,0x041,0000000000000003
00000646,0x201,0000000000000000
00000646,0x250,0000000000000001
00000647,0x082,000000000000000F
00000647,0x462,0000000000001401
00000647,0x260,0000000000000000
00000647,0x471,000000000000000C
00000647,0x088,000000000000000B
00000647,0x401,0000000000000000
00000647,0x041,0000000000000003
00000647,0x251,0000000000000000
00000647,0x201,0000000000000000
00000647,0x471,000000000000000C
00000647,0x232,00000000FFFFFFD6
00000647,0x410,06A6C8A4FFB7EFD9
00000648,0x262,0000000000000001
00000648,0x462,0000000000001401
00000648,0x250,0000000000000001
00000648,0x260,0000000000000000
00000648,0x2F0,0053000000000000
00000648,0x23F,0000000004A405E5
00000676,0x035,000000000000000A
00000676,0x034,0000000000000020
00000676,0x033,0000000000000000
00000677,0x23C,0C9A0CA30D770CB5
00000677,0x23D,0CAE0C5F0CAA0CAF
00000677,0x23E,0C800C3907A50A68
00000677,0x2F1,00000E950EBC0EF7
00000677,0x233,00000D870F070903
00000677,0x235,9D1A9CF39CF59CB8
00000677,0x236,9C1F9CA69C9A9C9F
00000677,0x237,9D2C9CF19CF69CD5
00000677,0x238,9C729CF79CD69D28
00000677,0x239,9D2F9D139CF69C4B
00000677,0x23A,9D129CFA9CDF9D16
00000677,0x23B,9CF49CF59CD99D10
00000678,0x230,000000000011285D
00000678,0x234,00009CDE9D2F9C1F
00000678,0x041,0000000000000003
00000678,0x471,000000000000000C
00000678,0x400,0000000000000000
00000678,0x088,000000000000000B
00000678,0x251,0000000000000000
00000678,0x201,0000000000000000
00000678,0x471,000000000000000C
00000678,0x700,00000E6D00004003
00000678,0x701,0000000000000000
00000678,0x702,0000000042E08CF4
00000679,0x703,0000000000000000
00000679,0x704,0000000000000000
00000679,0x705,3D1E53403E30E910
00000679,0x300,0000000000000000
00000679,0x462,0000000000001401
