SD Card Mounted after 1 attempts
RTC Time Good
Datalogger Start Time: 2022-07-05 18:15:55
SD Card Mount Time (millis): 00000677
millis,id,data
00000677,0x5B1,191100480000E45E
00000677,0x5B0,1B61004E0000E41E
00000677,0x5C1,0000000000000000
00000677,0x5C0,0000000000000000
00000677,0x5D1,000000000000FFFF
00000677,0x5D0,000000000000FFFF
00000677,0x5B0,1B3100720000E32E
00000678,0x5C0,0000000000000000
00000678,0x5D0,000000000000FFFF
00000678,0x251,0000000000000000
00000678,0x201,0000000000000000
00000678,0x232,0000000000000000
00000678,0x410,01A00FD500000000
00000678,0x041,0000000000000003
00000678,0x088,000000000000000B
00000678,0x471,000000000000000C
00000678,0x23F,0000000004A005EA
00000678,0x035,000000000000000A
00000678,0x034,0000000000000820
00000679,0x033,0000000000000000
00000679,0x23C,10B7106E0FDC0FE8
00000679,0x23D,0FA71079108F1033
00000679,0x23E,1003109109BD0C1A
00000679,0x2F1,00000E870E590E8A
00000679,0x233,00000F5910B709BD
00000679,0x235,8D628D478D4B8D10
00000679,0x236,8C678D648D6B8D6B
00000679,0x237,8D5D8D288D378D08
00000743,0x238,8C858AF98D418D51
00000743,0x239,8D5C8D4A8D2D8C69
00000743,0x23A,8D4E8D3F8D278D4F
00000743,0x23B,8D258D348D188D42
00000743,0x230,00000000000F6E6B
00000743,0x234,00008D168D6B8AF9
00000743,0x471,000000000000000C
00000743,0x240,0000000000000E02
00000743,0x300,0000000000000000
00000744,0x041,0000000000000003
00000744,0x201,0000000000000000
00000744,0x250,0000000000000001
00000744,0x082,000000000000000F
00000744,0x462,0000000000001401
00000744,0x260,0000000000000000
00000744,0x074,0000000000000000
00000744,0x301,0000000000000000
00000744,0x251,0000000000000000
00000744,0x201,0000000000000000
00000744,0x232,0000000000000000
00000744,0x410,01A00FD500000000
00000745,0x471,000000000000000C
00000745,0x088,000000000000000B
00000745,0x401,0000000000000000
00000745,0x041,0000000000000003
00000745,0x471,000000000000000C
00000745,0x462,0000000000001401
00000745,0x262,0000000000000001
00000745,0x260,0000000000000000
00000745,0x250,0000000000000001
00000745,0x251,0000000000000000
00000745,0x201,0000000000000000
00000774,0x041,0000000000000003
00000774,0x471,000000000000000C
00000774,0x700,00000E6D00004003
00000774,0x232,0000000000000000
00000774,0x410,01A00FD500000000
00000774,0x701,0000000000000000
00000774,0x702,0000000042CAAB93
00000775,0x400,0000000000000000
00000775,0x703,0000000000000000
00000775,0x704,0000000000000000
00000775,0x705,BDC2177F3E2F9920
00000775,0x706,0000000000000000
00000775,0x707,0000000000000000
00000775,0x708,416964243B5FD400
00000775,0x709,404FB72D3FE85486
00000775,0x088,000000000000000B
00000775,0x70B,422ADE8C41C41D84
00000775,0x70C,00000000423BCC0A
00000775,0x70D,0000000044B705F3
00000776,0x70E,0000000000000000
00000776,0x717,0000000042C7FFFF
00000776,0x2F0,0053000000000000
00000776,0x23F,0000000004A205EB
00000776,0x035,000000000000000A
00000776,0x034,0000000000000820
00000776,0x033,0000000000000000
00000776,0x23C,10B8106D0FDC0FE9
00000776,0x23D,0FA81079108F1034
00000776,0x23E,1003109109BE0C1A
00000776,0x2F1,00000E9B0E550E99
00000776,0x233,00000F5A10B809BE
00000777,0x235,8D668D4B8D4C8D16
00000798,0x236,8C668D6E8D6E8D72
00000798,0x237,8D5D8D2A8D368D02
00000798,0x238,8C878AFA8D408D52
00000798,0x239,8D5D8D488D2C8C69
00000799,0x23A,8D4E8D408D288D51
00000799,0x23B,8D258D368D1A8D46
00000799,0x230,00000000000F6E95
00000799,0x234,00008D178D728AFA
00000799,0x703,0000000000000000
00000799,0x471,000000000000000C
00000799,0x300,0000000000000000
00000799,0x462,0000000000001401
00000799,0x260,0000000000000000
00000799,0x250,0000000000000001
00000799,0x440,02030000000007B8
00000799,0x240,0000000000000E02
00000800,0x041,0000000000000003
00000800,0x201,0000000000000000
00000800,0x082,000000000000000F
00000800,0x703,0000000000000000
00000800,0x251,0000000000000000
00000800,0x201,0000000000000000
00000800,0x471,000000000000000C
00000800,0x232,0000000000000000
00000800,0x410,01A00FD500000000
00000800,0x088,000000000000000B
00000800,0x703,0000000000000000
00000800,0x075,0000000000000A00
00000801,0x301,0000000000000000
00000801,0x041,0000000000000003
00000801,0x471,000000000000000C
00000801,0x462,0000000000001401
00000822,0x262,0000000000000001
00000822,0x260,0000000000000000
00000822,0x250,0000000000000001
00000823,0x251,0000000000000000
00000823,0x201,0000000000000000
00000823,0x471,000000000000000C
00000823,0x701,0000000000000000
00000823,0x702,0000000042CA2DC4
00000823,0x703,0000000000000000
00000823,0x704,0000000000000000
00000823,0x705,BD05C9FF3DD2A1E0
00000823,0x706,0000000000000000
00000823,0x707,0000000000000000
00000823,0x041,0000000000000003
00000823,0x717,0000000042C7FFFF
00000824,0x232,0000000000000000
00000824,0x410,01A00FD500000000
00000824,0x23F,00000000049F05EB
00000824,0x035,000000000000000A
00000824,0x034,0000000000000820
00000824,0x033,0000000000000000
00000824,0x088,000000000000000B
00000824,0x23C,10B8106D0FDC0FE9
00000824,0x23D,0FA71078108E1033
00000824,0x23E,1001109109BD0C19
00000824,0x2F1,00000E8E0E5A0E8C
00000824,0x233,00000F5910B809BD
00000825,0x235,8D608D458D4E8D0F
00000825,0x236,8C698D688D6C8D6A
00000825,0x237,8D5E8D298D378D04
00000825,0x238,8C838AF88D428D55
00000825,0x050,00000000000F42D7
00000846,0x400,0000000000000000
00000847,0x300,0000000000000000
00000847,0x462,0000000000001401
00000847,0x260,0000000000000000
00000847,0x250,0000000000000001
00000847,0x060,00000000000B4BDE
00000847,0x060,00000000000B4BD3
00000847,0x560,0000000000000000
00000847,0x564,0000000000000000
00000847,0x570,0000000000000000
00000847,0x574,0000000000000000
00000847,0x580,0002008CFFFB009E
00000847,0x061,00000000000B4B9C
00000848,0x584,FFFF006DFFFB009D
00000848,0x561,0000000000000000
00000848,0x590,0000000000009556
00000848,0x571,0000000000000000
00000848,0x594,0000000000009466
00000848,0x581,0008006EFFFB009C
00000848,0x5A0,0000000000000000
00000848,0x591,000000000000951A
00000848,0x5A4,0000000000000000
00000848,0x5A1,0000000000000000
00000848,0x5B0,1C3100740000E35E
00000848,0x5B1,1B31004D0000E49E
00000849,0x5B4,1BB100540000E42E
00000849,0x5C0,00000000000B4BDE
00000849,0x5C1,00000000000B4B9C
00000849,0x5C4,00000000000B4BD3
00000849,0x5D0,000025DD000002C5
00000849,0x5D1,00002595000002C5
00000849,0x703,0000000000000000
00000871,0x440,0203030000000796
00000871,0x240,0000000000000E02
00000871,0x041,0000000000000003
00000871,0x201,0000000000000000
00000871,0x082,000000000000000F
00000871,0x0A0,000000000017321C
00000871,0x251,0000000000000000
00000871,0x201,0000000000000000
00000871,0x471,000000000000000C
00000871,0x703,0000000000000000
00000872,0x232,00000000FFFFFFFF
00000872,0x410,01A00FD4FFFE74F4
00000872,0x088,000000000000000B
00000872,0x471,000000000000000C
00000872,0x041,0000000000000003
00000872,0x462,0000000000001401
00000872,0x262,0000000000000001
00000872,0x260,0000000000000000
00000872,0x250,0000000000000001
00000872,0x703,0000000000000000
00000872,0x0B0,00000000000D51AE
00000873,0x070,000000000016E36C
00000873,0x301,0000000000000000
00000885,0x251,0000000000000000
00000885,0x201,0000000000000000
00000890,0x471,000000000000000C
00000893,0x701,0000000000000000
00000894,0x702,0000000042CA2BB9
00000895,0x703,0000000000000000
00000896,0x704,0000000000000000
00000897,0x705,BD00E7FF3DD2E060
00000898,0x706,0000000000000000
00000920,0x707,0000000000000000
00000920,0x717,0000000042C7FFFF
00000920,0x041,0000000000000003
00000920,0x23F,0000000004A005E9
00000920,0x035,000000000000000A
00000920,0x034,0000000000000820
00000920,0x033,0000000000000000
00000924,0x23C,10B8106D0FDC0FE9
00000925,0x23D,0FA71079108E1033
00000925,0x23E,1001109109BD0C1A
00000925,0x2F1,00000E8A0E590E8A
00000925,0x233,00000F5910B809BD
00000930,0x235,8D628D458D4D8D0F
00000930,0x236,8C658D6A8D6B8D68
00000930,0x237,8D598D2B8D358D01
00000931,0x238,8C838AF78D498D52
00000931,0x239,8D5B8D478D2B8C69
00000931,0x23A,8D4E8D3F8D258D50
00000931,0x23B,8D258D358D198D44
00000931,0x230,00000000000F6E63
00000932,0x234,00008D158D6B8AF7
00000932,0x232,00000000FFFFFFFF
00000932,0x410,01A00FD3FFFE74F7
00000934,0x088,000000000000000B
00000935,0x703,0000000000000000
00000940,0x471,000000000000000C
00000945,0x300,0000000000000000
00000945,0x462,0000000000001401
00000945,0x260,0000000000000000
00000946,0x250,0000000000000001
00000969,0x440,02030000000007B6
00000969,0x240,0000000000000E02
00000991,0x201,0000000000000000
00000991,0x082,000000000000000F
00000991,0x703,0000000000000000
00000991,0x041,0000000000000003
00000991,0x251,0000000000000000
00000991,0x201,0000000000000000
00000992,0x471,000000000000000C
00000995,0x400,0000000000000000
00001000,0x0B3,000000000EEB2D8C
00001001,0x4B0,0000000000000001
00001005,0x030,00000000001A8EAD
00001015,0x703,0000000000000000
00001038,0x232,00000000FFFFFFFF
00001038,0x410,01A00FD2FFFE74F7
00001040,0x471,000000000000000C
00001042,0x088,000000000000000B
00001043,0x041,0000000000000003
00001045,0x401,0000000000000000
00001045,0x462,0000000000001401
00001045,0x262,0000000000000001
00001046,0x260,0000000000000000
00001046,0x250,0000000000000001
00001055,0x703,0000000000000000
00001085,0x251,0000000000000000
00001085,0x201,0000000000000000
00001090,0x471,000000000000000C
00001093,0x701,0000000000000000
00001094,0x702,0000000042CA2996
00001095,0x703,0000000000000000
00001096,0x704,0000000000000000
00001097,0x705,BD0C9FFF3DD4B520
00001098,0x706,0000000000000000
00001120,0x707,0000000000000000
00001120,0x717,0000000042C7FFFF
00001120,0x041,0000000000000003
00001120,0x23F,0000000004A105EB
00001120,0x035,000000000000000A
00001120,0x034,0000000000000820
00001120,0x033,0000000000000000
00001123,0x301,0000000000000000
00001124,0x23C,10B8106D0FDC0FEA
00001125,0x23D,0FA71078108E1033
00001125,0x23E,1001109109BD0C1A
00001125,0x2F1,00000E980E530E91
00001125,0x233,00000F5910B809BD
00001130,0x235,8D608D418D498D0F
00001130,0x236,8C668D658D6B8D69
00001130,0x237,8D5B8D278D348D05
00001131,0x238,8C848AF98D448D4F
00001131,0x239,8D5A8D478D2B8C6A
00001131,0x23A,8D4D8D3D8D268D4E
00001131,0x23B,8D258D338D188D43
00001131,0x230,00000000000F6E4A
00001132,0x234,00008D148D6B8AF9
00001135,0x703,0000000000000000
00001140,0x471,000000000000000C
00001145,0x300,0000000000000000
00001145,0x462,0000000000001401
00001145,0x260,0000000000000000
00001146,0x250,0000000000000001
00001148,0x232,00000000FFFFFFFF
00001148,0x410,01A00FD1FFFE74F9
00001150,0x088,000000000000000B
00001169,0x440,02030000000007C2
00001191,0x240,0000000000000E02
00001191,0x201,0000000000000000
00001191,0x082,000000000000000F
00001191,0x703,0000000000000000
00001191,0x041,0000000000000003
00001192,0x251,0000000000000000
00001192,0x201,0000000000000000
00001192,0x471,000000000000000C
00001215,0x703,0000000000000000
00001240,0x471,000000000000000C
00001243,0x041,0000000000000003
00001245,0x040,000000000016E37D
00001245,0x050,000000000016E3FF
00001245,0x400,0000000000000000
00001245,0x080,000000000016E3AD
00001245,0x462,0000000000001401
00001245,0x262,0000000000000001
00001246,0x260,0000000000000000
00001246,0x250,0000000000000001
00001248,0x075,0000000000001100
00001249,0x560,0000000000000000
00001249,0x564,0000000000000000
00001249,0x570,0000000000000000
00001250,0x574,0000000000000000
00001250,0x580,0001008DFFFC00A4
00001250,0x584,FFFF0072FFFB00A3
00001250,0x561,0000000000000000
00001250,0x590,0000000000009574
00001251,0x571,0000000000000000
00001251,0x594,0000000000009448
00001251,0x581,00080074FFF900A3
00001251,0x5A0,0000000000000000
00001273,0x591,000000000000951A
00001273,0x5A4,0000000000000000
00001273,0x5A1,0000000000000000
00001273,0x5B0,1DE100750000E3AE
00001273,0x5B1,1D1100520000E51E
00001274,0x5B4,168100590000E47E
00001274,0x5C0,00000000000B3624
00001274,0x5C1,00000000000B34EE
00001274,0x5C4,00000000000B359B
00001274,0x5D0,0000033D000002C5
00001274,0x5D1,00000325000002C5
00001274,0x5D4,0000033D000002C5
00001274,0x703,0000000000000000
00001274,0x232,00000000FFFFFFFF
00001274,0x410,01A00FD0FFFE74F9
00001274,0x088,000000000000000B
00001280,0x4A0,000000000000022E
00001281,0x4A1,000000230F000E77
00001285,0x251,0000000000000000
00001285,0x201,0000000000000000
00001290,0x471,000000000000000C
00001293,0x701,0000000000000000
00001294,0x702,0000000042CA280F
00001295,0x703,0000000000000000
00001296,0x704,0000000000000000
00001297,0x705,BD058B7F3DC6AB60
00001298,0x706,0000000000000000
00001299,0x707,0000000000000000
00001306,0x717,0000000042C7FFFF
00001310,0x041,0000000000000003
00001317,0x23F,0000000004A205EB
00001317,0x035,000000000000000A
00001339,0x034,0000000000000820
00001339,0x033,0000000000000000
00001339,0x23C,10B8106D0FDC0FEA
00001339,0x23D,0FA71078108E1034
00001339,0x23E,1000109109BD0C19
00001339,0x2F1,00000E970E5B0E8B
00001339,0x233,00000F5910B809BD
00001339,0x235,8D628D488D478D0C
00001339,0x236,8C638D668D6B8D6A
00001340,0x237,8D598D278D358CFE
00001340,0x238,8C828AF68D448D4F
00001340,0x239,8D5B8D488D2B8C64
00001340,0x23A,8D4C8D3C8D278D4E
00001340,0x23B,8D248D348D188D42
00001340,0x230,00000000000F6E3A
00001340,0x234,00008D148D6B8AF6
00001340,0x703,0000000000000000
00001340,0x471,000000000000000C
00001345,0x300,0000000000000000
00001345,0x462,0000000000001401
00001345,0x260,0000000000000000
00001346,0x250,0000000000000001
00001366,0x088,000000000000000B
00001366,0x232,0000000000000000
00001366,0x410,01A00FCF00000000
00001369,0x440,02030000000007B4
00001369,0x240,0000000000000E02
00001370,0x201,0000000000000000
00001370,0x082,000000000000000F
00001373,0x074,0000000000000000
00001373,0x301,0000000000000000
00001375,0x703,0000000000000000
00001397,0x041,0000000000000003
00001397,0x251,0000000000000000
00001397,0x201,0000000000000000
00001397,0x471,000000000000000C
00001415,0x703,0000000000000000
00001440,0x471,000000000000000C
00001443,0x041,0000000000000003
00001445,0x462,0000000000001401
00001445,0x260,0000000000000000
00001446,0x262,0000000000000001
00001446,0x250,0000000000000001
00001455,0x703,0000000000000000
00001474,0x088,000000000000000B
00001474,0x232,0000000000000000
00001475,0x410,01A00FCF00000000
00001485,0x251,0000000000000000
00001485,0x201,0000000000000000
00001490,0x471,000000000000000C
00001492,0x700,00000E6D00004003
00001493,0x701,0000000000000000
00001494,0x702,0000000042CA234C
00001495,0x400,0000000000000000
00001495,0x703,0000000000000000
00001496,0x704,0000000000000000
00001497,0x705,BC89737F3DDEF620
00001498,0x706,0000000000000000
