millis,id,hexString,length,parsedValue
1657063773700,0x5C0,0000000000000000,1,[0.0]
1657063773700,0x581,0009006BFFFB0095,4,"[0.31640625, 0.38416245404411764, -0.17578125, 0.5349551930147058]"
1657063773700,0x5D0,000000000000FFFF,2,"[0.0, 0.065535]"
1657063773700,0x591,00000000000089A8,1,[35.24]
1657063773700,0x5A1,0000000000000000,3,"[0, 0, 0]"
1657063773700,0x5B1,15D1004A0000E4AE,4,"[0.8564774550085, 74, 0.0, 0.40401629547574625]"
1657063773700,0x5C1,0000000000000000,1,[0.0]
1657063773700,0x5D1,000000000000FFFF,2,"[0.0, 0.065535]"
1657063773700,0x251,0000000000000000,3,"[0, [0, 0, 0, 0, 0, 0, 0, 0], 0.0]"
1657063773700,0x201,0000000000000000,2,"[0.0, 0.0]"
1657063773701,0x232,00000000FFFFFECF,1,[-3.0500000000000003]
1657063773701,0x410,01A62D96FE291C90,2,"[276.67862, -857.22622222908]"
1657063773701,0x041,0000000000000003,1,[3]
1657063773701,0x471,000000000000000C,1,[12]
1657063773701,0x088,000000000000000B,1,[0.11]
1657063773701,0x471,000000000000000C,1,[12]
1657063773701,0x240,0000000000000E02,2,"[14, [0, 1, 0, 0, 0, 0, 0, 0]]"
1657063773701,0x300,0000000000000000,1,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
1657063773701,0x041,0000000000000003,1,[3]
1657063773701,0x201,0000000000000000,2,"[0.0, 0.0]"
1657063773701,0x082,000000000000000F,1,[15]
1657063773701,0x250,0000000000000001,2,"[0, 1]"
1657063773702,0x462,0000000000001401,2,"[20, [1, 0, 0, 0, 0, 0, 0, 0]]"
1657063773702,0x260,0000000000000000,1,[0]
1657063773702,0x074,0000000000000000,3,"[0.0, 0.0, 0.0]"
1657063773702,0x301,0000000000000000,3,"[0, 0, 0]"
1657063773702,0x251,0000000000000000,3,"[0, [0, 0, 0, 0, 0, 0, 0, 0], 0.0]"
1657063773702,0x201,0000000000000000,2,"[0.0, 0.0]"
1657063773766,0x232,00000000FFFFFECF,1,[-3.0500000000000003]
1657063773766,0x410,01A62C48FE291C90,2,"[276.67528000000004, -857.22622222908]"
1657063773766,0x471,000000000000000C,1,[12]
1657063773766,0x088,000000000000000B,1,[0.11]
1657063773766,0x401,0000000000000000,1,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
1657063773766,0x2F0,0053000000000000,4,"[83, 0, 0, 0]"
1657063773767,0x23F,0000000004A505CE,2,"[11.89, 14.86]"
1657063773767,0x035,000000000000000A,1,[10]
1657063773767,0x034,0000000000000820,1,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]]"
1657063773767,0x033,0000000000000000,1,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
1657063773767,0x23C,1074102D0F460F85,4,"[42.12, 41.410000000000004, 39.1, 39.730000000000004]"
1657063773767,0x23D,0F41104010540FEF,4,"[39.050000000000004, 41.6, 41.800000000000004, 40.79]"
1657063773767,0x23E,10C7102A09BD0C1A,4,"[42.95, 41.38, 24.93, 30.98]"
1657063773767,0x2F1,00000E260DC20DF4,3,"[36.22, 35.22, 35.72]"
1657063773767,0x233,00000F2A10C709BD,3,"[38.82, 42.95, 24.93]"
1657063773767,0x235,8D608D448D488D09,4,"[3.6192, 3.6164, 3.6168, 3.6105]"
1657063773767,0x236,8C928D658D6A8D6C,4,"[3.5986000000000002, 3.6197000000000004, 3.6202, 3.6204]"
1657063773768,0x237,8D588D288D338D05,4,"[3.6184000000000003, 3.6136000000000004, 3.6147, 3.6101]"
1657063773768,0x238,8C768D2A8D158D4E,4,"[3.5958, 3.6138000000000003, 3.6117000000000004, 3.6174000000000004]"
1657063773768,0x239,8D578D448D298C7A,4,"[3.6183, 3.6164, 3.6137, 3.5962]"
1657063773768,0x23A,8D488D388D248D4B,4,"[3.6168, 3.6152, 3.6132, 3.6171]"
1657063773768,0x23B,8D208D328D138D3E,4,"[3.6128, 3.6146000000000003, 3.6115000000000004, 3.6158]"
1657063773768,0x230,00000000000F704D,1,[101.1789]
1657063773768,0x234,00008D278D6C8C76,3,"[3.6135, 3.6204, 3.5958]"
1657063773768,0x041,0000000000000003,1,[3]
1657063773768,0x471,000000000000000C,1,[12]
1657063773768,0x462,0000000000001401,2,"[20, [1, 0, 0, 0, 0, 0, 0, 0]]"
1657063773768,0x262,0000000000000001,1,"[[1, 0, 0, 0, 0, 0, 0, 0]]"
1657063773768,0x260,0000000000000000,1,[0]
1657063773768,0x250,0000000000000001,2,"[0, 1]"
1657063773769,0x251,0000000000000000,3,"[0, [0, 0, 0, 0, 0, 0, 0, 0], 0.0]"
1657063773769,0x201,0000000000000000,2,"[0.0, 0.0]"
1657063773797,0x041,0000000000000003,1,[3]
1657063773797,0x471,000000000000000C,1,[12]
1657063773797,0x232,00000000FFFFFECF,1,[-3.0500000000000003]
1657063773797,0x410,01A62AFBFE291ED4,2,"[276.67195000000004, -857.2101111179688]"
1657063773797,0x400,0000000000000000,1,"[[0, 0, 0, 0, 0, 0, 0, 0]]"
1657063773797,0x088,000000000000000B,1,[0.11]
1657063773798,0x700,00000E6D00004003,2,"[3693, 16387]"
1657063773798,0x701,0000000000000000,5,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 0, 0, 0]"
1657063773798,0x702,0000000042C9B33D,2,"[0.0, 100.8500747680664]"
1657063773798,0x703,0000000000000000,2,"[0.0, 0.0]"
1657063773798,0x704,0000000000000000,2,"[0.0, 0.0]"
1657063773798,0x705,3D96A2803DF3A700,2,"[0.07355213165283203, 0.11897087097167969]"
1657063773798,0x471,000000000000000C,1,[12]
1657063773798,0x706,0000000000000000,2,"[0.0, 0.0]"
1657063773798,0x707,0000000000000000,2,"[0.0, 0.0]"
1657063773798,0x708,4169C3B03B606A00,2,"[14.610275268554688, 0.0034242868423461914]"
1657063773798,0x709,404FB7B03FE86603,2,"[3.245586395263672, 1.8156131505966187]"
1657063773798,0x70B,421997B441C41D84,2,"[38.39814758300781, 24.51441192626953]"
1657063773799,0x70C,00000000422D0E3E,2,"[0.0, 43.26390838623047]"
1657063773799,0x70D,0000000044B705F3,2,"[0.0, 1464.1859130859375]"
1657063773799,0x70E,00000000BC926416,2,"[0.0, -0.017869990319013596]"
1657063773799,0x717,0000000042C7FFFF,2,"[0.0, 99.99999237060547]"
1657063773799,0x300,0000000000000000,1,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
1657063773799,0x462,0000000000001401,2,"[20, [1, 0, 0, 0, 0, 0, 0, 0]]"
1657063773799,0x260,0000000000000000,1,[0]
1657063773799,0x250,0000000000000001,2,"[0, 1]"
1657063773799,0x703,0000000000000000,2,"[0.0, 0.0]"
1657063773799,0x440,0203000000000794,5,"[76.80000000000001, 0.0, 0, 7, 148]"
1657063773799,0x240,0000000000000E02,2,"[14, [0, 1, 0, 0, 0, 0, 0, 0]]"
1657063773799,0x041,0000000000000003,1,[3]
1657063773800,0x201,0000000000000000,2,"[0.0, 0.0]"
1657063773800,0x082,000000000000000F,1,[15]
1657063773822,0x251,0000000000000000,3,"[0, [0, 0, 0, 0, 0, 0, 0, 0], 0.0]"
1657063773822,0x201,0000000000000000,2,"[0.0, 0.0]"
1657063773822,0x471,000000000000000C,1,[12]
1657063773822,0x232,00000000FFFFFECE,1,[-3.06]
1657063773822,0x410,01A629AEFE279399,2,"[276.66862000000003, -860.020638895769]"
1657063773822,0x23F,0000000004A405D0,2,"[11.88, 14.88]"
1657063773822,0x035,000000000000000A,1,[10]
1657063773822,0x034,0000000000000820,1,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]]"
1657063773822,0x033,0000000000000000,1,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
1657063773822,0x23C,1075102C0F460F85,4,"[42.13, 41.4, 39.1, 39.730000000000004]"
1657063773823,0x23D,0F40104010540FEF,4,"[39.04, 41.6, 41.800000000000004, 40.79]"
1657063773823,0x23E,10C8102909BD0C1B,4,"[42.96, 41.37, 24.93, 30.990000000000002]"
1657063773823,0x2F1,00000E1A0DC00DF8,3,"[36.1, 35.2, 35.76]"
1657063773823,0x233,00000F2A10C809BD,3,"[38.82, 42.96, 24.93]"
1657063773823,0x703,0000000000000000,2,"[0.0, 0.0]"
1657063773823,0x235,8D648D468D488D0A,4,"[3.6196, 3.6166, 3.6168, 3.6106000000000003]"
1657063773823,0x236,8C998D688D6B8D6C,4,"[3.5993000000000004, 3.62, 3.6203000000000003, 3.6204]"
1657063773823,0x237,8D568D268D338CF7,4,"[3.6182000000000003, 3.6134000000000004, 3.6147, 3.6087000000000002]"
1657063773823,0x238,8C7F8D298D128D4F,4,"[3.5967000000000002, 3.6137, 3.6114, 3.6175]"
1657063773823,0x088,000000000000000B,1,[0.11]
1657063773823,0x239,8D568D418D278C77,4,"[3.6182000000000003, 3.6161000000000003, 3.6135, 3.5959000000000003]"
1657063773823,0x23A,8D488D3A8D248D4B,4,"[3.6168, 3.6154, 3.6132, 3.6171]"
1657063773824,0x23B,8D208D308D138D3D,4,"[3.6128, 3.6144000000000003, 3.6115000000000004, 3.6157000000000004]"
1657063773824,0x230,00000000000F7049,1,[101.1785]
1657063773824,0x234,00008D278D6C8C77,3,"[3.6135, 3.6204, 3.5959000000000003]"
1657063773824,0x075,0000000000000A00,2,"[1.0, 0.0]"
1657063773824,0x301,0000000000000000,3,"[0, 0, 0]"
1657063773824,0x471,000000000000000C,1,[12]
1657063773824,0x041,0000000000000003,1,[3]
1657063773824,0x462,0000000000001401,2,"[20, [1, 0, 0, 0, 0, 0, 0, 0]]"
1657063773824,0x262,0000000000000001,1,"[[1, 0, 0, 0, 0, 0, 0, 0]]"
1657063773824,0x260,0000000000000000,1,[0]
1657063773846,0x250,0000000000000001,2,"[0, 1]"
1657063773846,0x703,0000000000000000,2,"[0.0, 0.0]"
1657063773846,0x251,0000000000000000,3,"[0, [0, 0, 0, 0, 0, 0, 0, 0], 0.0]"
1657063773846,0x041,0000000000000003,1,[3]
1657063773846,0x088,000000000000000B,1,[0.11]
1657063773846,0x701,0000000000000000,5,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 0, 0, 0]"
1657063773846,0x702,0000000042CA5707,2,"[0.0, 101.16997528076172]"
1657063773847,0x703,0000000000000000,2,"[0.0, 0.0]"
1657063773847,0x704,0000000000000000,2,"[0.0, 0.0]"
1657063773847,0x705,3DCFA4403DBBAEE0,2,"[0.10138750076293945, 0.09164214134216309]"
1657063773847,0x471,000000000000000C,1,[12]
1657063773847,0x706,0000000000000000,2,"[0.0, 0.0]"
1657063773847,0x707,0000000000000000,2,"[0.0, 0.0]"
1657063773847,0x717,0000000042C7FFFF,2,"[0.0, 99.99999237060547]"
1657063773847,0x050,00000000000F42C9,1,[1.000137]
1657063773847,0x400,0000000000000000,1,"[[0, 0, 0, 0, 0, 0, 0, 0]]"
1657063773847,0x300,0000000000000000,1,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
