millis,id,hexString,length,parsedValue
1657041752578,0x561,0000000000000000,2,"[0.0, 0.0]"
1657041752578,0x5D0,000000000000FFFF,2,"[0.0, 0.065535]"
1657041752579,0x571,0000000000000000,2,"[0.0, 0.0]"
1657041752579,0x581,00080819FFFB0868,4,"[0.28125, 7.442698759191176, -0.17578125, 7.726332720588235]"
1657041752579,0x591,000000000000A384,1,[41.86]
1657041752579,0x5A1,0000000000000000,3,"[0, 0, 0]"
1657041752579,0x5B1,1C3107300000E51E,4,"[1.1067498286117001, 1840, 0.0, 0.4047892418235527]"
1657041752579,0x5C1,0000000000000000,1,[0.0]
1657041752579,0x5D1,000000000000FFFF,2,"[0.0, 0.065535]"
1657041752579,0x041,0000000000000003,1,[3]
1657041752579,0x232,00000000FFFFFFE4,1,[-0.28]
1657041752579,0x410,069F35EFFFCFFD78,2,"[1110.9732700000002, -87.39933333403253]"
1657041752579,0x088,000000000000000B,1,[0.11]
1657041752579,0x251,0000000000000000,3,"[0, [0, 0, 0, 0, 0, 0, 0, 0], 0.0]"
1657041752580,0x201,0000000000000000,2,"[0.0, 0.0]"
1657041752580,0x471,000000000000000C,1,[12]
1657041752580,0x23F,0000000004A305E5,2,"[11.870000000000001, 15.09]"
1657041752580,0x035,000000000000000A,1,[10]
1657041752580,0x034,0000000000000020,1,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]]"
1657041752580,0x033,0000000000000000,1,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
1657041752580,0x23C,0C9C0CA60D7C0C9F,4,"[32.28, 32.38, 34.52, 32.31]"
1657041752580,0x23D,0D470C600CA70CA9,4,"[33.99, 31.68, 32.39, 32.410000000000004]"
1657041752580,0x23E,0C7B0C5507A40A6C,4,"[31.95, 31.57, 19.56, 26.68]"
1657041752580,0x2F1,00000F630F660F78,3,"[39.39, 39.42, 39.6]"
1657041752580,0x233,00000D940F0C0902,3,"[34.76, 38.52, 23.06]"
1657041752580,0x235,9D029CD79CD99CAA,4,"[4.0194, 4.0151, 4.0153, 4.0106]"
1657041752581,0x236,9C0E9C8C9C7D9C84,4,"[3.995, 4.0076, 4.0061, 4.0068]"
1657041752581,0x237,9D129CD59CDD9CC1,4,"[4.021, 4.0149, 4.0157, 4.0129]"
1657041752645,0x238,9C579CD99CBB9D0D,4,"[4.0023, 4.0153, 4.0123, 4.0205]"
1657041752645,0x239,9D149CF59CD99C32,4,"[4.0212, 4.0181000000000004, 4.0153, 3.9986]"
1657041752645,0x23A,9CF69CDE9CC09CFB,4,"[4.0182, 4.0158000000000005, 4.0128, 4.0187]"
1657041752645,0x23B,9CDC9CD89CBC9CF5,4,"[4.0156, 4.0152, 4.0124, 4.0181000000000004]"
1657041752645,0x230,000000000011257C,1,[112.3708]
1657041752645,0x234,00009CC49D149C0E,3,"[4.0132, 4.0212, 3.995]"
1657041752645,0x240,0000000000000E02,2,"[14, [0, 1, 0, 0, 0, 0, 0, 0]]"
1657041752645,0x300,0000000000000000,1,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
1657041752646,0x041,0000000000000003,1,[3]
1657041752646,0x201,0000000000000000,2,"[0.0, 0.0]"
1657041752646,0x250,0000000000000000,2,"[0, 0]"
1657041752646,0x082,000000000000000F,1,[15]
1657041752646,0x462,0000000000001000,2,"[16, [0, 0, 0, 0, 0, 0, 0, 0]]"
1657041752646,0x471,000000000000000C,1,[12]
1657041752646,0x260,0000000000000000,1,[0]
1657041752646,0x072,0000000000000004,1,[4]
1657041752646,0x074,0000000000000000,3,"[0.0, 0.0, 0.0]"
1657041752646,0x301,0000000000000000,3,"[0, 0, 0]"
1657041752646,0x232,00000000FFFFFFD5,1,[-0.43]
1657041752646,0x410,069F35C5FFB64538,2,"[1110.97285, -134.22066666774043]"
1657041752647,0x088,000000000000000B,1,[0.11]
1657041752647,0x401,0000000000000000,1,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
1657041752647,0x251,0000000000000000,3,"[0, [0, 0, 0, 0, 0, 0, 0, 0], 0.0]"
1657041752647,0x201,0000000000000000,2,"[0.0, 0.0]"
1657041752647,0x471,000000000000000C,1,[12]
1657041752647,0x041,0000000000000003,1,[3]
