millis,id,hexString,length,parsedValue
1657043815696,0x232,00000000FFFFFFDF,1,[-0.33]
1657043815696,0x410,064C4DA0FFC7D91D,2,"[1056.63904, -102.22141666748443]"
1657043815696,0x300,0000000000000000,1,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
1657043815697,0x250,0000000000000001,2,"[0, 1]"
1657043815697,0x462,0000000000001401,2,"[20, [1, 0, 0, 0, 0, 0, 0, 0]]"
1657043815697,0x260,0000000000000000,1,[0]
1657043815697,0x700,00000E6D00004003,2,"[3693, 16387]"
1657043815719,0x701,0000000000000000,5,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 0, 0, 0]"
1657043815719,0x702,0000000042DF153D,2,"[0.0, 111.5414810180664]"
1657043815719,0x703,0000000000000000,2,"[0.0, 0.0]"
1657043815719,0x704,0000000000000000,2,"[0.0, 0.0]"
1657043815719,0x705,BC4B1FFF3E4F0800,2,"[-0.012397765181958675, 0.202178955078125]"
1657043815719,0x706,0000000000000000,2,"[0.0, 0.0]"
1657043815719,0x707,0000000000000000,2,"[0.0, 0.0]"
1657043815719,0x708,4169DF6A00000000,2,"[14.617044448852539, 0.0]"
1657043815719,0x709,404FD0273FE827E7,2,"[3.247079610824585, 1.8137177228927612]"
1657043815719,0x70B,422DFEC041C41D84,2,"[43.498779296875, 24.51441192626953]"
1657043815720,0x70C,0000000042427CA0,2,"[0.0, 48.6217041015625]"
1657043815720,0x70D,0000000044B705F3,2,"[0.0, 1464.1859130859375]"
1657043815720,0x70E,000000003D126785,2,"[0.0, 0.03574325516819954]"
1657043815720,0x075,0000000000000A00,2,"[1.0, 0.0]"
1657043815720,0x717,0000000042C7FFFF,2,"[0.0, 99.99999237060547]"
1657043815720,0x301,0000000000000000,3,"[0, 0, 0]"
1657043815720,0x471,000000000000000C,1,[12]
1657043815720,0x440,02030300000006BE,5,"[77.10000000000001, 0.0, 0, 6, 190]"
1657043815720,0x240,0000000000000E02,2,"[14, [0, 1, 0, 0, 0, 0, 0, 0]]"
1657043815720,0x041,0000000000000003,1,[3]
1657043815720,0x201,0000000000000000,2,"[0.0, 0.0]"
1657043815720,0x082,000000000000000F,1,[15]
1657043815721,0x703,0000000000000000,2,"[0.0, 0.0]"
1657043815721,0x088,000000000000000B,1,[0.11]
1657043815721,0x251,0000000000000000,3,"[0, [0, 0, 0, 0, 0, 0, 0, 0], 0.0]"
1657043815721,0x201,0000000000000000,2,"[0.0, 0.0]"
1657043815721,0x471,000000000000000C,1,[12]
1657043815721,0x703,0000000000000000,2,"[0.0, 0.0]"
1657043815721,0x262,0000000000000001,1,"[[1, 0, 0, 0, 0, 0, 0, 0]]"
1657043815721,0x462,0000000000001401,2,"[20, [1, 0, 0, 0, 0, 0, 0, 0]]"
1657043815721,0x250,0000000000000001,2,"[0, 1]"
1657043815721,0x232,00000000FFFFFFDE,1,[-0.34]
1657043815743,0x260,0000000000000000,1,[0]
1657043815743,0x410,064C4D77FFC62582,2,"[1056.6386300000001, -105.31905555639811]"
1657043815743,0x041,0000000000000003,1,[3]
1657043815743,0x23F,0000000004A405DF,2,"[11.88, 15.030000000000001]"
1657043815743,0x035,000000000000000A,1,[10]
1657043815743,0x034,0000000000000020,1,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]]"
1657043815743,0x033,0000000000000000,1,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
1657043815744,0x23C,0D010D0B0DF60D2D,4,"[33.29, 33.39, 35.74, 33.730000000000004]"
1657043815744,0x23D,0CFE0CC70D0E0D1A,4,"[33.26, 32.71, 33.42, 33.54]"
1657043815744,0x23E,0CEF0CA007A30A79,4,"[33.11, 32.32, 19.55, 26.810000000000002]"
1657043815744,0x2F1,00000FD010440FCE,3,"[40.480000000000004, 41.64, 40.46]"
1657043815744,0x233,00000DE10F860901,3,"[35.53, 39.74, 23.05]"
1657043815744,0x235,9BCF9BA49BA79B76,4,"[3.9887, 3.9844000000000004, 3.9847, 3.9798]"
1657043815744,0x236,9AE29B5D9B519B57,4,"[3.9650000000000003, 3.9773, 3.9761, 3.9767]"
1657043815744,0x703,0000000000000000,2,"[0.0, 0.0]"
1657043815744,0x237,9BD99B9E9BA39B88,4,"[3.9897, 3.9838, 3.9843, 3.9816000000000003]"
1657043815744,0x238,9B2A9BA19B879BD3,4,"[3.9722000000000004, 3.9841, 3.9815, 3.9891]"
1657043815744,0x239,9BDA9BBD9BA39B32,4,"[3.9898000000000002, 3.9869000000000003, 3.9843, 3.9730000000000003]"
1657043815744,0x23A,9BBE9BA99B8A9BC2,4,"[3.987, 3.9849, 3.9818000000000002, 3.9874]"
1657043815745,0x23B,9BA69BA09B839BBA,4,"[3.9846000000000004, 3.984, 3.9811, 3.9866]"
1657043815745,0x230,00000000001103E0,1,[111.5104]
1657043815745,0x234,00009B919BDA9AE2,3,"[3.9825000000000004, 3.9898000000000002, 3.9650000000000003]"
1657043815745,0x471,000000000000000C,1,[12]
1657043815745,0x0A0,000000000016E388,1,[1.50004]
1657043815745,0x703,0000000000000000,2,"[0.0, 0.0]"
1657043815745,0x041,0000000000000003,1,[3]
1657043815745,0x088,000000000000000B,1,[0.11]
1657043815745,0x251,0000000000000000,3,"[0, [0, 0, 0, 0, 0, 0, 0, 0], 0.0]"
1657043815745,0x201,0000000000000000,2,"[0.0, 0.0]"
1657043815745,0x471,000000000000000C,1,[12]
1657043815746,0x050,00000000000F42C1,1,[1.000129]
1657043815746,0x400,0000000000000000,1,"[[0, 0, 0, 0, 0, 0, 0, 0]]"
1657043815768,0x300,0000000000000000,1,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
1657043815768,0x462,0000000000001401,2,"[20, [1, 0, 0, 0, 0, 0, 0, 0]]"
1657043815768,0x250,0000000000000001,2,"[0, 1]"
1657043815768,0x260,0000000000000000,1,[0]
1657043815768,0x060,00000000000B4D55,1,[0.7406929999999999]
1657043815768,0x060,00000000000B4D47,1,[0.740679]
1657043815768,0x560,0000000000000000,2,"[0.0, 0.0]"
1657043815768,0x564,0000000000000000,2,"[0.0, 0.0]"
1657043815768,0x570,0000000000000000,2,"[0.0, 0.0]"
1657043815768,0x574,0000000000000000,2,"[0.0, 0.0]"
1657043815768,0x580,0001008DFFFB009C,4,"[0.03515625, 0.5062327665441176, -0.17578125, 0.5600873161764706]"
1657043815769,0x584,FFFF0073FFFD009C,4,"[-0.03515625, 0.41288488051470584, -0.10546875, 0.5600873161764706]"
1657043815769,0x590,0000000000009A60,1,[39.52]
1657043815769,0x061,00000000000B4CE5,1,[0.7405809999999999]
1657043815769,0x594,0000000000009858,1,[39.0]
1657043815769,0x561,0000000000000000,2,"[0.0, 0.0]"
1657043815769,0x5A0,0000000000000000,3,"[0, 0, 0]"
1657043815769,0x571,0000000000000000,2,"[0.0, 0.0]"
1657043815769,0x5A4,0000000000000000,3,"[0, 0, 0]"
1657043815769,0x581,00060074FFFA009C,4,"[0.2109375, 0.4164751838235294, -0.2109375, 0.5600873161764706]"
1657043815769,0x5B0,1CF100750000E3EE,4,"[1.1361936372709, 117, 0.0, 0.4026912445937924]"
1657043815769,0x591,0000000000009BC8,1,[39.88]
1657043815769,0x5B4,1C51004A0000E4BE,4,"[1.1116571300549, 74, 0.0, 0.40412671638257575]"
1657043815770,0x5A1,0000000000000000,3,"[0, 0, 0]"
1657043815770,0x5C0,00000000000B4D55,1,[0.7406929999999999]
1657043815770,0x5B1,1C1100460000E50E,4,"[1.1018425271685002, 70, 0.0, 0.4046788209167232]"
1657043815770,0x5C4,00000000000B4D47,1,[0.740679]
1657043815770,0x5C1,00000000000B4CE5,1,[0.7405809999999999]
1657043815770,0x5D0,000025DD000002C5,2,"[0.009693, 0.000709]"
1657043815770,0x5D1,00002599000002C5,2,"[0.009625, 0.000709]"
1657043815770,0x232,00000000FFFFFFDD,1,[-0.35000000000000003]
1657043815770,0x5D4,000025B6000002C5,2,"[0.009654, 0.000709]"
1657043815792,0x410,064C4D4DFFC47270,2,"[1056.63821, -108.41288888975619]"
1657043815792,0x706,0000000000000000,2,"[0.0, 0.0]"
1657043815792,0x705,BDDC94BFBDC39E1F,2,"[-0.10770558565855026, -0.09551643580198288]"
1657043815793,0x704,0000000000000000,2,"[0.0, 0.0]"
1657043815793,0x707,0000000000000000,2,"[0.0, 0.0]"
1657043815793,0x703,0000000000000000,2,"[0.0, 0.0]"
1657043815793,0x702,0000000042DEFE13,2,"[0.0, 111.4962387084961]"
1657043815793,0x701,0000000000000000,5,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 0, 0, 0]"
1657043815793,0x717,0000000042C7FFFF,2,"[0.0, 99.99999237060547]"
1657043815793,0x471,000000000000000C,1,[12]
1657043815793,0x440,02030300000006BC,5,"[77.10000000000001, 0.0, 0, 6, 188]"
1657043815793,0x240,0000000000000E02,2,"[14, [0, 1, 0, 0, 0, 0, 0, 0]]"
1657043815793,0x041,0000000000000003,1,[3]
1657043815793,0x201,0000000000000000,2,"[0.0, 0.0]"
1657043815793,0x082,000000000000000F,1,[15]
1657043815794,0x703,0000000000000000,2,"[0.0, 0.0]"
1657043815794,0x0B0,00000000000C1DE7,1,[0.794087]
1657043815812,0x070,000000000016E381,1,[1.500033]
1657043815826,0x088,000000000000000B,1,[0.11]
1657043815826,0x301,0000000000000000,3,"[0, 0, 0]"
1657043815826,0x251,0000000000000000,3,"[0, [0, 0, 0, 0, 0, 0, 0, 0], 0.0]"
1657043815826,0x201,0000000000000000,2,"[0.0, 0.0]"
1657043815828,0x471,000000000000000C,1,[12]
1657043815831,0x703,0000000000000000,2,"[0.0, 0.0]"
1657043815845,0x262,0000000000000001,1,"[[1, 0, 0, 0, 0, 0, 0, 0]]"
1657043815845,0x462,0000000000001401,2,"[20, [1, 0, 0, 0, 0, 0, 0, 0]]"
1657043815845,0x250,0000000000000001,2,"[0, 1]"
1657043815845,0x260,0000000000000000,1,[0]
1657043815846,0x041,0000000000000003,1,[3]
1657043815856,0x23F,0000000004A405E0,2,"[11.88, 15.040000000000001]"
1657043815856,0x035,000000000000000A,1,[10]
1657043815856,0x034,0000000000000020,1,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]]"
1657043815878,0x033,0000000000000000,1,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
1657043815878,0x23C,0D010D0A0DF50D2C,4,"[33.29, 33.38, 35.730000000000004, 33.72]"
1657043815878,0x23D,0CFE0CC70D0E0D1A,4,"[33.26, 32.71, 33.42, 33.54]"
1657043815878,0x23E,0CF00CA007A30A7A,4,"[33.12, 32.32, 19.55, 26.82]"
1657043815878,0x2F1,00000FC4104B0FD7,3,"[40.36, 41.71, 40.550000000000004]"
1657043815879,0x233,00000DE10F850901,3,"[35.53, 39.730000000000004, 23.05]"
1657043815879,0x232,00000000FFFFFFDD,1,[-0.35000000000000003]
1657043815879,0x410,064C4D23FFC47270,2,"[1056.63779, -108.41288888975619]"
1657043815879,0x235,9BD09BA49BA79B77,4,"[3.9888000000000003, 3.9844000000000004, 3.9847, 3.9799]"
1657043815879,0x236,9AE39B5E9B509B58,4,"[3.9651, 3.9774000000000003, 3.976, 3.9768000000000003]"
1657043815879,0x703,0000000000000000,2,"[0.0, 0.0]"
1657043815879,0x237,9BDA9B9E9BA39B85,4,"[3.9898000000000002, 3.9838, 3.9843, 3.9813]"
1657043815879,0x238,9B2D9BA49B879BD3,4,"[3.9725, 3.9844000000000004, 3.9815, 3.9891]"
1657043815879,0x239,9BDB9BBE9BA39B33,4,"[3.9899, 3.987, 3.9843, 3.9731]"
1657043815879,0x23A,9BBF9BA99B889BC2,4,"[3.9871000000000003, 3.9849, 3.9816000000000003, 3.9874]"
1657043815879,0x23B,9BA59BA09B849BBC,4,"[3.9845, 3.984, 3.9812000000000003, 3.9868]"
1657043815879,0x230,00000000001103EC,1,[111.5116]
1657043815880,0x234,00009B919BDB9AE3,3,"[3.9825000000000004, 3.9899, 3.9651]"
1657043815880,0x471,000000000000000C,1,[12]
1657043815911,0x703,0000000000000000,2,"[0.0, 0.0]"
1657043815912,0x041,0000000000000003,1,[3]
1657043815924,0x251,0000000000000000,3,"[0, [0, 0, 0, 0, 0, 0, 0, 0], 0.0]"
1657043815924,0x201,0000000000000000,2,"[0.0, 0.0]"
1657043815928,0x471,000000000000000C,1,[12]
1657043815934,0x088,000000000000000B,1,[0.11]
1657043815944,0x030,00000000001A8E75,1,[1.740405]
1657043815944,0x300,0000000000000000,1,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
1657043815945,0x462,0000000000001401,2,"[20, [1, 0, 0, 0, 0, 0, 0, 0]]"
1657043815945,0x250,0000000000000001,2,"[0, 1]"
1657043815945,0x260,0000000000000000,1,[0]
1657043815949,0x701,0000000000000000,5,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 0, 0, 0]"
1657043815950,0x702,0000000042DEFCC3,2,"[0.0, 111.4936752319336]"
1657043815972,0x703,0000000000000000,2,"[0.0, 0.0]"
1657043815972,0x704,0000000000000000,2,"[0.0, 0.0]"
1657043815972,0x705,BDD82FBFBDD7B2BF,2,"[-0.1055598184466362, -0.10532139986753464]"
1657043815972,0x706,0000000000000000,2,"[0.0, 0.0]"
1657043815972,0x707,0000000000000000,2,"[0.0, 0.0]"
1657043815972,0x717,0000000042C7FFFF,2,"[0.0, 99.99999237060547]"
1657043815973,0x440,02030000000006DC,5,"[76.80000000000001, 0.0, 0, 6, 220]"
1657043815973,0x240,0000000000000E02,2,"[14, [0, 1, 0, 0, 0, 0, 0, 0]]"
1657043815973,0x201,0000000000000000,2,"[0.0, 0.0]"
1657043815973,0x082,000000000000000F,1,[15]
1657043815973,0x232,00000000FFFFFFDD,1,[-0.35000000000000003]
1657043815973,0x410,064C4CF9FFC47246,2,"[1056.6373700000001, -108.41405555642287]"
1657043815978,0x471,000000000000000C,1,[12]
1657043815979,0x041,0000000000000003,1,[3]
1657043815991,0x703,0000000000000000,2,"[0.0, 0.0]"
1657043815994,0x400,0000000000000000,1,"[[0, 0, 0, 0, 0, 0, 0, 0]]"
1657043816000,0x0B3,000000000E802D91,2,"[3712, 11665]"
1657043816001,0x4B0,0000000000000001,1,"[[1, 0, 0, 0, 0, 0, 0, 0]]"
1657043816024,0x251,0000000000000000,3,"[0, [0, 0, 0, 0, 0, 0, 0, 0], 0.0]"
1657043816024,0x201,0000000000000000,2,"[0.0, 0.0]"
1657043816028,0x471,000000000000000C,1,[12]
1657043816031,0x703,0000000000000000,2,"[0.0, 0.0]"
1657043816042,0x088,000000000000000B,1,[0.11]
1657043816044,0x401,0000000000000000,1,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
1657043816045,0x262,0000000000000001,1,"[[1, 0, 0, 0, 0, 0, 0, 0]]"
1657043816045,0x462,0000000000001401,2,"[20, [1, 0, 0, 0, 0, 0, 0, 0]]"
1657043816045,0x250,0000000000000001,2,"[0, 1]"
1657043816045,0x260,0000000000000000,1,[0]
1657043816046,0x041,0000000000000003,1,[3]
1657043816056,0x23F,0000000004A205DD,2,"[11.86, 15.01]"
1657043816056,0x035,000000000000000A,1,[10]
1657043816056,0x034,0000000000000020,1,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]]"
1657043816078,0x033,0000000000000000,1,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
1657043816078,0x301,0000000000000000,3,"[0, 0, 0]"
1657043816078,0x23C,0D010D0A0DF50D2C,4,"[33.29, 33.38, 35.730000000000004, 33.72]"
1657043816078,0x23D,0CFE0CC60D0E0D1A,4,"[33.26, 32.7, 33.42, 33.54]"
1657043816079,0x23E,0CF00CA007A30A7A,4,"[33.12, 32.32, 19.55, 26.82]"
1657043816079,0x2F1,00000FD310460FD3,3,"[40.51, 41.660000000000004, 40.51]"
1657043816079,0x233,00000DE00F850901,3,"[35.52, 39.730000000000004, 23.05]"
1657043816079,0x235,9BCD9BA49BA69B77,4,"[3.9885, 3.9844000000000004, 3.9846000000000004, 3.9799]"
1657043816079,0x236,9AE19B5C9B539B53,4,"[3.9649, 3.9772000000000003, 3.9763, 3.9763]"
1657043816079,0x703,0000000000000000,2,"[0.0, 0.0]"
1657043816079,0x237,9BDA9B9C9BA39B8A,4,"[3.9898000000000002, 3.9836, 3.9843, 3.9818000000000002]"
1657043816079,0x238,9B2B9BA29B879BD4,4,"[3.9723, 3.9842000000000004, 3.9815, 3.9892000000000003]"
1657043816079,0x239,9BD99BBC9BA29B32,4,"[3.9897, 3.9868, 3.9842000000000004, 3.9730000000000003]"
1657043816079,0x23A,9BBD9BA89B899BC1,4,"[3.9869000000000003, 3.9848000000000003, 3.9817, 3.9873000000000003]"
1657043816079,0x23B,9BA59BA19B829BBA,4,"[3.9845, 3.9841, 3.9810000000000003, 3.9866]"
1657043816079,0x230,00000000001103D6,1,[111.5094]
1657043816080,0x234,00009B909BDA9AE1,3,"[3.9824, 3.9898000000000002, 3.9649]"
1657043816080,0x471,000000000000000C,1,[12]
1657043816081,0x232,00000000FFFFFFDC,1,[-0.36]
1657043816081,0x410,064C4CCEFFC2BEFE,2,"[1056.63694, -111.50938888978096]"
1657043816111,0x703,0000000000000000,2,"[0.0, 0.0]"
1657043816112,0x041,0000000000000003,1,[3]
1657043816124,0x251,0000000000000000,3,"[0, [0, 0, 0, 0, 0, 0, 0, 0], 0.0]"
1657043816124,0x201,0000000000000000,2,"[0.0, 0.0]"
1657043816128,0x471,000000000000000C,1,[12]
1657043816144,0x300,0000000000000000,1,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
1657043816145,0x462,0000000000001401,2,"[20, [1, 0, 0, 0, 0, 0, 0, 0]]"
1657043816145,0x250,0000000000000001,2,"[0, 1]"
1657043816145,0x260,0000000000000000,1,[0]
1657043816149,0x701,0000000000000000,5,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 0, 0, 0]"
1657043816150,0x088,000000000000000B,1,[0.11]
1657043816150,0x702,0000000042DF00AF,2,"[0.0, 111.50133514404297]"
1657043816172,0x703,0000000000000000,2,"[0.0, 0.0]"
1657043816172,0x704,0000000000000000,2,"[0.0, 0.0]"
1657043816172,0x705,BDD62C1FBDC4599F,2,"[-0.10457634180784225, -0.09587406367063522]"
1657043816173,0x706,0000000000000000,2,"[0.0, 0.0]"
