millis,id,hexString,length,parsedValue
1657033121537,0x301,0000000000000000,3,"[0, 0, 0]"
1657033121537,0x471,000000000000000C,1,[12]
1657033121537,0x041,0000000000000003,1,[3]
1657033121537,0x251,0000000000000000,3,"[0, [0, 0, 0, 0, 0, 0, 0, 0], 0.0]"
1657033121537,0x201,0000000000000000,2,"[0.0, 0.0]"
1657033121537,0x471,000000000000000C,1,[12]
1657033121538,0x040,000000000007A12F,1,[0.500015]
1657033121538,0x050,000000000007A197,1,[0.500119]
1657033121538,0x400,0000000000000000,1,"[[0, 0, 0, 0, 0, 0, 0, 0]]"
1657033121538,0x262,0000000000000001,1,"[[1, 0, 0, 0, 0, 0, 0, 0]]"
1657033121538,0x080,000000000007A13B,1,[0.500027]
1657033121538,0x250,0000000000000000,2,"[0, 0]"
1657033121538,0x462,0000000000001000,2,"[16, [0, 0, 0, 0, 0, 0, 0, 0]]"
1657033121538,0x260,0000000000000000,1,[0]
1657033121538,0x560,0000000000000000,2,"[0.0, 0.0]"
1657033121538,0x560,0000000000000000,2,"[0.0, 0.0]"
1657033121538,0x570,0000000000000000,2,"[0.0, 0.0]"
1657033121538,0x570,0000000000000000,2,"[0.0, 0.0]"
1657033121539,0x580,FFFE0738FFFB078E,4,"[-0.0703125, 6.634880514705882, -0.17578125, 6.943646599264706]"
1657033121539,0x580,00050746FFFE0791,4,"[0.17578125, 6.685144761029411, -0.0703125, 6.954417509191176]"
1657033121539,0x561,0000000000000000,2,"[0.0, 0.0]"
1657033121539,0x571,0000000000000000,2,"[0.0, 0.0]"
1657033121539,0x581,000707F8FFF90848,4,"[0.24609375, 7.32421875, -0.24609375, 7.611443014705882]"
1657033121539,0x591,00000000000093D0,1,[37.84]
1657033121539,0x590,0000000000008D54,1,[36.18]
1657033121539,0x5A1,0000000000000000,3,"[0, 0, 0]"
1657033121539,0x5A0,0000000000000000,3,"[0, 0, 0]"
1657033121539,0x5B1,1F7107D00000E32E,4,"[1.2343396661349, 2000, 0.0, 0.4013661937118385]"
1657033121603,0x5B0,1B7107D20000E28E,4,"[1.0773060199525, 2002, 0.0, 0.4002619846435436]"
1657033121603,0x5C1,0000000000000000,1,[0.0]
1657033121603,0x5C0,0000000000000000,1,[0.0]
1657033121603,0x5D1,000000000000FFFF,2,"[0.0, 0.065535]"
1657033121603,0x5D0,000000000000FFFF,2,"[0.0, 0.065535]"
1657033121603,0x590,0000000000008EB2,1,[36.53]
1657033121604,0x5A0,0000000000000000,3,"[0, 0, 0]"
1657033121604,0x5B0,189107D00000E27E,4,"[0.9644380867589001, 2000, 0.0, 0.4001515637367142]"
1657033121604,0x5C0,0000000000000000,1,[0.0]
1657033121604,0x5D0,000000000000FFFF,2,"[0.0, 0.065535]"
