millis,id,hexString,length,parsedValue
1657043618578,0x5B1,1B9100720000E4CE,4,"[1.0822133213957001, 114, 0.0, 0.40423713728940525]"
1657043618578,0x5B0,1891005E0000E45E,4,"[0.9644380867589001, 94, 0.0, 0.4034641909415988]"
1657043618578,0x5C1,0000000000000000,1,[0.0]
1657043618578,0x5C0,0000000000000000,1,[0.0]
1657043618578,0x5D1,000000000000FFFF,2,"[0.0, 0.065535]"
1657043618578,0x5D0,000000000000FFFF,2,"[0.0, 0.065535]"
1657043618578,0x5B0,1BB100740000E38E,4,"[1.0871206228389, 116, 0.0, 0.40202871915281546]"
1657043618578,0x5C0,0000000000000000,1,[0.0]
1657043618579,0x5D0,000000000000FFFF,2,"[0.0, 0.065535]"
1657043618579,0x23F,0000000004A305DC,2,"[11.870000000000001, 15.0]"
1657043618579,0x035,000000000000000A,1,[10]
1657043618579,0x034,0000000000000020,1,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]]"
1657043618579,0x033,0000000000000000,1,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
1657043618579,0x23C,0CF20D0C0E060D16,4,"[33.14, 33.4, 35.9, 33.5]"
1657043618579,0x23D,0DA20CC00D090D12,4,"[34.9, 32.64, 33.37, 33.46]"
1657043618579,0x23E,0CDB0CA807A20A82,4,"[32.910000000000004, 32.4, 19.54, 26.900000000000002]"
1657043618579,0x041,0000000000000003,1,[3]
1657043618579,0x2F1,000010E0126A0FD0,3,"[43.2, 47.14, 40.480000000000004]"
1657043618579,0x233,00000DEB0F960900,3,"[35.63, 39.9, 23.04]"
1657043618579,0x235,9BC89B9C9BA09B72,4,"[3.988, 3.9836, 3.984, 3.9794]"
1657043618580,0x236,9ACF9B589B4D9B51,4,"[3.9631000000000003, 3.9768000000000003, 3.9757000000000002, 3.9761]"
1657043618580,0x237,9BD29B979BA09B85,4,"[3.9890000000000003, 3.9831000000000003, 3.984, 3.9813]"
1657043618580,0x238,9B279B9C9B819BCD,4,"[3.9719, 3.9836, 3.9809, 3.9885]"
1657043618580,0x239,9BD89BBA9B9F9B24,4,"[3.9896000000000003, 3.9866, 3.9839, 3.9716]"
1657043618580,0x23A,9BBA9BA39B869BBE,4,"[3.9866, 3.9843, 3.9814000000000003, 3.987]"
1657043618580,0x23B,9B9D9B9C9B809BB6,4,"[3.9837000000000002, 3.9836, 3.9808000000000003, 3.9862]"
1657043618580,0x230,000000000011033F,1,[111.49430000000001]
1657043618580,0x234,00009B8B9BD89ACF,3,"[3.9819, 3.9896000000000003, 3.9631000000000003]"
1657043618644,0x088,000000000000000B,1,[0.11]
1657043618644,0x471,000000000000000C,1,[12]
1657043618644,0x072,0000000000000004,1,[4]
1657043618644,0x074,0000000000000000,3,"[0.0, 0.0, 0.0]"
1657043618644,0x301,0000000000000000,3,"[0, 0, 0]"
1657043618644,0x232,00000000FFFFFFDE,1,[-0.34]
1657043618645,0x410,064C3BC5FFC6282A,2,"[1056.5933300000002, -105.30016666750907]"
1657043618645,0x251,0000000000000000,3,"[0, [0, 0, 0, 0, 0, 0, 0, 0], 0.0]"
1657043618645,0x201,0000000000000000,2,"[0.0, 0.0]"
1657043618645,0x471,000000000000000C,1,[12]
1657043618645,0x240,0000000000000E02,2,"[14, [0, 1, 0, 0, 0, 0, 0, 0]]"
1657043618645,0x300,0000000000000000,1,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
1657043618645,0x041,0000000000000003,1,[3]
1657043618645,0x201,0000000000000000,2,"[0.0, 0.0]"
1657043618645,0x250,0000000000000001,2,"[0, 1]"
1657043618645,0x082,000000000000000F,1,[15]
1657043618645,0x462,0000000000001401,2,"[20, [1, 0, 0, 0, 0, 0, 0, 0]]"
1657043618645,0x260,0000000000000000,1,[0]
1657043618646,0x471,000000000000000C,1,[12]
1657043618646,0x088,000000000000000B,1,[0.11]
