millis,id,hexString,length,parsedValue
1657063218678,0x581,0009006CFFFB0095,4,"[0.31640625, 0.3877527573529412, -0.17578125, 0.5349551930147058]"
1657063218678,0x5D0,000000000000FFFF,2,"[0.0, 0.065535]"
1657063218678,0x591,0000000000008F02,1,[36.61]
1657063218678,0x5A1,0000000000000000,3,"[0, 0, 0]"
1657063218678,0x5B1,1C81004B0000E48E,4,"[1.1190180822197, 75, 0.0, 0.4037954536620873]"
1657063218679,0x5C1,0000000000000000,1,[0.0]
1657063218679,0x5D1,000000000000FFFF,2,"[0.0, 0.065535]"
1657063218679,0x232,00000000FFFFFFD1,1,[-0.47000000000000003]
1657063218679,0x410,01A7640BFFB76F16,2,"[277.47339, -132.10250000105682]"
1657063218679,0x251,0000000000000000,3,"[0, [0, 0, 0, 0, 0, 0, 0, 0], 0.0]"
1657063218679,0x201,0000000000000000,2,"[0.0, 0.0]"
1657063218679,0x471,000000000000000C,1,[12]
1657063218679,0x041,0000000000000003,1,[3]
1657063218679,0x088,000000000000000B,1,[0.11]
1657063218679,0x471,000000000000000C,1,[12]
1657063218679,0x240,0000000000000E02,2,"[14, [0, 1, 0, 0, 0, 0, 0, 0]]"
1657063218679,0x300,0000000000000000,1,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
1657063218680,0x041,0000000000000003,1,[3]
1657063218680,0x201,0000000000000000,2,"[0.0, 0.0]"
1657063218680,0x250,0000000000000001,2,"[0, 1]"
1657063218680,0x082,000000000000000F,1,[15]
1657063218680,0x462,0000000000001401,2,"[20, [1, 0, 0, 0, 0, 0, 0, 0]]"
1657063218680,0x260,0000000000000000,1,[0]
1657063218680,0x074,0000000000000000,3,"[0.0, 0.0, 0.0]"
1657063218680,0x301,0000000000000000,3,"[0, 0, 0]"
1657063218680,0x232,00000000FFFFFFD1,1,[-0.47000000000000003]
1657063218680,0x410,01A763D7FFB76F16,2,"[277.47287, -132.10250000105682]"
1657063218680,0x251,0000000000000000,3,"[0, [0, 0, 0, 0, 0, 0, 0, 0], 0.0]"
1657063218744,0x201,0000000000000000,2,"[0.0, 0.0]"
1657063218744,0x471,000000000000000C,1,[12]
