millis,id,hexString,length,parsedValue
1657043671649,0x040,000000000007A137,1,[0.500023]
1657043671650,0x050,000000000007A1A0,1,[0.500128]
1657043671650,0x400,0000000000000000,1,"[[0, 0, 0, 0, 0, 0, 0, 0]]"
1657043671650,0x080,000000000007A13D,1,[0.500029]
1657043671650,0x262,0000000000000001,1,"[[1, 0, 0, 0, 0, 0, 0, 0]]"
1657043671650,0x462,0000000000001401,2,"[20, [1, 0, 0, 0, 0, 0, 0, 0]]"
1657043671650,0x250,0000000000000001,2,"[0, 1]"
1657043671650,0x260,0000000000000000,1,[0]
1657043671650,0x471,000000000000000C,1,[12]
1657043671650,0x560,0000000000000000,2,"[0.0, 0.0]"
1657043671650,0x560,0000000000000000,2,"[0.0, 0.0]"
1657043671650,0x570,0000000000000000,2,"[0.0, 0.0]"
1657043671650,0x570,0000000000000000,2,"[0.0, 0.0]"
1657043671651,0x580,0002008CFFFC00A8,4,"[0.0703125, 0.502642463235294, -0.140625, 0.6031709558823529]"
1657043671651,0x580,FFFE0076FFFB00A6,4,"[-0.0703125, 0.42365579044117646, -0.17578125, 0.5959903492647058]"
1657043671651,0x590,000000000000A208,1,[41.480000000000004]
1657043671651,0x561,0000000000000000,2,"[0.0, 0.0]"
1657043671651,0x590,0000000000009C7C,1,[40.06]
1657043671651,0x571,0000000000000000,2,"[0.0, 0.0]"
1657043671651,0x5A0,0000000000000000,3,"[0, 0, 0]"
1657043671651,0x581,00090076FFFA00A1,4,"[0.31640625, 0.42365579044117646, -0.2109375, 0.5780388327205882]"
1657043671651,0x591,000000000000A3FC,1,[41.980000000000004]
1657043671651,0x5A1,0000000000000000,3,"[0, 0, 0]"
1657043671651,0x5B1,189100490000E4AE,4,"[0.9644380867589001, 73, 0.0, 0.40401629547574625]"
1657043671651,0x5B0,1821004A0000E45E,4,"[0.9472625317077, 74, 0.0, 0.4034641909415988]"
1657043671652,0x5C1,0000000000000000,1,[0.0]
1657043671652,0x5C0,0000000000000000,1,[0.0]
1657043671652,0x5D1,000000000000FFFF,2,"[0.0, 0.065535]"
1657043671716,0x5D0,000000000000FFFF,2,"[0.0, 0.065535]"
1657043671716,0x5B0,175100740000E38E,4,"[0.9153650723269, 116, 0.0, 0.40202871915281546]"
1657043671716,0x5C0,0000000000000000,1,[0.0]
1657043671716,0x5D0,000000000000FFFF,2,"[0.0, 0.065535]"
1657043671716,0x041,0000000000000003,1,[3]
1657043671716,0x232,00000000FFFFFFE0,1,[-0.32]
1657043671716,0x410,064C2FD1FFC98DA4,2,"[1056.56273, -99.11722222301516]"
1657043671716,0x088,000000000000000B,1,[0.11]
1657043671716,0x251,0000000000000000,3,"[0, [0, 0, 0, 0, 0, 0, 0, 0], 0.0]"
1657043671716,0x201,0000000000000000,2,"[0.0, 0.0]"
1657043671717,0x471,000000000000000C,1,[12]
1657043671717,0x23F,0000000004A205DC,2,"[11.86, 15.0]"
1657043671717,0x035,000000000000000A,1,[10]
1657043671717,0x034,0000000000000020,1,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]]"
1657043671717,0x033,0000000000000000,1,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
1657043671717,0x23C,0CF70D0D0D540D1D,4,"[33.19, 33.410000000000004, 34.12, 33.57]"
1657043671717,0x23D,0CF70CC50D0C0D12,4,"[33.19, 32.69, 33.4, 33.46]"
1657043671717,0x23E,0CEC0CA607A30A80,4,"[33.08, 32.38, 19.55, 26.88]"
1657043671717,0x2F1,0000104E11540FD4,3,"[41.74, 44.36, 40.52]"
1657043671717,0x233,00000DD00EE40901,3,"[35.36, 38.12, 23.05]"
1657043671717,0x235,9BCA9BA29BA69B73,4,"[3.9882000000000004, 3.9842000000000004, 3.9846000000000004, 3.9795000000000003]"
1657043671717,0x236,9ADB9B5C9B509B55,4,"[3.9643, 3.9772000000000003, 3.976, 3.9765]"
1657043671718,0x237,9BDA9B9C9BA29B81,4,"[3.9898000000000002, 3.9836, 3.9842000000000004, 3.9809]"
1657043671718,0x238,9B299BA39B869BD3,4,"[3.9721, 3.9843, 3.9814000000000003, 3.9891]"
1657043671718,0x239,9BDC9BBD9BA49B26,4,"[3.99, 3.9869000000000003, 3.9844000000000004, 3.9718]"
1657043671718,0x23A,9BC09BA79B899BC4,4,"[3.9872, 3.9847, 3.9817, 3.9876]"
1657043671718,0x23B,9BA29BA59B829BBB,4,"[3.9842000000000004, 3.9845, 3.9810000000000003, 3.9867000000000004]"
1657043671718,0x230,00000000001103BA,1,[111.5066]
1657043671718,0x234,00009B8F9BDC9ADB,3,"[3.9823000000000004, 3.99, 3.9643]"
1657043671718,0x240,0000000000000E02,2,"[14, [0, 1, 0, 0, 0, 0, 0, 0]]"
1657043671718,0x300,0000000000000000,1,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
1657043671718,0x041,0000000000000003,1,[3]
1657043671747,0x201,0000000000000000,2,"[0.0, 0.0]"
1657043671747,0x250,0000000000000001,2,"[0, 1]"
1657043671747,0x082,000000000000000F,1,[15]
1657043671747,0x471,000000000000000C,1,[12]
1657043671747,0x462,0000000000001401,2,"[20, [1, 0, 0, 0, 0, 0, 0, 0]]"
1657043671747,0x260,0000000000000000,1,[0]
1657043671747,0x072,0000000000000004,1,[4]
1657043671747,0x074,0000000000000000,3,"[0.0, 0.0, 0.0]"
1657043671747,0x301,0000000000000000,3,"[0, 0, 0]"
1657043671747,0x251,0000000000000000,3,"[0, [0, 0, 0, 0, 0, 0, 0, 0], 0.0]"
1657043671748,0x201,0000000000000000,2,"[0.0, 0.0]"
1657043671748,0x232,00000000FFFFFFD4,1,[-0.44]
1657043671748,0x410,064C2FA5FFB522CE,2,"[1056.56229, -136.28583333442361]"
1657043671748,0x088,000000000000000B,1,[0.11]
1657043671748,0x401,0000000000000000,1,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
1657043671748,0x471,000000000000000C,1,[12]
1657043671748,0x041,0000000000000003,1,[3]
1657043671748,0x700,00000E6D00004003,2,"[3693, 16387]"
1657043671748,0x701,0000000000000000,5,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 0, 0, 0]"
1657043671748,0x702,0000000042DEACED,2,"[0.0, 111.3377456665039]"
1657043671748,0x703,0000000000000000,2,"[0.0, 0.0]"
1657043671748,0x704,0000000000000000,2,"[0.0, 0.0]"
1657043671749,0x705,3E03AEF03E4FD320,2,"[0.12859702110290527, 0.20295381546020508]"
1657043671749,0x706,0000000000000000,2,"[0.0, 0.0]"
1657043671749,0x707,0000000000000000,2,"[0.0, 0.0]"
1657043671749,0x708,4169BD9000000000,2,"[14.608779907226562, 0.0]"
1657043671749,0x709,404FCFB63FE814DC,2,"[3.2470526695251465, 1.8131365776062012]"
1657043671749,0x70B,42321C1441C41D84,2,"[44.52742004394531, 24.51441192626953]"
1657043671749,0x70C,00000000424DF9F4,2,"[0.0, 51.49409484863281]"
1657043671749,0x70D,0000000044B705F3,2,"[0.0, 1464.1859130859375]"
1657043671749,0x70E,00000000BD5B97D9,2,"[0.0, -0.05361161008477211]"
1657043671749,0x717,0000000042C7FFFF,2,"[0.0, 99.99999237060547]"
1657043671772,0x262,0000000000000001,1,"[[1, 0, 0, 0, 0, 0, 0, 0]]"
1657043671772,0x462,0000000000001401,2,"[20, [1, 0, 0, 0, 0, 0, 0, 0]]"
1657043671772,0x250,0000000000000001,2,"[0, 1]"
1657043671772,0x260,0000000000000000,1,[0]
1657043671772,0x471,000000000000000C,1,[12]
1657043671772,0x703,0000000000000000,2,"[0.0, 0.0]"
1657043671772,0x041,0000000000000003,1,[3]
1657043671772,0x251,0000000000000000,3,"[0, [0, 0, 0, 0, 0, 0, 0, 0], 0.0]"
1657043671772,0x201,0000000000000000,2,"[0.0, 0.0]"
1657043671772,0x400,0000000000000000,1,"[[0, 0, 0, 0, 0, 0, 0, 0]]"
1657043671772,0x471,000000000000000C,1,[12]
1657043671773,0x232,00000000FFFFFFDE,1,[-0.34]
1657043671773,0x410,064C2F75FFC62688,2,"[1056.5618100000002, -105.31177777862027]"
1657043671773,0x088,000000000000000B,1,[0.11]
1657043671773,0x703,0000000000000000,2,"[0.0, 0.0]"
1657043671773,0x2F0,0053000000000000,4,"[83, 0, 0, 0]"
1657043671773,0x23F,0000000004A205DD,2,"[11.86, 15.01]"
1657043671773,0x035,000000000000000A,1,[10]
