millis,id,hexString,length,parsedValue
1657041673752,0x300,0000000000000000,1,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
1657041673752,0x250,0000000000000000,2,"[0, 0]"
1657041673752,0x462,0000000000001000,2,"[16, [0, 0, 0, 0, 0, 0, 0, 0]]"
1657041673752,0x260,0000000000000000,1,[0]
1657041673752,0x701,0000000000000000,5,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 0, 0, 0]"
1657041673752,0x702,0000000042E08CCD,2,"[0.0, 112.2750015258789]"
1657041673752,0x060,00000000000B4D5B,1,[0.740699]
1657041673752,0x060,00000000000B4CE3,1,[0.740579]
1657041673753,0x560,0000000000000000,2,"[0.0, 0.0]"
1657041673753,0x562,0000000000000000,2,"[0.0, 0.0]"
1657041673753,0x570,0000000000000000,2,"[0.0, 0.0]"
1657041673753,0x572,0000000000000000,2,"[0.0, 0.0]"
1657041673753,0x061,00000000000B4D33,1,[0.740659]
1657041673753,0x580,0000008EFFFB009D,4,"[0.0, 0.5098230698529411, -0.17578125, 0.563677619485294]"
1657041673753,0x561,0000000000000000,2,"[0.0, 0.0]"
1657041673753,0x582,000700790000009D,4,"[0.24609375, 0.434426700367647, 0.0, 0.563677619485294]"
1657041673753,0x571,0000000000000000,2,"[0.0, 0.0]"
1657041673753,0x590,000000000000A618,1,[42.52]
1657041673753,0x581,00070833FFFA0882,4,"[0.24609375, 7.536046645220588, -0.2109375, 7.819680606617647]"
1657041673754,0x592,000000000000A5DC,1,[42.46]
1657041673754,0x591,000000000000A776,1,[42.87]
1657041673754,0x5A0,0000000000000000,3,"[0, 0, 0]"
1657041673754,0x5A1,0000000000000000,3,"[0, 0, 0]"
1657041673754,0x5A2,0000000000000000,3,"[0, 0, 0]"
1657041673754,0x5B0,1D9100750000E38E,4,"[1.1607301444869, 117, 0.0, 0.40202871915281546]"
1657041673754,0x5B1,1D4107980000E4DE,4,"[1.1484618908789002, 1944, 0.0, 0.40434755819623475]"
