millis,id,hexString,length,parsedValue
1657036082559,0x560,0000000000000000,2,"[0.0, 0.0]"
1657036082559,0x560,0000000000000000,2,"[0.0, 0.0]"
1657036082559,0x570,0000000000000000,2,"[0.0, 0.0]"
1657036082559,0x570,0000000000000000,2,"[0.0, 0.0]"
1657036082559,0x580,FFFE0762FFFB07B8,4,"[-0.0703125, 6.78567325367647, -0.17578125, 7.0944393382352935]"
1657036082559,0x580,00050770FFFE07BC,4,"[0.17578125, 6.8359375, -0.0703125, 7.108800551470588]"
1657036082559,0x561,0000000000000000,2,"[0.0, 0.0]"
1657036082559,0x571,0000000000000000,2,"[0.0, 0.0]"
1657036082559,0x581,0007081EFFF9086D,4,"[0.24609375, 7.4606502757352935, -0.24609375, 7.744284237132352]"
1657036082559,0x591,0000000000009BAA,1,[39.85]
1657036082559,0x590,0000000000009592,1,[38.29]
1657036082559,0x5A1,0000000000000000,3,"[0, 0, 0]"
1657036082560,0x5A0,0000000000000000,3,"[0, 0, 0]"
1657036082560,0x5B1,1B8107370000E2EE,4,"[1.0797596706741002, 1847, 0.0, 0.40092451008452057]"
1657036082560,0x5B0,160107F40000E23E,4,"[0.8638384071733001, 2036, 0.0, 0.3997098801093962]"
1657036082560,0x5C1,0000000000000000,1,[0.0]
1657036082560,0x5C0,0000000000000000,1,[0.0]
1657036082560,0x5D1,000000000000FFFF,2,"[0.0, 0.065535]"
1657036082560,0x5D0,000000000000FFFF,2,"[0.0, 0.065535]"
1657036082560,0x590,00000000000097A4,1,[38.82]
1657036082560,0x5A0,0000000000000000,3,"[0, 0, 0]"
1657036082560,0x5B0,1BE107F30000E26E,4,"[1.0944815750037, 2035, 0.0, 0.4000411428298847]"
1657036082560,0x5C0,0000000000000000,1,[0.0]
1657036082560,0x5D0,000000000000FFFF,2,"[0.0, 0.065535]"
1657036082561,0x041,0000000000000003,1,[3]
1657036082561,0x088,000000000000000B,1,[0.11]
1657036082561,0x232,00000000FFFFFFE3,1,[-0.29]
1657036082561,0x410,0898CBC0FFCCE53E,2,"[1442.3136000000002, -93.0329444451887]"
1657036082624,0x471,000000000000000C,1,[12]
1657036082624,0x23F,0000000004A105D5,2,"[11.85, 14.93]"
1657036082624,0x035,000000000000000A,1,[10]
1657036082625,0x034,0000000000000000,1,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
1657036082625,0x033,0000000000000000,1,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
1657036082625,0x23C,0AED0AE50C070ACD,4,"[27.97, 27.89, 30.79, 27.650000000000002]"
1657036082625,0x23D,0BA00A9C0A380AED,4,"[29.76, 27.16, 26.16, 27.97]"
1657036082625,0x23E,0B2109EC07A70AF6,4,"[28.490000000000002, 25.400000000000002, 19.59, 28.060000000000002]"
1657036082625,0x2F1,00000DAE0D880DC0,3,"[35.02, 34.64, 35.2]"
1657036082625,0x233,00000C1F0D970905,3,"[31.03, 34.79, 23.09]"
1657036082625,0x070,000000000007A12A,1,[0.50001]
1657036082625,0x301,0000000000000000,3,"[0, 0, 0]"
1657036082625,0x251,0000000000000000,3,"[0, [0, 0, 0, 0, 0, 0, 0, 0], 0.0]"
1657036082625,0x201,0000000000000000,2,"[0.0, 0.0]"
1657036082625,0x471,000000000000000C,1,[12]
1657036082626,0x235,A14EA129A12CA0FF,4,"[4.1294, 4.1257, 4.126, 4.1215]"
1657036082626,0x236,A082A0EEA0E8A0EA,4,"[4.109, 4.119800000000001, 4.1192, 4.119400000000001]"
1657036082626,0x237,A160A12DA135A116,4,"[4.1312, 4.1261, 4.1269, 4.1238]"
1657036082626,0x238,A0B9A12DA116A158,4,"[4.1145000000000005, 4.1261, 4.1238, 4.1304]"
1657036082626,0x239,A15CA143A12AA0CE,4,"[4.1308, 4.1283, 4.1258, 4.1166]"
1657036082626,0x23A,A144A133A11BA149,4,"[4.1284, 4.1267000000000005, 4.1243, 4.1289]"
1657036082626,0x23B,A133A135A11BA145,4,"[4.1267000000000005, 4.1269, 4.1243, 4.1285]"
1657036082626,0x230,0000000000119F4A,1,[115.489]
1657036082626,0x234,0000A11EA160A082,3,"[4.1246, 4.1312, 4.109]"
1657036082626,0x240,0000000000000E02,2,"[14, [0, 1, 0, 0, 0, 0, 0, 0]]"
1657036082626,0x300,0000000000000000,1,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
1657036082626,0x041,0000000000000003,1,[3]
1657036082627,0x201,0000000000000000,2,"[0.0, 0.0]"
1657036082627,0x250,0000000000000000,2,"[0, 0]"
1657036082627,0x082,000000000000000F,1,[15]
1657036082627,0x462,0000000000001000,2,"[16, [0, 0, 0, 0, 0, 0, 0, 0]]"
1657036082627,0x260,0000000000000000,1,[0]
1657036082655,0x471,000000000000000C,1,[12]
1657036082655,0x088,000000000000000B,1,[0.11]
1657036082655,0x401,0000000000000000,1,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
1657036082655,0x232,00000000FFFFFFDB,1,[-0.37]
1657036082655,0x410,0898CB97FFBECC3B,2,"[1442.31319, -118.69702777872736]"
1657036082656,0x041,0000000000000003,1,[3]
1657036082656,0x251,0000000000000000,3,"[0, [0, 0, 0, 0, 0, 0, 0, 0], 0.0]"
1657036082656,0x201,0000000000000000,2,"[0.0, 0.0]"
1657036082656,0x262,0000000000000001,1,"[[1, 0, 0, 0, 0, 0, 0, 0]]"
1657036082656,0x462,0000000000001000,2,"[16, [0, 0, 0, 0, 0, 0, 0, 0]]"
1657036082656,0x250,0000000000000000,2,"[0, 0]"
1657036082656,0x260,0000000000000000,1,[0]
1657036082656,0x471,000000000000000C,1,[12]
1657036082656,0x700,00000E6D00004003,2,"[3693, 16387]"
1657036082656,0x701,0000000000000000,5,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 0, 0, 0]"
1657036082656,0x702,0000000042E6C778,2,"[0.0, 115.38958740234375]"
1657036082656,0x703,0000000000000000,2,"[0.0, 0.0]"
1657036082657,0x704,0000000000000000,2,"[0.0, 0.0]"
1657036082657,0x705,C19DBF7B4144960D,2,"[-19.718496322631836, 12.286633491516113]"
1657036082657,0x706,0000000000000000,2,"[0.0, 0.0]"
1657036082657,0x707,0000000000000000,2,"[0.0, 0.0]"
1657036082657,0x708,4169BE8F00000000,2,"[14.609023094177246, 0.0]"
1657036082657,0x709,404F8D353FE74DCA,2,"[3.2429935932159424, 1.8070614337921143]"
1657036082657,0x70B,42205D7641C41D84,2,"[40.091270446777344, 24.51441192626953]"
1657036082657,0x70C,00000000423ABAAE,2,"[0.0, 46.68230438232422]"
1657036082657,0x70D,0000000044B705F3,2,"[0.0, 1464.1859130859375]"
1657036082657,0x075,0000000000000400,2,"[0.4, 0.0]"
1657036082657,0x70E,000000003DDB9C23,2,"[0.0, 0.10723140090703964]"
1657036082657,0x717,0000000042C7FFFF,2,"[0.0, 99.99999237060547]"
