type,latitude,longitude,altitude (ft),course,slope (%),distance (mi),distance_interval (ft),color,opacity,width,scale,sym,name,desc
T,42.910770000,-112.526192000,4443.0,287.3,0.6,5.205,202.20,,,,,,,
T,42.910904000,-112.527040000,4443.9,286.3,0.3,5.250,232.38,,,,,,,
T,42.910635000,-112.527210000,4443.7,278.8,0.0,5.270,108.11,,,,,,,
T,42.910581000,-112.527295000,4443.6,272.3,0.1,5.276,30.10,,,,,,,
T,42.910552000,-112.527413000,4443.6,266.3,-0.1,5.282,33.33,,,,,,,
T,42.910541000,-112.527460000,4443.6,256.1,0.7,5.285,13.21,,,,,,,
T,42.910538000,-112.527711000,4443.7,233.3,0.9,5.297,67.25,,,,,,,
T,42.910672000,-112.528714000,4446.8,271.9,0.9,5.349,273.12,,,,,,,
T,42.910693000,-112.529153000,4448.0,274.7,0.9,5.371,117.86,,,,,,,
T,42.910689000,-112.530024000,4450.2,274.1,0.9,5.415,233.35,,,,,,,
T,42.910639000,-112.531137000,4452.2,272.1,0.8,5.472,298.74,,,,,,,
T,42.910572000,-112.531917000,4453.4,270.6,0.7,5.512,210.39,,,,,,,
T,42.910478000,-112.532767000,4455.1,266.3,0.7,5.556,230.29,,,,,,,
T,42.910349000,-112.533558000,4456.5,263.9,0.7,5.597,217.07,,,,,,,
T,42.910269000,-112.533941000,4457.4,261.7,0.7,5.617,106.67,,,,,,,
T,42.910088000,-112.535046000,4459.3,259.1,0.7,5.674,303.30,,,,,,,
T,42.909927000,-112.535732000,4461.0,257.0,0.6,5.711,192.93,,,,,,,
T,42.909706000,-112.536676000,4463.0,254.9,0.5,5.761,265.43,,,,,,,
T,42.909445000,-112.537738000,4463.6,253.6,0.5,5.818,300.01,,,,,,,
T,42.909237000,-112.538593000,4464.1,253.2,0.4,5.864,241.29,,,,,,,
T,42.909089000,-112.539265000,4464.8,252.1,0.4,5.899,187.95,,,,,,,
T,42.908827000,-112.540410000,4466.7,252.2,0.4,5.960,321.28,,,,,,,
T,42.908592000,-112.541391000,4468.1,252.1,0.3,6.012,276.43,,,,,,,
T,42.908388000,-112.542285000,4468.6,252.4,0.1,6.060,250.79,,,,,,,
T,42.908112000,-112.543553000,4468.2,252.8,-0.2,6.127,354.30,,,,,,,
T,42.907767000,-112.544935000,4466.3,252.3,-0.3,6.201,391.04,,,,,,,
T,42.907264000,-112.547058000,4463.3,252.2,-0.3,6.314,597.62,,,,,,,
T,42.906841000,-112.548831000,4462.4,252.2,-0.3,6.409,499.42,,,,,,,
T,42.906508000,-112.550269000,4461.9,252.2,-0.3,6.485,403.94,,,,,,,
T,42.906483000,-112.550379000,4461.9,252.0,-0.5,6.491,30.85,,,,,,,
T,42.906219000,-112.551497000,4459.9,252.2,-0.7,6.551,314.62,,,,,,,
T,42.906093000,-112.552100000,4456.4,252.4,-0.8,6.583,167.96,,,,,,,
T,42.905732000,-112.553593000,4453.4,252.4,-0.6,6.662,421.10,,,,,,,
T,42.905652000,-112.553956000,4453.4,252.4,-0.6,6.682,101.54,,,,,,,
T,42.905335000,-112.555252000,4453.4,252.2,-0.2,6.751,365.96,,,,,,,
T,42.905301000,-112.555399000,4453.4,252.2,-0.1,6.759,41.29,,,,,,,
T,42.904994000,-112.556724000,4453.4,252.0,-0.2,6.829,372.23,,,,,,,
T,42.904616000,-112.558475000,4452.6,252.7,-0.2,6.922,488.97,,,,,,,
T,42.904281000,-112.559845000,4449.9,252.4,-0.2,6.995,386.85,,,,,,,
T,42.904103000,-112.560655000,4449.8,252.7,-0.2,7.038,226.52,,,,,,,
T,42.903265000,-112.564288000,4448.5,252.6,-0.2,7.231,1020.22,,,,,,,
T,42.903071000,-112.565091000,4448.5,252.6,-0.1,7.274,226.48,,,,,,,
T,42.902778000,-112.566382000,4448.5,252.4,-0.1,7.343,362.02,,,,,,,
T,42.902610000,-112.567097000,4448.6,252.5,0.0,7.381,201.13,,,,,,,
T,42.902437000,-112.567832000,4448.5,252.4,0.0,7.420,206.79,,,,,,,
T,42.902301000,-112.568361000,4448.9,252.1,0.0,7.448,150.16,,,,,,,
T,42.902118000,-112.569202000,4448.5,252.4,0.2,7.493,235.01,,,,,,,
T,42.901780000,-112.570649000,4448.7,252.3,0.3,7.570,406.82,,,,,,,
T,42.900947000,-112.574194000,4452.4,252.3,0.5,7.759,997.22,,,,,,,
T,42.900496000,-112.576140000,4454.5,252.3,0.5,7.862,546.73,,,,,,,
T,42.900083000,-112.577935000,4461.7,252.5,0.6,7.958,503.98,,,,,,,
T,42.899551000,-112.580218000,4463.3,252.4,0.7,8.079,641.74,,,,,,,
T,42.899118000,-112.582076000,4467.1,252.4,0.7,8.178,522.28,,,,,,,
T,42.898983000,-112.582671000,4468.7,252.5,0.4,8.210,166.86,,,,,,,
T,42.898910000,-112.582966000,4468.5,252.4,0.3,8.226,83.41,,,,,,,
T,42.898592000,-112.584343000,4469.0,252.4,0.1,8.299,386.76,,,,,,,
T,42.897956000,-112.587125000,4469.8,252.5,-0.1,8.447,780.68,,,,,,,
T,42.897858000,-112.587533000,4469.1,252.5,-0.1,8.469,115.02,,,,,,,
T,42.897746000,-112.587940000,4467.8,252.2,-0.3,8.491,116.45,,,,,,,
T,42.897647000,-112.588273000,4466.7,252.0,-0.9,8.509,96.25,,,,,,,
T,42.897510000,-112.588709000,4465.6,251.3,-0.9,8.533,127.06,,,,,,,
T,42.897412000,-112.589009000,4464.7,248.5,-0.7,8.550,87.97,,,,,,,
T,42.897278000,-112.589403000,4464.4,247.1,-0.5,8.572,116.33,,,,,,,
T,42.897173000,-112.589711000,4464.1,246.2,-0.4,8.589,90.98,,,,,,,
T,42.897066000,-112.590038000,4464.0,245.8,-0.2,8.607,95.91,,,,,,,
T,42.896965000,-112.590370000,4463.9,245.9,-0.1,8.625,96.28,,,,,,,
T,42.896859000,-112.590756000,4463.9,246.6,0.0,8.646,110.42,,,,,,,
T,42.896744000,-112.591189000,4463.8,247.8,-0.1,8.669,123.37,,,,,,,
T,42.896634000,-112.591646000,4464.1,249.2,-0.2,8.694,128.86,,,,,,,
T,42.896320000,-112.592995000,4463.5,251.0,-0.4,8.766,379.18,,,,,,,
T,42.895764000,-112.595361000,4461.3,251.8,-0.4,8.892,665.62,,,,,,,
T,42.895193000,-112.597789000,4455.7,252.1,-0.5,9.021,683.12,,,,,,,
T,42.894616000,-112.600236000,4453.7,252.2,-0.6,9.152,688.64,,,,,,,
T,42.893991000,-112.602913000,4449.3,252.2,-0.5,9.294,752.68,,,,,,,
T,42.893448000,-112.605224000,4444.4,252.2,-0.4,9.417,650.16,,,,,,,
T,42.892985000,-112.607181000,4443.8,252.2,-0.4,9.522,550.93,,,,,,,
T,42.892860000,-112.607712000,4443.8,252.2,-0.3,9.550,149.42,,,,,,,
T,42.892543000,-112.609099000,4443.8,252.3,-0.0,9.624,389.24,,,,,,,
T,42.892321000,-112.610033000,4443.6,252.2,-0.0,9.673,263.05,,,,,,,
T,42.891832000,-112.612121000,4443.6,252.3,-0.0,9.785,587.26,,,,,,,
T,42.891279000,-112.614475000,4443.6,252.3,-0.1,9.910,662.27,,,,,,,
T,42.890694000,-112.616955000,4442.9,252.3,-0.1,10.042,697.99,,,,,,,
T,42.890157000,-112.619263000,4440.3,252.2,-0.2,10.165,648.77,,,,,,,
T,42.889616000,-112.621582000,4440.8,252.3,-0.3,10.289,652.02,,,,,,,
T,42.889326000,-112.622824000,4438.2,252.3,-0.3,10.355,349.24,,,,,,,
T,42.889267000,-112.623101000,4437.5,252.3,-0.2,10.369,77.29,,,,,,,
T,42.889226000,-112.623349000,4437.4,252.6,-0.5,10.382,68.12,,,,,,,
T,42.889194000,-112.623585000,4437.5,253.1,-0.1,10.395,64.32,,,,,,,
T,42.889154000,-112.623920000,4437.6,254.9,0.2,10.412,90.96,,,,,,,
T,42.889118000,-112.624266000,4437.8,258.9,0.4,10.429,93.65,,,,,,,
T,42.889077000,-112.624661000,4438.2,260.6,0.2,10.450,106.91,,,,,,,
T,42.889023000,-112.625211000,4439.2,261.5,0.1,10.478,148.71,,,,,,,
T,42.888974000,-112.625579000,4438.5,261.4,-0.1,10.497,100.23,,,,,,,
T,42.888915000,-112.625940000,4438.3,260.8,-0.6,10.516,99.11,,,,,,,
T,42.888839000,-112.626309000,4437.5,259.4,-1.0,10.535,102.70,,,,,,,
T,42.888719000,-112.626851000,4434.6,257.4,-0.8,10.564,151.70,,,,,,,
T,42.888596000,-112.627367000,4433.4,254.9,-1.0,10.591,145.38,,,,,,,
T,42.888472000,-112.627893000,4433.4,253.5,-0.7,10.619,148.04,,,,,,,
T,42.888058000,-112.629676000,4428.1,252.6,-0.1,10.714,501.11,,,,,,,
T,42.887683000,-112.631279000,4428.2,252.4,-0.1,10.800,450.83,,,,,,,
T,42.887223000,-112.633249000,4432.7,252.3,-0.3,10.905,553.96,,,,,,,
T,42.886712000,-112.635425000,4431.1,252.3,-0.2,11.021,612.21,,,,,,,
T,42.886318000,-112.637124000,4426.4,252.3,-0.4,11.111,477.46,,,,,,,
T,42.885961000,-112.638683000,4423.1,252.4,-1.3,11.194,437.63,,,,,,,
T,42.885801000,-112.639373000,4420.1,252.4,-2.1,11.231,193.91,,,,,,,
T,42.885605000,-112.640204000,4407.5,252.4,-2.2,11.275,233.90,,,,,,,
T,42.885196000,-112.641976000,4392.9,252.5,-2.8,11.369,497.78,,,,,,,
T,42.885113000,-112.642331000,4394.5,252.5,-2.3,11.388,99.84,,,,,,,
T,42.885078000,-112.642489000,4393.6,252.4,-1.1,11.396,44.23,,,,,,,
T,42.884830000,-112.643541000,4393.6,252.4,0.1,11.453,296.09,,,,,,,
T,42.884608000,-112.644671000,4393.4,253.1,-0.1,11.512,313.49,,,,,,,
T,42.884424000,-112.645409000,4393.5,252.9,0.2,11.551,208.86,,,,,,,
T,42.884245000,-112.646198000,4393.9,253.0,0.2,11.593,221.31,,,,,,,
T,42.883853000,-112.647701000,4395.8,252.2,1.1,11.674,427.43,,,,,,,
T,42.883788000,-112.647951000,4396.2,252.1,1.5,11.688,71.07,,,,,,,
T,42.883256000,-112.649828000,4409.2,250.3,1.3,11.790,539.16,,,,,,,
T,42.881991000,-112.654073000,4430.5,249.0,1.0,12.022,1227.66,,,,,,,
T,42.881654000,-112.655180000,4428.8,248.5,0.9,12.083,321.13,,,,,,,
T,42.880799000,-112.658114000,4426.4,248.2,0.6,12.243,845.91,,,,,,,
T,42.880236000,-112.660013000,4427.2,248.1,-0.0,12.347,548.81,,,,,,,
T,42.879919000,-112.661054000,4429.0,247.9,0.1,12.405,302.01,,,,,,,
T,42.877924000,-112.667886000,4429.9,248.1,0.0,12.778,1970.37,,,,,,,
T,42.877172000,-112.670393000,4431.0,248.1,-0.0,12.915,725.75,,,,,,,
T,42.876126000,-112.673922000,4427.2,248.0,-0.0,13.108,1019.91,,,,,,,
T,42.875604000,-112.675655000,4426.0,248.0,-0.1,13.203,502.00,,,,,,,
T,42.874944000,-112.677772000,4427.3,247.9,-0.2,13.320,616.37,,,,,,,
T,42.873875000,-112.681339000,4425.1,247.7,-0.0,13.516,1032.53,,,,,,,
T,42.873678000,-112.681996000,4425.6,247.7,0.1,13.552,190.20,,,,,,,
T,42.873334000,-112.683198000,4425.9,247.7,-0.1,13.617,345.75,,,,,,,
T,42.872938000,-112.684533000,4428.9,247.7,-0.1,13.690,385.88,,,,,,,
T,42.872522000,-112.685988000,4425.6,248.1,-0.1,13.770,418.48,,,,,,,
T,42.871697000,-112.688769000,4423.6,248.2,-0.1,13.922,803.88,,,,,,,
T,42.871156000,-112.690638000,4423.6,248.3,-0.2,14.024,538.44,,,,,,,
T,42.870532000,-112.692679000,4423.6,248.0,-0.1,14.136,592.54,,,,,,,
T,42.870147000,-112.693999000,4423.6,248.1,0.0,14.208,380.68,,,,,,,
T,42.871907000,-112.694960000,4423.6,264.7,-0.0,14.339,691.27,,,,,,,
T,42.872570000,-112.695312000,4423.6,280.3,-0.1,14.388,259.41,,,,,,,
T,42.873339000,-112.695730000,4423.2,300.3,-0.1,14.445,301.85,,,,,,,
T,42.873972000,-112.696092000,4421.7,324.0,-0.2,14.493,250.29,,,,,,,
T,42.873911000,-112.696227000,4421.5,336.5,-0.2,14.501,42.47,,,,,,,
T,42.873849000,-112.696347000,4421.7,332.4,-0.1,14.508,39.31,,,,,,,
T,42.873679000,-112.696611000,4422.3,319.4,0.3,14.526,94.06,,,,,,,
T,42.873359000,-112.697127000,4422.7,271.1,0.3,14.560,180.93,,,,,,,
T,42.873323000,-112.697184000,4422.8,231.0,0.3,14.564,20.14,,,,,,,
T,42.873036000,-112.697641000,4423.0,229.8,0.2,14.595,161.09,,,,,,,
T,42.872823000,-112.697985000,4423.2,229.5,0.0,14.617,120.54,,,,,,,
T,42.872637000,-112.698281000,4423.6,229.6,-0.5,14.637,104.37,,,,,,,
T,42.872473000,-112.698538000,4423.0,229.4,-0.7,14.655,91.21,,,,,,,
T,42.872134000,-112.699084000,4419.7,229.5,-0.9,14.691,191.55,,,,,,,
T,42.871933000,-112.699410000,4418.6,229.6,-1.1,14.712,114.04,,,,,,,
T,42.871716000,-112.699751000,4417.7,229.5,-1.1,14.735,120.88,,,,,,,
T,42.871592000,-112.699950000,4417.3,229.5,-0.8,14.749,69.92,,,,,,,
T,42.871453000,-112.700170000,4416.7,229.5,-0.6,14.763,77.75,,,,,,,
T,42.871210000,-112.700556000,4415.8,229.4,-0.5,14.789,136.21,,,,,,,
T,42.870843000,-112.701147000,4415.0,229.4,-0.4,14.828,207.35,,,,,,,
T,42.870620000,-112.701499000,4414.5,229.5,-0.2,14.852,124.54,,,,,,,
T,42.870170000,-112.702139000,4414.2,228.4,-0.0,14.897,237.35,,,,,,,
T,42.869032000,-112.703989000,4414.0,229.1,0.1,15.019,646.54,,,,,,,
T,42.868236000,-112.705285000,4414.9,229.4,0.0,15.105,452.65,,,,,,,
T,42.867348000,-112.706725000,4417.0,229.5,-0.0,15.200,503.77,,,,,,,
T,42.866380000,-112.708302000,4414.5,229.6,-0.0,15.305,550.66,,,,,,,
T,42.865695000,-112.709536000,4413.7,230.5,-0.1,15.383,414.47,,,,,,,
T,42.865191000,-112.710593000,4413.7,231.6,-0.1,15.447,337.72,,,,,,,
T,42.864557000,-112.712114000,4413.7,233.7,-0.0,15.536,468.71,,,,,,,
T,42.863988000,-112.713690000,4414.0,236.7,0.0,15.625,470.69,,,,,,,
T,42.862858000,-112.717034000,4414.5,241.2,0.0,15.812,986.64,,,,,,,
T,42.862443000,-112.718233000,4414.3,243.0,0.0,15.879,355.28,,,,,,,
T,42.862163000,-112.719085000,4414.6,244.1,0.0,15.927,250.20,,,,,,,
T,42.860988000,-112.722508000,4413.9,244.9,-0.0,16.118,1012.78,,,,,,,
T,42.860477000,-112.724041000,4414.4,245.2,-0.0,16.204,451.26,,,,,,,
T,42.859463000,-112.726989000,4414.3,245.1,0.1,16.369,872.58,,,,,,,
T,42.858628000,-112.729459000,4414.3,245.1,0.0,16.507,728.87,,,,,,,
T,42.855853000,-112.737547000,4417.4,245.0,0.1,16.960,2392.97,,,,,,,
T,42.855430000,-112.738781000,4415.7,245.0,0.0,17.030,365.05,,,,,,,
T,42.854333000,-112.741939000,4417.3,244.9,0.0,17.207,936.46,,,,,,,
T,42.853458000,-112.744518000,4415.7,245.0,-0.1,17.351,761.56,,,,,,,
T,42.852781000,-112.746434000,4415.8,244.8,-0.0,17.459,569.97,,,,,,,
T,42.852151000,-112.748271000,4414.1,244.8,-0.2,17.562,543.50,,,,,,,
T,42.850820000,-112.752109000,4413.7,244.7,-0.2,17.778,1137.82,,,,,,,
T,42.848436000,-112.759066000,4409.5,244.8,-0.2,18.167,2058.10,,,,,,,
T,42.848111000,-112.759988000,4408.6,244.8,-0.2,18.219,274.17,,,,,,,
T,42.847745000,-112.761027000,4407.0,244.8,-0.3,18.278,308.93,,,,,,,
T,42.847286000,-112.762189000,4404.8,244.5,-0.4,18.345,353.69,,,,,,,
T,42.847037000,-112.762740000,4404.4,244.1,-0.3,18.378,173.41,,,,,,,
T,42.846847000,-112.763132000,4404.4,241.9,-0.1,18.401,125.89,,,,,,,
T,42.846474000,-112.763832000,4405.2,239.9,0.2,18.445,231.79,,,,,,,
T,42.846204000,-112.764314000,4405.9,237.4,0.5,18.476,162.46,,,,,,,
T,42.846056000,-112.764611000,4406.5,235.3,0.6,18.494,96.20,,,,,,,
T,42.845412000,-112.765788000,4409.4,234.0,0.7,18.569,393.36,,,,,,,
T,42.845208000,-112.766095000,4410.7,233.0,0.5,18.590,110.94,,,,,,,
T,42.844858000,-112.766565000,4411.6,231.1,0.4,18.624,179.34,,,,,,,
T,42.844072000,-112.767568000,4411.5,228.2,0.2,18.698,392.97,,,,,,,
T,42.843989000,-112.767717000,4411.4,227.8,0.0,18.708,50.12,,,,,,,
T,42.843931000,-112.767915000,4411.1,226.5,-0.2,18.719,57.16,,,,,,,
T,42.843920000,-112.767952000,4411.0,226.6,-0.7,18.721,10.70,,,,,,,
T,42.843908000,-112.768198000,4410.4,231.6,-0.9,18.733,66.12,,,,,,,
T,42.843928000,-112.768340000,4409.9,255.7,-1.0,18.740,38.78,,,,,,,
T,42.843954000,-112.768424000,4409.6,266.1,-0.3,18.745,24.44,,,,,,,
T,42.844028000,-112.768589000,4409.3,281.1,0.1,18.755,51.82,,,,,,,
T,42.843821000,-112.768833000,4410.3,261.3,0.1,18.774,99.87,,,,,,,
T,42.843630000,-112.769039000,4410.8,245.7,0.2,18.791,88.87,,,,,,,
T,42.843096000,-112.769538000,4410.6,226.6,0.2,18.835,236.20,,,,,,,
T,42.842887000,-112.769703000,4410.5,221.3,0.2,18.852,88.10,,,,,,,
T,42.842597000,-112.769927000,4410.5,214.4,0.3,18.875,121.58,,,,,,,
T,42.842111000,-112.770206000,4411.8,210.5,0.4,18.912,192.29,,,,,,,
T,42.841377000,-112.770629000,4413.4,207.4,0.4,18.967,290.58,,,,,,,
T,42.841223000,-112.770678000,4413.4,204.1,0.5,18.977,57.65,,,,,,,
