type,latitude,longitude,altitude (ft),course,slope (%),distance (mi),distance_interval (ft),color,opacity,width,scale,sym,name,desc
T,40.861348000,-99.996468000,2492.2,296.2,-0.3,92.213,130.91,,,,,,,
T,40.861510000,-99.996981000,2494.3,295.2,0.2,92.242,153.69,,,,,,,
T,40.861665000,-99.997526000,2491.8,293.9,-0.0,92.273,160.98,,,,,,,
T,40.861824000,-99.998078000,2494.9,293.2,0.1,92.304,163.31,,,,,,,
T,40.861983000,-99.998636000,2493.1,291.6,0.1,92.335,164.86,,,,,,,
T,40.862201000,-99.999365000,2493.4,291.3,0.3,92.376,216.73,,,,,,,
T,40.862334000,-99.999784000,2495.3,291.2,0.1,92.400,125.62,,,,,,,
T,40.862469000,-100.000183000,2494.5,291.8,0.3,92.423,120.83,,,,,,,
T,40.862692000,-100.000819000,2495.8,292.7,0.2,92.459,193.78,,,,,,,
T,40.863216000,-100.002234000,2496.5,294.4,0.1,92.542,435.48,,,,,,,
T,40.863860000,-100.003974000,2495.6,295.5,0.1,92.643,535.44,,,,,,,
T,40.864711000,-100.006273000,2496.5,295.8,0.1,92.777,707.46,,,,,,,
T,40.867811000,-100.014596000,2500.5,296.1,0.1,93.263,2564.22,,,,,,,
T,40.867951000,-100.014970000,2501.0,296.2,0.1,93.285,115.34,,,,,,,
T,40.870647000,-100.022192000,2503.9,296.2,0.1,93.706,2225.91,,,,,,,
T,40.871416000,-100.024270000,2504.1,296.2,0.1,93.827,639.37,,,,,,,
T,40.871696000,-100.025026000,2503.7,296.2,0.1,93.871,232.65,,,,,,,
T,40.872045000,-100.025935000,2505.2,296.3,0.1,93.925,281.73,,,,,,,
T,40.872836000,-100.028063000,2505.9,296.3,0.2,94.049,655.31,,,,,,,
T,40.873584000,-100.030066000,2505.7,296.3,0.1,94.166,617.36,,,,,,,
T,40.873761000,-100.030540000,2507.4,296.3,0.1,94.193,146.09,,,,,,,
T,40.874456000,-100.032412000,2506.7,296.3,0.2,94.303,576.33,,,,,,,
T,40.874928000,-100.033683000,2508.5,296.2,0.2,94.377,391.32,,,,,,,
T,40.878298000,-100.042720000,2513.4,296.2,0.2,94.904,2784.49,,,,,,,
T,40.878502000,-100.043267000,2514.3,296.2,0.2,94.936,168.54,,,,,,,
T,40.879824000,-100.046817000,2517.1,296.2,0.2,95.143,1093.50,,,,,,,
T,40.881255000,-100.050982000,2519.6,295.8,0.2,95.382,1264.27,,,,,,,
T,40.881870000,-100.052729000,2519.4,295.7,0.1,95.483,532.53,,,,,,,
T,40.882397000,-100.054265000,2520.7,295.2,0.1,95.572,466.13,,,,,,,
T,40.883618000,-100.057098000,2520.3,296.1,-0.0,95.742,900.89,,,,,,,
T,40.883817000,-100.057602000,2520.6,296.1,0.1,95.772,157.10,,,,,,,
T,40.884147000,-100.058511000,2518.5,296.9,0.1,95.825,278.63,,,,,,,
T,40.884799000,-100.060412000,2520.8,296.8,-0.0,95.934,576.84,,,,,,,
T,40.885160000,-100.061466000,2522.3,296.9,0.1,95.995,319.75,,,,,,,
T,40.885515000,-100.062500000,2519.7,294.9,0.2,96.054,313.81,,,,,,,
T,40.887569000,-100.068464000,2523.9,294.6,0.1,96.397,1810.95,,,,,,,
T,40.887711000,-100.068874000,2523.8,294.5,0.1,96.421,124.61,,,,,,,
T,40.887866000,-100.069328000,2524.4,294.5,0.2,96.447,137.65,,,,,,,
T,40.887948000,-100.069569000,2524.5,294.5,0.1,96.460,73.03,,,,,,,
T,40.887972000,-100.069640000,2524.2,294.5,0.3,96.465,21.49,,,,,,,
T,40.888344000,-100.070711000,2524.8,294.5,0.2,96.526,325.67,,,,,,,
T,40.888686000,-100.071726000,2526.4,294.3,0.2,96.584,307.06,,,,,,,
T,40.889325000,-100.073585000,2527.5,294.4,0.3,96.691,564.28,,,,,,,
T,40.889967000,-100.075471000,2528.9,294.3,0.2,96.799,571.53,,,,,,,
T,40.890417000,-100.076821000,2531.1,294.2,0.1,96.877,407.68,,,,,,,
T,40.890557000,-100.077309000,2528.1,293.9,0.1,96.904,144.25,,,,,,,
T,40.890828000,-100.078321000,2528.8,293.3,0.3,96.960,296.72,,,,,,,
T,40.891061000,-100.079264000,2529.3,292.0,0.1,97.012,274.20,,,,,,,
T,40.891237000,-100.079936000,2532.4,290.6,0.2,97.049,196.55,,,,,,,
T,40.891740000,-100.081517000,2532.5,290.4,0.3,97.139,473.99,,,,,,,
T,40.891929000,-100.082044000,2531.1,291.0,0.4,97.170,161.16,,,,,,,
T,40.892748000,-100.084456000,2534.3,292.5,0.2,97.308,730.59,,,,,,,
T,40.892910000,-100.084926000,2536.4,293.4,0.2,97.335,142.72,,,,,,,
T,40.893224000,-100.085742000,2536.3,294.4,0.3,97.383,252.96,,,,,,,
T,40.893543000,-100.086509000,2535.0,295.5,0.1,97.429,241.82,,,,,,,
T,40.894306000,-100.088290000,2536.7,296.7,-0.0,97.536,565.46,,,,,,,
T,40.895406000,-100.090797000,2536.7,299.0,0.0,97.688,800.65,,,,,,,
T,40.895454000,-100.090902000,2536.3,299.4,0.1,97.694,33.89,,,,,,,
T,40.895736000,-100.091553000,2536.6,299.8,0.1,97.733,207.24,,,,,,,
T,40.898519000,-100.097952000,2539.4,299.9,0.1,98.119,2039.07,,,,,,,
T,40.900552000,-100.102649000,2541.3,299.9,0.1,98.402,1494.91,,,,,,,
T,40.900587000,-100.102729000,2541.5,299.9,0.1,98.407,25.53,,,,,,,
T,40.901964000,-100.105921000,2540.5,299.8,0.0,98.600,1015.07,,,,,,,
T,40.902169000,-100.106405000,2539.1,299.8,-0.1,98.629,153.23,,,,,,,
T,40.902403000,-100.106917000,2540.4,299.8,-0.1,98.660,165.23,,,,,,,
T,40.902560000,-100.107277000,2539.5,299.9,-0.0,98.682,114.79,,,,,,,
T,40.903591000,-100.109645000,2540.2,299.9,0.1,98.825,754.73,,,,,,,
T,40.905052000,-100.113018000,2540.4,299.9,0.0,99.028,1073.66,,,,,,,
T,40.905654000,-100.114386000,2542.0,300.0,0.1,99.111,437.16,,,,,,,
T,40.906921000,-100.117337000,2541.3,299.8,0.1,99.288,937.29,,,,,,,
T,40.907911000,-100.119620000,2544.4,299.8,0.2,99.426,726.88,,,,,,,
T,40.908349000,-100.120592000,2543.2,299.9,0.1,99.485,312.50,,,,,,,
T,40.908723000,-100.121489000,2545.0,299.8,0.2,99.539,282.92,,,,,,,
T,40.909970000,-100.124359000,2544.7,299.8,0.2,99.712,914.19,,,,,,,
T,40.910168000,-100.124838000,2546.7,299.8,0.2,99.740,150.78,,,,,,,
T,40.910669000,-100.125992000,2547.9,299.8,0.2,99.810,367.51,,,,,,,
T,40.911421000,-100.127747000,2548.2,299.6,0.3,99.915,557.12,,,,,,,
T,40.911744000,-100.128484000,2549.1,299.7,0.2,99.960,235.26,,,,,,,
T,40.911849000,-100.128732000,2548.5,299.6,0.1,99.975,78.50,,,,,,,
T,40.913700000,-100.132975000,2550.7,299.9,0.1,100.231,1352.84,,,,,,,
T,40.915532000,-100.137162000,2550.2,299.9,0.1,100.484,1335.94,,,,,,,
T,40.916662000,-100.139751000,2552.5,300.0,0.1,100.641,825.55,,,,,,,
T,40.917296000,-100.141190000,2554.3,300.0,0.1,100.728,459.93,,,,,,,
T,40.918488000,-100.143922000,2555.7,300.0,0.2,100.893,871.05,,,,,,,
T,40.918791000,-100.144615000,2555.2,300.1,0.1,100.934,221.07,,,,,,,
T,40.919626000,-100.146533000,2555.2,300.0,0.1,101.050,611.18,,,,,,,
T,40.920124000,-100.147673000,2556.0,300.0,0.0,101.119,363.57,,,,,,,
T,40.920617000,-100.148807000,2555.8,300.0,0.0,101.187,361.22,,,,,,,
T,40.921008000,-100.149695000,2555.7,300.0,0.1,101.241,283.76,,,,,,,
T,40.921381000,-100.150543000,2555.7,300.0,-0.2,101.293,270.91,,,,,,,
T,40.921836000,-100.151579000,2556.5,300.1,0.1,101.355,330.84,,,,,,,
T,40.921919000,-100.151774000,2553.9,300.1,0.2,101.367,61.80,,,,,,,
T,40.922042000,-100.152060000,2557.0,300.1,0.2,101.384,90.86,,,,,,,
T,40.922374000,-100.152825000,2557.5,300.0,0.1,101.430,243.57,,,,,,,
T,40.923032000,-100.154330000,2557.9,300.0,0.3,101.521,480.06,,,,,,,
T,40.923568000,-100.155403000,2557.7,300.9,0.2,101.588,355.06,,,,,,,
T,40.923948000,-100.156150000,2558.5,301.5,0.2,101.635,248.56,,,,,,,
T,40.924192000,-100.156671000,2559.3,301.7,0.2,101.668,169.21,,,,,,,
T,40.924270000,-100.156837000,2560.5,302.0,0.3,101.678,53.96,,,,,,,
T,40.924766000,-100.157961000,2560.0,302.3,0.5,101.746,359.36,,,,,,,
T,40.925295000,-100.159155000,2561.2,301.4,0.2,101.818,382.13,,,,,,,
T,40.925749000,-100.160210000,2565.0,300.4,0.1,101.882,335.20,,,,,,,
T,40.926001000,-100.160807000,2562.0,300.1,0.2,101.917,188.81,,,,,,,
T,40.926312000,-100.161542000,2562.4,299.9,0.1,101.961,232.58,,,,,,,
T,40.926782000,-100.162636000,2562.7,299.7,-0.2,102.027,347.45,,,,,,,
T,40.926824000,-100.162734000,2562.7,299.5,0.1,102.033,31.11,,,,,,,
T,40.927118000,-100.163389000,2563.2,299.7,0.2,102.073,210.32,,,,,,,
T,40.927360000,-100.163930000,2563.0,299.9,0.2,102.106,173.56,,,,,,,
T,40.927871000,-100.165120000,2564.4,300.0,0.2,102.177,377.89,,,,,,,
T,40.928389000,-100.166317000,2565.0,300.0,0.2,102.250,380.83,,,,,,,
T,40.928542000,-100.166668000,2564.9,300.0,0.2,102.271,111.87,,,,,,,
T,40.928583000,-100.166759000,2565.0,299.9,0.2,102.276,29.25,,,,,,,
T,40.928662000,-100.166944000,2565.0,299.8,0.4,102.287,58.67,,,,,,,
T,40.928922000,-100.167550000,2566.4,299.8,0.5,102.324,192.39,,,,,,,
T,40.929079000,-100.167913000,2567.2,299.8,0.4,102.346,115.47,,,,,,,
T,40.929094000,-100.167947000,2567.1,299.7,0.2,102.348,10.87,,,,,,,
T,40.929476000,-100.168830000,2567.4,299.7,0.1,102.401,280.90,,,,,,,
T,40.929998000,-100.170039000,2566.9,299.7,-0.0,102.474,384.42,,,,,,,
T,40.930047000,-100.170146000,2567.0,299.8,0.1,102.480,34.54,,,,,,,
T,40.930286000,-100.170725000,2566.8,299.6,0.0,102.515,182.15,,,,,,,
T,40.930427000,-100.171084000,2568.1,299.4,-0.0,102.536,111.71,,,,,,,
T,40.930583000,-100.171501000,2567.8,298.7,0.2,102.560,128.48,,,,,,,
T,40.930795000,-100.172104000,2566.8,297.1,0.1,102.595,183.66,,,,,,,
T,40.930926000,-100.172466000,2568.2,296.6,-0.1,102.616,110.83,,,,,,,
T,40.931161000,-100.173120000,2567.6,295.8,0.1,102.654,199.97,,,,,,,
T,40.931380000,-100.173663000,2567.2,296.1,0.1,102.686,169.94,,,,,,,
T,40.931566000,-100.174109000,2568.8,296.5,0.1,102.713,140.64,,,,,,,
T,40.932504000,-100.176282000,2568.3,298.4,0.2,102.844,690.89,,,,,,,
T,40.936704000,-100.185971000,2573.8,299.5,0.2,103.428,3083.62,,,,,,,
T,40.937361000,-100.187504000,2575.9,299.7,0.1,103.520,486.52,,,,,,,
T,40.938282000,-100.189607000,2575.4,299.8,0.2,103.647,670.98,,,,,,,
T,40.939607000,-100.192667000,2577.6,299.8,0.2,103.831,973.57,,,,,,,
T,40.943435000,-100.201587000,2581.7,299.8,0.2,104.368,2831.70,,,,,,,
T,40.943996000,-100.202873000,2582.7,299.7,0.2,104.445,409.88,,,,,,,
T,40.945163000,-100.205546000,2585.3,299.8,0.1,104.607,852.12,,,,,,,
T,40.945491000,-100.206299000,2584.9,299.8,0.2,104.652,239.91,,,,,,,
T,40.946956000,-100.209758000,2585.3,299.7,0.2,104.859,1094.55,,,,,,,
T,40.950172000,-100.217275000,2593.6,299.6,0.1,105.311,2384.34,,,,,,,
T,40.951564000,-100.220544000,2592.6,299.6,0.1,105.507,1035.70,,,,,,,
T,40.953104000,-100.224104000,2592.5,299.5,0.2,105.721,1132.20,,,,,,,
T,40.953152000,-100.224215000,2593.0,299.5,0.1,105.728,35.30,,,,,,,
T,40.954664000,-100.227772000,2595.3,299.5,0.2,105.942,1126.44,,,,,,,
T,40.958767000,-100.237243000,2601.2,299.7,0.2,106.512,3013.04,,,,,,,
T,40.960852000,-100.242070000,2605.3,299.7,0.2,106.803,1534.46,,,,,,,
T,40.961323000,-100.243112000,2606.8,299.8,0.2,106.866,335.08,,,,,,,
T,40.964429000,-100.250295000,2610.5,299.8,0.2,107.299,2283.94,,,,,,,
T,40.964660000,-100.250895000,2610.4,299.8,0.1,107.334,185.86,,,,,,,
T,40.965280000,-100.252290000,2611.7,299.8,0.1,107.419,446.61,,,,,,,
T,40.967489000,-100.257374000,2611.2,299.9,0.1,107.725,1618.39,,,,,,,
T,40.969428000,-100.261898000,2611.2,299.7,0.1,107.997,1435.28,,,,,,,
T,40.970562000,-100.264518000,2613.8,299.7,0.1,108.155,833.20,,,,,,,
T,40.973322000,-100.270891000,2616.1,299.8,0.1,108.539,2026.95,,,,,,,
T,40.973776000,-100.271957000,2616.1,299.8,0.2,108.603,337.66,,,,,,,
T,40.973893000,-100.272203000,2615.7,299.8,0.2,108.618,80.20,,,,,,,
T,40.974226000,-100.272899000,2618.5,300.0,0.2,108.661,227.29,,,,,,,
T,40.975881000,-100.276315000,2621.1,300.8,0.2,108.873,1119.55,,,,,,,
T,40.978070000,-100.280852000,2621.6,302.3,0.2,109.154,1485.13,,,,,,,
T,40.978558000,-100.281896000,2622.0,302.5,0.2,109.218,338.70,,,,,,,
T,40.978781000,-100.282360000,2622.4,302.5,0.1,109.247,151.71,,,,,,,
T,40.979875000,-100.284613000,2625.9,302.6,0.2,109.387,738.84,,,,,,,
T,40.983365000,-100.291842000,2627.4,302.6,0.2,109.835,2366.63,,,,,,,
T,40.984797000,-100.294840000,2630.9,302.5,0.2,110.020,978.46,,,,,,,
T,40.987219000,-100.299872000,2633.5,302.6,0.1,110.332,1645.86,,,,,,,
T,40.988111000,-100.301690000,2632.9,302.6,0.2,110.445,597.96,,,,,,,
T,40.988677000,-100.302731000,2633.1,302.8,0.2,110.512,353.73,,,,,,,
T,40.989310000,-100.303835000,2633.7,303.3,0.2,110.585,382.22,,,,,,,
T,40.990066000,-100.305059000,2637.2,304.3,0.1,110.667,435.96,,,,,,,
T,40.991115000,-100.306652000,2638.5,307.3,0.2,110.778,582.66,,,,,,,
T,40.992261000,-100.308354000,2636.0,309.5,0.3,110.897,628.59,,,,,,,
T,40.996717000,-100.315097000,2641.3,310.7,0.3,111.365,2470.00,,,,,,,
T,40.998462000,-100.317749000,2648.3,311.1,0.3,111.548,969.62,,,,,,,
T,40.998751000,-100.318226000,2650.0,311.2,0.4,111.580,168.60,,,,,,,
T,40.998862000,-100.318444000,2650.7,311.0,0.7,111.594,72.50,,,,,,,
T,40.998953000,-100.318653000,2650.8,310.7,0.5,111.607,66.54,,,,,,,
T,40.999077000,-100.318909000,2651.1,309.4,0.1,111.622,83.87,,,,,,,
T,40.999245000,-100.319335000,2650.8,303.2,-0.0,111.648,132.57,,,,,,,
T,40.999387000,-100.319770000,2650.5,298.6,-0.7,111.672,130.75,,,,,,,
T,40.999445000,-100.319968000,2650.5,296.9,-1.0,111.683,58.60,,,,,,,
T,40.999591000,-100.320591000,2646.6,293.6,-0.4,111.717,180.01,,,,,,,
T,40.999653000,-100.321015000,2645.0,289.9,0.1,111.740,119.20,,,,,,,
T,40.999724000,-100.321787000,2647.7,284.5,-0.1,111.781,214.66,,,,,,,
T,40.999773000,-100.322192000,2651.5,281.9,1.0,111.802,113.21,,,,,,,
T,40.999910000,-100.323641000,2649.5,279.5,1.0,111.878,403.08,,,,,,,
T,41.000092000,-100.325741000,2660.7,277.3,1.5,111.989,583.45,,,,,,,
T,41.000242000,-100.327209000,2662.6,277.2,-0.0,112.066,408.89,,,,,,,
T,41.000394000,-100.329091000,2678.2,276.9,-0.4,112.165,522.44,,,,,,,
T,41.000626000,-100.331520000,2650.6,276.9,-0.7,112.293,675.79,,,,,,,
T,41.000981000,-100.335445000,2637.9,276.9,-0.8,112.500,1091.11,,,,,,,
T,41.001160000,-100.337310000,2638.5,277.0,-1.6,112.598,518.91,,,,,,,
T,41.001227000,-100.337770000,2639.4,277.0,-0.5,112.623,129.30,,,,,,,
T,41.001278000,-100.338054000,2639.5,277.4,0.2,112.638,80.56,,,,,,,
T,41.001419000,-100.338555000,2640.1,278.5,0.4,112.666,147.52,,,,,,,
T,41.001593000,-100.339066000,2639.9,282.6,0.3,112.695,154.64,,,,,,,
T,41.001820000,-100.339634000,2641.3,290.6,0.2,112.729,177.26,,,,,,,
T,41.001944000,-100.339871000,2641.5,294.3,0.7,112.744,79.50,,,,,,,
T,41.002693000,-100.341502000,2641.6,298.5,0.8,112.844,526.45,,,,,,,
T,41.003676000,-100.343599000,2651.2,300.7,0.8,112.973,680.66,,,,,,,
T,41.004010000,-100.344217000,2653.2,301.9,0.7,113.012,209.54,,,,,,,
T,41.004219000,-100.344550000,2654.1,302.9,0.2,113.035,119.36,,,,,,,
T,41.005145000,-100.345818000,2656.1,305.5,0.1,113.127,486.13,,,,,,,
T,41.010062000,-100.352242000,2650.6,312.3,0.1,113.604,2520.55,,,,,,,
T,41.013329000,-100.356495000,2656.5,314.8,0.0,113.921,1671.71,,,,,,,
T,41.013632000,-100.356889000,2656.3,315.2,-0.0,113.950,154.96,,,,,,,
T,41.013714000,-100.356995000,2656.1,315.3,0.1,113.958,41.81,,,,,,,
T,41.017282000,-100.361537000,2656.0,315.7,-0.0,114.300,1805.87,,,,,,,
T,41.017375000,-100.361655000,2655.9,315.8,0.0,114.309,47.00,,,,,,,
T,41.017760000,-100.362165000,2655.8,316.0,0.1,114.347,198.71,,,,,,,
T,41.019758000,-100.364781000,2657.7,315.8,-0.0,114.541,1025.22,,,,,,,
T,41.019843000,-100.364892000,2657.9,315.8,-0.1,114.549,43.56,,,,,,,
T,41.020196000,-100.365355000,2655.9,315.3,-0.3,114.583,181.29,,,,,,,
T,41.020533000,-100.365791000,2653.5,315.3,-0.7,114.616,171.91,,,,,,,
T,41.020910000,-100.366262000,2651.0,315.5,-0.5,114.652,189.10,,,,,,,
T,41.021324000,-100.366812000,2652.4,315.6,-0.4,114.692,213.98,,,,,,,
T,41.021725000,-100.367318000,2652.9,315.8,-0.2,114.731,202.10,,,,,,,
T,41.022015000,-100.367696000,2651.8,315.8,-0.0,114.759,148.47,,,,,,,
T,41.022107000,-100.367816000,2651.7,315.9,-0.2,114.768,47.12,,,,,,,
T,41.022501000,-100.368329000,2650.8,315.6,-0.1,114.806,201.61,,,,,,,
T,41.022907000,-100.368858000,2650.9,315.7,0.4,114.845,207.82,,,,,,,
T,41.023275000,-100.369337000,2652.1,315.5,0.6,114.881,188.28,,,,,,,
T,41.023678000,-100.369862000,2655.6,315.5,0.7,114.920,206.27,,,,,,,
T,41.023987000,-100.370265000,2657.1,315.5,0.8,114.950,158.24,,,,,,,
T,41.024719000,-100.371194000,2659.1,315.7,0.2,115.020,369.92,,,,,,,
T,41.024831000,-100.371336000,2659.0,315.8,-0.0,115.031,56.57,,,,,,,
T,41.027238000,-100.374513000,2657.0,315.4,-0.1,115.266,1239.99,,,,,,,
T,41.028159000,-100.375769000,2655.2,315.2,-0.1,115.357,482.40,,,,,,,
T,41.028224000,-100.375857000,2655.2,315.1,0.0,115.363,33.92,,,,,,,
T,41.030515000,-100.378981000,2656.1,314.6,0.1,115.591,1199.89,,,,,,,
T,41.032558000,-100.381664000,2661.0,314.8,0.2,115.789,1049.79,,,,,,,
T,41.032985000,-100.382246000,2661.1,314.6,0.2,115.832,223.58,,,,,,,
T,41.033732000,-100.383429000,2661.1,314.0,0.3,115.912,424.97,,,,,,,
T,41.033915000,-100.383762000,2661.1,313.7,0.0,115.934,113.52,,,,,,,
T,41.034059000,-100.384000000,2661.1,313.1,0.0,115.950,84.05,,,,,,,
T,41.034593000,-100.385054000,2661.1,308.5,0.0,116.016,349.88,,,,,,,
T,41.034828000,-100.385529000,2661.1,306.7,0.1,116.046,156.54,,,,,,,
T,41.035054000,-100.386097000,2661.1,303.3,-0.0,116.079,177.02,,,,,,,
T,41.035304000,-100.386665000,2662.0,302.4,-0.0,116.113,181.25,,,,,,,
T,41.035463000,-100.387083000,2660.8,301.1,0.1,116.138,129.05,,,,,,,
T,41.035611000,-100.387519000,2660.9,298.7,0.2,116.163,131.82,,,,,,,
T,41.035721000,-100.387803000,2662.1,297.5,0.0,116.179,88.01,,,,,,,
T,41.035876000,-100.388286000,2662.5,296.5,0.0,116.207,144.73,,,,,,,
T,41.036174000,-100.389133000,2662.1,295.0,-0.1,116.256,257.67,,,,,,,
T,41.036771000,-100.390919000,2661.1,294.3,-0.1,116.358,538.60,,,,,,,
T,41.037493000,-100.393096000,2659.9,294.1,-0.0,116.482,655.67,,,,,,,
T,41.037925000,-100.394345000,2660.7,294.1,0.1,116.554,378.82,,,,,,,
T,41.039549000,-100.399229000,2661.4,294.0,0.1,116.832,1471.56,,,,,,,
T,41.042240000,-100.407194000,2666.0,294.0,0.2,117.288,2406.08,,,,,,,
T,41.042999000,-100.409514000,2666.0,293.9,0.2,117.420,697.18,,,,,,,
T,41.043789000,-100.411838000,2671.2,294.0,0.2,117.553,702.74,,,,,,,
T,41.044287000,-100.413302000,2671.3,294.0,0.1,117.637,442.73,,,,,,,
T,41.046592000,-100.420169000,2671.3,294.0,0.2,118.029,2072.05,,,,,,,
T,41.046757000,-100.420660000,2671.3,294.0,0.0,118.058,148.18,,,,,,,
T,41.046867000,-100.420996000,2671.3,294.1,0.1,118.077,100.98,,,,,,,
T,41.048324000,-100.425348000,2671.3,294.0,0.1,118.325,1312.58,,,,,,,
T,41.049098000,-100.427660000,2673.6,294.0,0.1,118.457,697.29,,,,,,,
T,41.049782000,-100.429703000,2672.8,293.9,0.1,118.574,616.17,,,,,,,
T,41.050312000,-100.431296000,2673.7,293.9,0.1,118.665,479.95,,,,,,,
T,41.052043000,-100.436439000,2675.7,294.0,0.1,118.959,1552.43,,,,,,,
T,41.053382000,-100.440451000,2676.2,294.0,0.1,119.188,1209.34,,,,,,,
T,41.053607000,-100.441127000,2676.2,293.9,0.1,119.227,203.68,,,,,,,
T,41.055415000,-100.446566000,2680.3,293.9,0.1,119.537,1638.38,,,,,,,
T,41.056084000,-100.448798000,2681.1,293.6,0.1,119.662,662.09,,,,,,,
T,41.058311000,-100.456192000,2683.2,292.8,0.1,120.078,2194.73,,,,,,,
T,41.059159000,-100.459005000,2683.7,292.4,0.1,120.236,835.06,,,,,,,
T,41.060497000,-100.463458000,2684.2,292.3,0.1,120.486,1321.29,,,,,,,
T,41.060979000,-100.465023000,2684.8,291.8,0.2,120.575,465.96,,,,,,,
T,41.061774000,-100.467698000,2687.0,291.8,0.2,120.725,792.54,,,,,,,
T,41.061970000,-100.468353000,2690.4,291.8,0.2,120.761,194.24,,,,,,,
T,41.062291000,-100.469402000,2690.1,291.8,0.2,120.821,312.04,,,,,,,
T,41.066004000,-100.481734000,2696.2,291.8,0.2,121.514,3659.96,,,,,,,
T,41.068116000,-100.488746000,2696.2,291.8,0.1,121.908,2081.09,,,,,,,
T,41.070152000,-100.495539000,2701.1,291.8,0.1,122.289,2014.68,,,,,,,
T,41.071813000,-100.501078000,2701.1,291.8,0.1,122.601,1642.84,,,,,,,
T,41.072025000,-100.501739000,2701.1,291.8,0.1,122.638,197.95,,,,,,,
T,41.072318000,-100.502753000,2701.1,291.7,0.1,122.695,299.28,,,,,,,
T,41.072993000,-100.505002000,2702.9,291.7,0.1,122.821,667.11,,,,,,,
T,41.074856000,-100.511205000,2706.0,291.7,0.1,123.170,1840.10,,,,,,,
T,41.075412000,-100.513003000,2706.0,291.8,0.1,123.271,535.54,,,,,,,
T,41.075520000,-100.513333000,2706.0,291.8,0.1,123.290,99.13,,,,,,,
T,41.075808000,-100.514190000,2706.0,292.0,0.1,123.339,258.54,,,,,,,
T,41.076133000,-100.515205000,2706.8,292.2,0.4,123.396,303.87,,,,,,,
T,41.076254000,-100.515605000,2706.8,292.9,0.3,123.419,118.77,,,,,,,
T,41.076510000,-100.516450000,2709.8,292.9,0.4,123.466,250.96,,,,,,,
T,41.077179000,-100.518675000,2710.9,292.4,0.3,123.591,660.11,,,,,,,
T,41.077280000,-100.519003000,2711.3,292.1,0.3,123.610,97.63,,,,,,,
T,41.077537000,-100.519904000,2711.3,291.6,0.1,123.660,265.48,,,,,,,
T,41.077623000,-100.520176000,2711.3,291.7,0.0,123.676,81.28,,,,,,,
T,41.078267000,-100.522289000,2711.3,291.8,0.0,123.794,628.05,,,,,,,
T,41.078870000,-100.524316000,2711.3,291.7,0.0,123.908,600.49,,,,,,,
T,41.078960000,-100.524617000,2711.3,291.7,0.0,123.925,89.23,,,,,,,
T,41.079018000,-100.524809000,2711.3,291.8,0.2,123.936,57.00,,,,,,,
T,41.079175000,-100.525344000,2711.5,291.7,0.4,123.966,158.21,,,,,,,
T,41.079701000,-100.527100000,2714.0,291.6,0.5,124.064,520.69,,,,,,,
T,41.079794000,-100.527414000,2714.6,291.6,0.2,124.082,92.97,,,,,,,
T,41.080005000,-100.528124000,2716.1,291.6,0.2,124.122,210.30,,,,,,,
T,41.081239000,-100.532224000,2716.2,291.7,0.1,124.352,1216.50,,,,,,,
T,41.081367000,-100.532632000,2716.2,291.8,0.1,124.375,121.77,,,,,,,
T,41.081501000,-100.533028000,2716.2,291.9,0.0,124.398,119.59,,,,,,,
T,41.081683000,-100.533465000,2716.2,292.5,0.0,124.424,137.52,,,,,,,
T,41.081790000,-100.533678000,2716.2,293.1,0.0,124.437,70.49,,,,,,,
T,41.081990000,-100.534049000,2716.2,298.6,0.0,124.461,125.59,,,,,,,
T,41.082164000,-100.534373000,2716.2,301.3,0.0,124.482,109.54,,,,,,,
T,41.082481000,-100.534905000,2716.2,304.7,0.0,124.517,186.69,,,,,,,
T,41.083044000,-100.535881000,2716.2,306.8,0.0,124.581,338.35,,,,,,,
T,41.083136000,-100.536041000,2716.2,307.1,0.0,124.592,55.40,,,,,,,
T,41.083510000,-100.536798000,2716.2,306.3,0.0,124.639,249.24,,,,,,,
T,41.083620000,-100.537073000,2716.2,305.6,0.0,124.655,85.76,,,,,,,
T,41.083797000,-100.537598000,2716.2,303.0,0.0,124.685,158.45,,,,,,,
T,41.083878000,-100.537877000,2716.2,299.0,0.0,124.701,82.38,,,,,,,
T,41.083934000,-100.538103000,2716.2,297.2,0.0,124.713,65.56,,,,,,,
T,41.084034000,-100.538596000,2716.2,291.1,0.1,124.740,140.71,,,,,,,
T,41.084108000,-100.539119000,2716.2,287.6,0.1,124.768,146.68,,,,,,,
T,41.084156000,-100.539699000,2716.7,282.8,0.1,124.798,160.85,,,,,,,
T,41.084170000,-100.540016000,2716.7,280.3,0.1,124.815,87.54,,,,,,,
T,41.084170000,-100.540303000,2716.7,278.1,1.6,124.830,79.12,,,,,,,
T,41.084144000,-100.540891000,2716.7,273.6,1.9,124.861,162.38,,,,,,,
T,41.084044000,-100.542138000,2729.8,268.4,1.4,124.926,345.70,,,,,,,
T,41.083940000,-100.543102000,2734.4,265.2,0.6,124.977,268.45,,,,,,,
T,41.083872000,-100.543732000,2731.2,263.9,0.6,125.010,175.44,,,,,,,
T,41.083709000,-100.544979000,2725.2,262.5,-0.5,125.076,348.87,,,,,,,
T,41.083693000,-100.545640000,2724.3,262.8,-1.2,125.111,182.32,,,,,,,
T,41.083701000,-100.545859000,2724.3,263.0,-0.9,125.122,60.45,,,,,,,
