type,latitude,longitude,altitude (ft),course,slope (%),distance (mi),distance_interval (ft),color,opacity,width,scale,sym,name,desc
T,39.087189000,-95.537473000,866.7,90.5,0.1,11.088,241.60,,,,,,,
T,39.087168000,-95.536442000,868.2,90.5,0.1,11.144,292.76,,,,,,,
T,39.087095000,-95.534280000,871.4,90.9,0.3,11.260,614.28,,,,,,,
T,39.087043000,-95.532844000,872.5,91.2,0.4,11.337,408.06,,,,,,,
T,39.087034000,-95.532216000,873.5,92.0,0.4,11.371,178.29,,,,,,,
T,39.087026000,-95.531096000,874.8,91.9,0.4,11.431,317.94,,,,,,,
T,39.087038000,-95.530428000,875.3,91.6,0.2,11.467,189.67,,,,,,,
T,39.087061000,-95.529575000,876.9,90.5,-0.6,11.513,242.28,,,,,,,
T,39.087100000,-95.528730000,875.2,89.0,-0.0,11.559,240.28,,,,,,,
T,39.087115000,-95.528407000,866.8,88.4,-0.1,11.576,91.85,,,,,,,
T,39.087168000,-95.527601000,874.5,87.0,-0.2,11.620,229.60,,,,,,,
T,39.087218000,-95.527026000,873.9,86.1,0.2,11.651,164.23,,,,,,,
T,39.087277000,-95.526325000,874.7,85.1,1.0,11.689,200.14,,,,,,,
T,39.087454000,-95.524673000,877.3,83.6,0.8,11.778,473.34,,,,,,,
T,39.087577000,-95.523496000,880.5,83.1,1.0,11.842,337.09,,,,,,,
T,39.087642000,-95.522716000,885.9,82.9,1.0,11.884,222.67,,,,,,,
T,39.087684000,-95.522034000,887.6,83.1,1.3,11.921,194.19,,,,,,,
T,39.087704000,-95.521506000,889.1,83.5,1.6,11.949,150.05,,,,,,,
T,39.087719000,-95.521069000,890.7,84.6,1.0,11.973,124.17,,,,,,,
T,39.087728000,-95.520238000,895.6,86.6,0.8,12.018,235.91,,,,,,,
T,39.087719000,-95.518283000,899.1,88.7,0.5,12.123,554.95,,,,,,,
T,39.087714000,-95.516722000,899.7,89.6,-0.2,12.207,443.10,,,,,,,
T,39.087712000,-95.515401000,897.1,89.9,-0.8,12.278,374.97,,,,,,,
T,39.087706000,-95.513115000,886.7,90.1,-1.4,12.401,648.90,,,,,,,
T,39.087703000,-95.511327000,875.2,90.2,-0.9,12.497,507.54,,,,,,,
T,39.087703000,-95.510928000,869.3,90.2,-0.2,12.518,113.26,,,,,,,
T,39.087696000,-95.509166000,880.0,90.2,1.0,12.613,500.16,,,,,,,
T,39.087690000,-95.507488000,891.6,90.2,1.4,12.703,476.32,,,,,,,
T,39.087670000,-95.501626000,918.9,90.2,1.4,13.018,1663.98,,,,,,,
T,39.087665000,-95.499930000,920.5,90.2,1.2,13.109,481.42,,,,,,,
T,39.087651000,-95.497198000,923.1,90.3,0.9,13.256,775.51,,,,,,,
T,39.087645000,-95.495514000,924.8,90.3,0.3,13.347,478.02,,,,,,,
T,39.087640000,-95.494412000,925.4,90.3,0.2,13.406,312.82,,,,,,,
T,39.087632000,-95.493633000,924.6,90.3,0.0,13.448,221.14,,,,,,,
T,39.087608000,-95.492977000,924.8,90.6,-0.6,13.483,186.41,,,,,,,
T,39.087565000,-95.492198000,923.6,91.3,-1.3,13.525,221.68,,,,,,,
T,39.087509000,-95.491496000,918.2,92.5,-1.6,13.563,200.31,,,,,,,
T,39.087445000,-95.490831000,912.0,94.0,-2.1,13.599,190.20,,,,,,,
T,39.087366000,-95.490111000,909.0,95.6,-2.8,13.638,206.39,,,,,,,
T,39.087306000,-95.489715000,905.3,96.8,-2.2,13.660,114.51,,,,,,,
T,39.087242000,-95.489271000,900.2,98.1,-1.8,13.684,128.17,,,,,,,
T,39.087049000,-95.488139000,897.2,100.0,-1.2,13.747,328.93,,,,,,,
T,39.086912000,-95.487330000,894.0,101.1,-0.8,13.791,235.00,,,,,,,
T,39.086814000,-95.486665000,897.5,101.7,-0.5,13.827,192.11,,,,,,,
T,39.086701000,-95.485793000,896.6,101.2,-0.2,13.875,250.92,,,,,,,
T,39.086623000,-95.485111000,894.6,100.9,0.2,13.912,195.67,,,,,,,
T,39.086576000,-95.484549000,895.4,99.6,-0.5,13.942,160.45,,,,,,,
T,39.086531000,-95.484016000,896.0,98.4,-0.8,13.971,152.18,,,,,,,
T,39.086496000,-95.483407000,892.5,97.2,-1.1,14.004,173.34,,,,,,,
T,39.086479000,-95.482949000,889.9,95.7,-1.5,14.029,130.16,,,,,,,
T,39.086458000,-95.482167000,885.5,94.1,-1.9,14.071,222.11,,,,,,,
T,39.086458000,-95.481476000,882.1,92.8,-1.5,14.108,196.15,,,,,,,
T,39.086474000,-95.480625000,878.1,91.2,-1.5,14.154,241.64,,,,,,,
T,39.086516000,-95.479755000,876.9,89.6,-1.1,14.201,247.43,,,,,,,
T,39.086599000,-95.478408000,870.7,88.0,-0.8,14.273,383.55,,,,,,,
T,39.086704000,-95.476735000,868.8,86.7,-0.5,14.363,476.44,,,,,,,
T,39.086747000,-95.475892000,869.9,86.2,-0.5,14.409,239.81,,,,,,,
T,39.086784000,-95.474982000,870.0,85.9,-0.3,14.458,258.66,,,,,,,
T,39.086801000,-95.473986000,869.3,86.4,-0.3,14.511,282.79,,,,,,,
T,39.086849000,-95.471104000,864.3,87.5,-0.4,14.666,818.27,,,,,,,
T,39.086858000,-95.470550000,863.5,88.2,-0.3,14.696,157.29,,,,,,,
T,39.086889000,-95.469260000,862.3,88.4,-0.4,14.766,366.35,,,,,,,
T,39.086967000,-95.464558000,860.5,88.7,-0.3,15.018,1335.01,,,,,,,
T,39.086978000,-95.464273000,858.7,88.7,-0.3,15.034,81.00,,,,,,,
T,39.087096000,-95.462579000,857.8,87.9,-0.2,15.125,482.77,,,,,,,
T,39.087223000,-95.461137000,856.3,87.1,-0.3,15.203,411.93,,,,,,,
T,39.087224000,-95.460561000,856.9,87.2,-0.0,15.234,163.50,,,,,,,
T,39.087236000,-95.459396000,856.1,86.2,-0.0,15.297,330.72,,,,,,,
T,39.087239000,-95.437508000,855.0,89.3,0.0,16.474,6213.08,,,,,,,
T,39.087239000,-95.430501000,854.4,89.7,-0.0,16.850,1988.99,,,,,,,
T,39.087244000,-95.428453000,856.8,89.9,-0.0,16.960,581.34,,,,,,,
T,39.087244000,-95.427452000,854.9,89.9,-0.0,17.014,284.14,,,,,,,
T,39.087243000,-95.419099000,854.8,90.0,-0.1,17.463,2371.07,,,,,,,
T,39.087226000,-95.418657000,853.0,90.0,-0.1,17.487,125.62,,,,,,,
T,39.087201000,-95.418221000,852.3,90.2,0.0,17.511,124.10,,,,,,,
T,39.087140000,-95.417614000,852.6,90.7,-0.2,17.543,173.73,,,,,,,
T,39.087057000,-95.416994000,855.5,91.3,0.0,17.577,178.57,,,,,,,
T,39.086945000,-95.416325000,853.2,97.9,0.2,17.614,194.23,,,,,,,
T,39.086827000,-95.415753000,853.3,100.0,0.2,17.646,167.96,,,,,,,
T,39.086705000,-95.415264000,854.2,102.2,-0.5,17.673,145.75,,,,,,,
T,39.086537000,-95.414638000,854.3,104.6,-0.0,17.709,187.94,,,,,,,
T,39.086314000,-95.413974000,850.6,107.6,-0.2,17.748,205.24,,,,,,,
T,39.086162000,-95.413559000,853.1,110.0,-0.4,17.773,130.16,,,,,,,
T,39.086008000,-95.413167000,851.8,112.2,-0.3,17.796,124.61,,,,,,,
T,39.085793000,-95.412687000,850.9,114.5,0.2,17.826,157.15,,,,,,,
T,39.085528000,-95.412127000,851.6,117.4,-0.1,17.861,185.97,,,,,,,
T,39.085184000,-95.411451000,852.6,120.0,0.2,17.905,229.18,,,,,,,
T,39.084764000,-95.410599000,852.0,121.3,0.1,17.959,286.17,,,,,,,
T,39.084031000,-95.409183000,854.0,122.6,0.0,18.050,482.54,,,,,,,
T,39.083486000,-95.408121000,853.2,123.1,-0.1,18.118,360.96,,,,,,,
T,39.082551000,-95.406303000,851.9,123.4,-0.1,18.236,618.32,,,,,,,
T,39.082173000,-95.405516000,850.2,123.2,-0.1,18.285,262.43,,,,,,,
T,39.081963000,-95.405038000,850.6,123.0,-0.2,18.315,155.77,,,,,,,
T,39.081739000,-95.404504000,852.7,122.3,0.1,18.347,172.15,,,,,,,
T,39.081583000,-95.404085000,851.2,121.3,0.4,18.372,131.82,,,,,,,
T,39.081391000,-95.403460000,853.2,117.7,-0.1,18.408,190.71,,,,,,,
T,39.081211000,-95.402830000,853.8,114.8,-0.1,18.445,190.48,,,,,,,
T,39.081039000,-95.402085000,849.8,112.0,-0.2,18.486,220.58,,,,,,,
T,39.080893000,-95.401247000,852.0,108.5,-0.1,18.533,243.77,,,,,,,
T,39.080814000,-95.400631000,848.8,106.0,0.2,18.566,177.22,,,,,,,
T,39.080737000,-95.399941000,851.7,103.5,0.7,18.604,197.88,,,,,,,
T,39.080698000,-95.399182000,856.1,100.3,0.6,18.644,215.94,,,,,,,
T,39.080685000,-95.398464000,857.5,97.2,-1.8,18.683,203.88,,,,,,,
T,39.080688000,-95.397447000,858.1,94.0,0.3,18.738,288.71,,,,,,,
T,39.080688000,-95.396996000,830.1,92.6,-0.0,18.762,128.03,,,,,,,
T,39.080687000,-95.396482000,854.3,91.1,-0.2,18.790,145.92,,,,,,,
T,39.080688000,-95.393971000,855.8,90.1,-0.2,18.925,712.83,,,,,,,
T,39.080691000,-95.391217000,854.3,89.9,1.1,19.073,781.82,,,,,,,
T,39.080686000,-95.390195000,854.2,90.0,-0.1,19.128,290.14,,,,,,,
T,39.080651000,-95.389225000,854.2,90.3,-0.2,19.180,275.66,,,,,,,
T,39.080589000,-95.388357000,853.0,90.9,0.1,19.227,247.44,,,,,,,
T,39.080496000,-95.387563000,852.7,92.2,0.0,19.270,227.94,,,,,,,
T,39.080320000,-95.386536000,855.0,95.8,-0.0,19.326,298.51,,,,,,,
T,39.080082000,-95.385499000,854.5,99.4,-0.0,19.385,306.89,,,,,,,
T,39.079779000,-95.384411000,853.9,103.1,0.1,19.447,327.99,,,,,,,
T,39.079461000,-95.383376000,852.4,106.3,-0.2,19.506,315.83,,,,,,,
T,39.079041000,-95.382024000,854.6,108.7,-0.3,19.585,413.18,,,,,,,
T,39.078664000,-95.382024000,851.5,115.3,-0.3,19.611,137.31,,,,,,,
T,39.077890000,-95.382024000,850.7,129.1,-0.2,19.664,281.91,,,,,,,
T,39.076899000,-95.382012000,849.6,147.1,-0.5,19.733,360.97,,,,,,,
T,39.076672000,-95.382011000,849.4,159.2,-0.2,19.748,82.68,,,,,,,
T,39.076227000,-95.382009000,849.8,179.8,-0.1,19.779,162.08,,,,,,,
T,39.072988000,-95.381993000,848.2,179.8,0.2,20.002,1179.75,,,,,,,
T,39.072603000,-95.381989000,848.3,179.7,0.2,20.029,140.23,,,,,,,
T,39.071319000,-95.381986000,852.9,179.8,0.2,20.117,467.67,,,,,,,
T,39.071198000,-95.381983000,853.3,179.8,0.6,20.126,44.08,,,,,,,
T,39.071181000,-95.381983000,853.0,179.8,0.1,20.127,6.19,,,,,,,
T,39.071121000,-95.381981000,852.0,179.7,-0.9,20.131,21.86,,,,,,,
T,39.070213000,-95.381990000,848.9,180.0,-0.8,20.194,330.73,,,,,,,
T,39.069866000,-95.381991000,847.9,180.2,-0.5,20.218,126.39,,,,,,,
T,39.067893000,-95.381964000,843.5,179.7,-0.4,20.354,718.66,,,,,,,
T,39.066593000,-95.381967000,844.9,179.8,-0.2,20.443,473.50,,,,,,,
T,39.066382000,-95.381966000,844.8,179.9,-0.2,20.458,76.85,,,,,,,
T,39.064916000,-95.381960000,844.5,179.7,0.1,20.559,533.96,,,,,,,
T,39.064777000,-95.381958000,844.4,179.7,0.0,20.569,50.63,,,,,,,
T,39.062624000,-95.381931000,844.7,179.7,0.1,20.717,784.22,,,,,,,
T,39.062512000,-95.381930000,845.1,179.6,-0.1,20.725,40.79,,,,,,,
T,39.062355000,-95.381934000,845.6,179.6,0.1,20.736,57.20,,,,,,,
T,39.061578000,-95.381980000,842.8,180.3,-0.2,20.789,283.31,,,,,,,
T,39.061029000,-95.382098000,846.3,181.7,-0.2,20.828,202.75,,,,,,,
T,39.060509000,-95.382299000,843.4,187.7,-0.0,20.865,197.81,,,,,,,
T,39.059802000,-95.382524000,842.9,189.7,0.1,20.916,265.32,,,,,,,
T,39.056053000,-95.383789000,845.1,192.9,-0.0,21.183,1411.95,,,,,,,
T,39.056038000,-95.383794000,845.0,194.3,0.1,21.184,5.64,,,,,,,
T,39.055172000,-95.384102000,845.3,194.9,0.1,21.246,327.32,,,,,,,
T,39.054783000,-95.384223000,845.2,194.6,0.4,21.274,145.79,,,,,,,
T,39.054196000,-95.384431000,844.4,194.8,0.2,21.316,221.81,,,,,,,
T,39.053786000,-95.384567000,848.8,194.9,0.2,21.345,154.25,,,,,,,
T,39.053486000,-95.384682000,846.8,195.1,0.8,21.367,114.04,,,,,,,
T,39.053349000,-95.384743000,846.8,195.3,0.9,21.377,52.82,,,,,,,
T,39.053088000,-95.384876000,850.6,196.7,0.9,21.396,102.29,,,,,,,
T,39.052797000,-95.385040000,849.5,198.7,0.9,21.418,115.77,,,,,,,
T,39.052577000,-95.385180000,852.9,201.5,0.2,21.435,89.45,,,,,,,
T,39.051952000,-95.385618000,852.4,205.4,-1.4,21.484,259.41,,,,,,,
T,39.051426000,-95.385992000,848.1,206.8,1.3,21.525,219.06,,,,,,,
T,39.048758026,-95.387832982,825.7,207.9,1.1,21.734,1103.48,,,,,,,
T,39.047323000,-95.388823000,878.9,208.2,1.1,21.847,593.51,,,,,,,
T,39.046949000,-95.389053000,878.0,208.1,1.5,21.875,151.07,,,,,,,
T,39.046710000,-95.389199000,875.3,207.9,4.6,21.894,96.42,,,,,,,
T,39.046432000,-95.389347000,878.8,207.6,-0.9,21.914,109.63,,,,,,,
T,39.045924000,-95.389543000,877.8,205.1,-0.6,21.951,193.22,,,,,,,
T,39.045254000,-95.389720000,871.8,198.6,-0.6,21.998,249.16,,,,,,,
T,39.044109000,-95.390011000,872.1,194.7,-0.1,22.079,425.15,,,,,,,
T,39.043085000,-95.390258000,867.4,192.8,0.4,22.151,379.51,,,,,,,
T,39.041968000,-95.390528000,876.4,191.6,1.3,22.229,414.01,,,,,,,
T,39.041369000,-95.390675000,884.0,190.9,1.4,22.271,222.13,,,,,,,
T,39.040104000,-95.390984000,896.5,190.8,2.0,22.360,469.03,,,,,,,
T,39.039581000,-95.391105000,895.2,190.6,1.9,22.397,193.57,,,,,,,
T,39.039371000,-95.391149000,895.0,190.6,1.5,22.411,77.50,,,,,,,
T,39.039060000,-95.391192000,896.6,190.1,0.4,22.433,113.93,,,,,,,
T,39.038938000,-95.391196000,897.3,189.5,0.8,22.441,44.45,,,,,,,
T,39.038613000,-95.391205000,898.6,186.6,0.8,22.464,118.40,,,,,,,
T,39.037851000,-95.391213000,900.4,182.8,1.0,22.516,277.55,,,,,,,
T,39.037246000,-95.391214000,901.1,181.4,2.0,22.558,220.36,,,,,,,
T,39.034363000,-95.391221000,914.4,180.3,2.8,22.757,1050.07,,,,,,,
T,39.033069000,-95.391229000,939.5,180.3,2.9,22.846,471.31,,,,,,,
T,39.030476000,-95.391245000,982.4,180.2,2.6,23.025,944.45,,,,,,,
T,39.029705000,-95.391250000,986.3,180.2,2.7,23.078,280.82,,,,,,,
T,39.026751000,-95.391273000,999.4,180.3,2.0,23.282,1075.94,,,,,,,
T,39.026106000,-95.391278000,996.3,180.3,0.6,23.326,234.93,,,,,,,
T,39.025814000,-95.391284000,993.7,180.3,0.3,23.347,106.37,,,,,,,
T,39.025736000,-95.391281000,993.0,180.3,-0.6,23.352,28.42,,,,,,,
T,39.024778000,-95.391307000,992.0,180.5,-0.4,23.418,349.01,,,,,,,
T,39.024114000,-95.391313000,993.3,180.7,-0.5,23.464,241.85,,,,,,,
T,39.024026000,-95.391314000,992.9,180.8,-0.1,23.470,32.05,,,,,,,
T,39.022720000,-95.391331000,987.5,180.7,0.0,23.560,475.70,,,,,,,
T,39.022256000,-95.391337000,992.3,180.7,0.1,23.592,169.01,,,,,,,
T,39.017264000,-95.391406000,992.7,180.6,0.2,23.936,1818.32,,,,,,,
T,39.016990000,-95.391409000,996.5,180.6,0.5,23.955,99.80,,,,,,,
T,39.016478000,-95.391415000,998.9,180.6,0.2,23.991,186.49,,,,,,,
T,39.015322000,-95.391418000,1001.3,180.5,-0.9,24.070,421.04,,,,,,,
T,39.014971000,-95.391418000,998.4,180.5,-1.5,24.095,127.84,,,,,,,
T,39.014083000,-95.391420000,982.4,180.2,-1.7,24.156,323.43,,,,,,,
T,39.013841000,-95.391421000,978.8,180.2,-2.4,24.173,88.14,,,,,,,
T,39.012998000,-95.391414000,977.9,180.0,-2.5,24.231,307.05,,,,,,,
T,39.011943000,-95.391405000,971.5,179.8,-1.2,24.303,384.27,,,,,,,
T,39.011773000,-95.391404000,969.8,179.8,-1.0,24.315,61.92,,,,,,,
T,39.010410000,-95.391393000,966.1,179.7,-0.7,24.409,496.45,,,,,,,
T,39.010209000,-95.391391000,965.8,179.6,-0.1,24.423,73.21,,,,,,,
T,39.008757000,-95.391379000,967.1,179.6,0.9,24.523,528.87,,,,,,,
T,39.007756000,-95.391371000,970.6,179.6,1.3,24.592,364.60,,,,,,,
T,39.003976000,-95.391355000,995.5,179.7,1.4,24.853,1376.78,,,,,,,
T,39.003852000,-95.391353000,997.4,179.7,1.8,24.862,45.17,,,,,,,
T,39.003722000,-95.391346000,999.1,179.7,2.0,24.871,47.39,,,,,,,
T,39.003588000,-95.391332000,1000.6,179.6,2.6,24.880,48.97,,,,,,,
T,39.003450000,-95.391310000,1001.6,179.4,1.9,24.889,50.65,,,,,,,
T,39.003308000,-95.391279000,1001.9,174.9,1.8,24.899,52.46,,,,,,,
T,39.003162000,-95.391238000,1002.1,172.6,1.9,24.910,54.44,,,,,,,
T,39.003015000,-95.391185000,1003.9,170.0,2.0,24.920,55.62,,,,,,,
T,39.002865000,-95.391119000,1005.7,167.1,1.7,24.931,57.76,,,,,,,
T,39.002712000,-95.391048000,1007.3,164.6,2.1,24.942,59.27,,,,,,,
T,39.002568000,-95.390967000,1006.6,161.9,1.9,24.953,57.28,,,,,,,
T,39.002433000,-95.390879000,1008.2,159.1,1.5,24.964,55.17,,,,,,,
T,39.002322000,-95.390803000,1009.1,156.8,1.0,24.972,45.84,,,,,,,
T,39.002215000,-95.390724000,1009.7,154.7,1.8,24.981,44.98,,,,,,,
T,39.002134000,-95.390657000,1009.8,152.3,1.7,24.988,35.11,,,,,,,
T,39.002046000,-95.390584000,1010.5,150.3,2.0,24.995,38.18,,,,,,,
T,39.001962000,-95.390508000,1011.7,148.5,2.2,25.002,37.45,,,,,,,
T,39.001879000,-95.390427000,1013.0,146.6,1.6,25.009,38.00,,,,,,,
T,39.001795000,-95.390339000,1013.8,144.5,1.5,25.017,39.52,,,,,,,
T,39.001718000,-95.390456000,1012.9,159.4,1.5,25.025,43.50,,,,,,,
T,39.001680000,-95.390509000,1013.2,171.0,1.9,25.029,20.46,,,,,,,
T,39.001636000,-95.390569000,1014.1,188.3,3.3,25.033,23.40,,,,,,,
T,39.001587000,-95.390634000,1015.8,208.9,5.3,25.038,25.69,,,,,,,
T,39.001531000,-95.390704000,1018.4,227.1,5.5,25.043,28.49,,,,,,,
T,39.001469000,-95.390778000,1019.8,225.1,5.2,25.049,30.86,,,,,,,
T,39.001401000,-95.390855000,1021.0,223.9,4.6,25.055,33.05,,,,,,,
T,39.001325000,-95.390933000,1022.0,222.3,4.1,25.062,35.46,,,,,,,
T,39.001242000,-95.391011000,1023.5,220.3,3.9,25.069,37.49,,,,,,,
T,39.001150000,-95.391088000,1025.8,218.1,3.4,25.077,40.02,,,,,,,
T,39.001042000,-95.391156000,1027.1,214.5,3.1,25.085,43.83,,,,,,,
T,39.000954000,-95.391203000,1027.5,211.2,2.7,25.092,34.72,,,,,,,
T,39.000862000,-95.391242000,1027.9,207.4,2.0,25.098,35.29,,,,,,,
T,39.000772000,-95.391276000,1028.6,203.7,1.8,25.105,34.17,,,,,,,
T,39.000682000,-95.391303000,1029.3,199.6,1.9,25.111,33.67,,,,,,,
T,39.000593000,-95.391326000,1030.1,196.4,2.0,25.118,33.07,,,,,,,
T,39.000491000,-95.391340000,1030.8,193.0,1.9,25.125,37.36,,,,,,,
T,39.000440000,-95.391343000,1031.1,190.5,1.5,25.128,18.59,,,,,,,
T,39.000366000,-95.391343000,1031.6,187.3,0.5,25.133,26.95,,,,,,,
T,39.000018000,-95.391338000,1033.1,182.3,1.8,25.157,126.76,,,,,,,
T,38.999444000,-95.391331000,1032.1,180.2,1.8,25.197,209.07,,,,,,,
T,38.994435000,-95.391266000,1071.2,179.5,0.8,25.542,1824.49,,,,,,,
T,38.994400000,-95.391266000,1070.2,179.4,0.7,25.545,12.75,,,,,,,
T,38.993364000,-95.391266000,1052.5,179.5,1.8,25.616,377.34,,,,,,,
T,38.993184000,-95.391266000,1051.5,179.5,3.2,25.629,65.56,,,,,,,
T,38.993184000,-95.393174000,1082.1,192.9,3.2,25.731,542.32,,,,,,,
T,38.993185000,-95.395852000,1126.7,250.7,5.0,25.876,761.18,,,,,,,
T,38.993197000,-95.396052000,1127.9,252.1,5.1,25.886,57.01,,,,,,,
T,38.993232000,-95.396358000,1128.0,268.1,4.3,25.903,87.91,,,,,,,
T,38.993259000,-95.396510000,1127.3,271.1,0.0,25.911,44.31,,,,,,,
T,38.993335000,-95.396846000,1126.7,273.0,-1.0,25.930,99.43,,,,,,,
T,38.993382000,-95.397008000,1126.9,282.4,-1.2,25.940,49.13,,,,,,,
T,38.993515000,-95.397347000,1123.8,287.5,-1.4,25.960,107.85,,,,,,,
T,38.993705000,-95.397721000,1123.0,294.1,-1.3,25.984,126.84,,,,,,,
T,38.993855000,-95.397966000,1120.8,297.8,-1.4,26.001,88.51,,,,,,,
T,38.994972000,-95.399539000,1114.2,308.0,-1.0,26.115,604.49,,,,,,,
T,38.995075000,-95.399684000,1113.5,309.1,-0.9,26.126,55.73,,,,,,,
T,38.995561000,-95.400369000,1112.4,311.1,-0.6,26.176,263.13,,,,,,,
T,38.995639000,-95.400479000,1113.1,312.1,0.3,26.184,42.24,,,,,,,
T,38.995742000,-95.400630000,1114.2,312.3,0.7,26.194,57.00,,,,,,,
T,38.995855000,-95.400795000,1115.5,312.1,1.5,26.206,62.40,,,,,,,
T,38.996049000,-95.401069000,1117.1,312.1,0.3,26.226,105.16,,,,,,,
T,38.996138000,-95.401195000,1117.0,311.9,0.2,26.235,48.30,,,,,,,
T,38.998054000,-95.403903000,1117.2,312.2,-0.1,26.432,1038.93,,,,,,,
T,38.998116000,-95.403991000,1117.3,312.3,-0.3,26.438,33.70,,,,,,,
T,38.998312000,-95.404282000,1114.8,312.2,-0.3,26.459,109.25,,,,,,,
T,38.998379000,-95.404399000,1113.9,312.0,-2.2,26.467,41.25,,,,,,,
T,38.998401000,-95.404436000,1113.6,311.9,-3.5,26.469,13.22,,,,,,,
T,38.998477000,-95.404599000,1111.7,308.0,-2.8,26.480,53.97,,,,,,,
T,38.998609000,-95.404912000,1106.2,304.6,-2.7,26.499,101.12,,,,,,,
T,38.998683000,-95.405128000,1107.0,299.4,-3.1,26.512,67.05,,,,,,,
T,38.998759000,-95.405391000,1105.2,296.2,-3.0,26.527,79.71,,,,,,,
T,38.998791000,-95.405537000,1102.9,294.5,-0.8,26.535,43.10,,,,,,,
T,38.998823000,-95.405712000,1101.6,291.8,-0.3,26.544,51.08,,,,,,,
T,38.998847000,-95.405891000,1103.8,287.4,1.6,26.554,51.62,,,,,,,
T,38.998861000,-95.406082000,1106.2,283.5,2.8,26.565,54.52,,,,,,,
T,38.998866000,-95.406480000,1110.3,277.2,3.8,26.586,113.13,,,,,,,
T,38.998861000,-95.406661000,1112.0,274.6,3.8,26.596,51.47,,,,,,,
T,38.998846000,-95.406841000,1113.8,271.5,3.9,26.605,51.45,,,,,,,
T,38.998822000,-95.407019000,1116.1,268.4,3.8,26.615,51.34,,,,,,,
T,38.998759000,-95.407319000,1119.9,263.9,3.6,26.632,88.30,,,,,,,
T,38.998717000,-95.407487000,1121.4,259.2,2.9,26.641,50.14,,,,,,,
T,38.998666000,-95.407667000,1122.7,256.0,2.5,26.652,54.43,,,,,,,
T,38.998500000,-95.408258000,1126.2,252.6,1.7,26.686,178.52,,,,,,,
T,38.998419000,-95.408538000,1127.3,251.2,1.1,26.702,84.87,,,,,,,
T,38.998284000,-95.409004000,1128.5,250.1,0.8,26.728,141.28,,,,,,,
T,38.998192000,-95.409418000,1127.7,250.7,-0.1,26.752,122.34,,,,,,,
T,38.998159000,-95.409634000,1127.2,251.7,-0.5,26.763,62.56,,,,,,,
T,38.998127000,-95.409915000,1125.9,253.8,-1.1,26.779,80.71,,,,,,,
T,38.998119000,-95.410132000,1124.9,256.4,-1.2,26.790,61.74,,,,,,,
T,38.998119000,-95.410466000,1123.9,261.7,-1.4,26.808,94.93,,,,,,,
T,38.998127000,-95.410648000,1123.3,266.1,-1.4,26.818,51.81,,,,,,,
T,38.998175000,-95.411033000,1121.7,270.8,-1.4,26.839,110.81,,,,,,,
T,38.998219000,-95.411277000,1120.5,275.0,-1.1,26.853,71.18,,,,,,,
T,38.998292000,-95.411579000,1119.0,278.7,-0.9,26.870,89.86,,,,,,,
T,38.998398000,-95.411920000,1119.0,283.9,-1.1,26.889,104.32,,,,,,,
T,38.998467000,-95.412104000,1119.3,286.7,-1.0,26.900,58.02,,,,,,,
T,38.998555000,-95.412310000,1117.3,291.0,-1.1,26.913,66.75,,,,,,,
T,38.999233000,-95.413657000,1112.7,298.7,-1.4,26.999,455.57,,,,,,,
T,38.999366000,-95.413981000,1110.1,299.9,-1.2,27.019,104.05,,,,,,,
T,38.999465000,-95.414269000,1108.5,300.3,-1.2,27.036,89.44,,,,,,,
T,38.999557000,-95.414584000,1109.2,299.5,-0.5,27.054,95.59,,,,,,,
T,38.999637000,-95.414908000,1107.3,298.2,0.4,27.072,96.58,,,,,,,
T,38.999691000,-95.415197000,1110.3,290.9,0.7,27.088,84.46,,,,,,,
T,38.999712000,-95.415354000,1111.8,288.0,-0.4,27.097,45.27,,,,,,,
T,38.999841000,-95.416336000,1112.8,283.2,-0.3,27.151,283.02,,,,,,,
T,39.000178000,-95.418890000,1103.9,280.5,-0.5,27.290,736.17,,,,,,,
T,39.000267000,-95.419592000,1102.9,279.8,-0.6,27.328,202.13,,,,,,,
T,39.000283000,-95.419766000,1103.6,279.5,-0.6,27.338,49.79,,,,,,,
T,39.000289000,-95.419923000,1104.3,279.2,0.7,27.346,44.67,,,,,,,
T,39.000291000,-95.420214000,1105.8,278.5,0.5,27.362,82.71,,,,,,,
T,39.000260000,-95.420977000,1108.2,272.9,-0.5,27.403,217.14,,,,,,,
T,39.000218000,-95.421786000,1106.2,268.4,-0.8,27.447,230.43,,,,,,,
T,39.000178000,-95.422549000,1099.8,267.2,-1.1,27.488,217.34,,,,,,,
T,39.000169000,-95.422947000,1097.2,267.1,-1.2,27.509,113.16,,,,,,,
T,39.000162000,-95.423276000,1096.1,266.9,0.1,27.527,93.54,,,,,,,
T,39.000164000,-95.423913000,1098.1,267.6,0.7,27.561,181.04,,,,,,,
T,39.000204000,-95.425329000,1107.0,269.7,0.7,27.637,402.70,,,,,,,
T,39.000225000,-95.426054000,1107.0,271.0,0.3,27.676,206.19,,,,,,,
T,39.000242000,-95.426460000,1104.4,271.5,0.7,27.698,115.55,,,,,,,
T,39.000330000,-95.428518000,1100.9,272.4,0.4,27.809,585.77,,,,,,,
T,39.000375000,-95.429738000,1110.3,272.7,0.4,27.875,347.12,,,,,,,
T,39.000387000,-95.430206000,1112.4,272.8,0.4,27.900,133.08,,,,,,,
T,39.000392000,-95.430410000,1112.5,272.8,0.2,27.911,58.01,,,,,,,
T,39.000418000,-95.431071000,1109.9,272.8,-0.0,27.947,188.10,,,,,,,
