type,latitude,longitude,altitude (ft),course,slope (%),distance (mi),distance_interval (ft),color,opacity,width,scale,sym,name,desc
T,39.008545000,-94.464435000,1017.0,257.9,-2.1,7.720,82.43,,,,,,,
T,39.008550000,-94.464632000,1016.4,260.8,-2.7,7.730,56.01,,,,,,,
T,39.008557000,-94.465025000,1012.2,266.5,-3.5,7.752,111.71,,,,,,,
T,39.008560000,-94.465117000,1010.2,268.9,-1.1,7.757,26.17,,,,,,,
T,39.008579000,-94.465677000,1002.6,271.4,-1.1,7.787,159.29,,,,,,,
T,39.008596000,-94.466040000,1011.8,272.3,-0.1,7.806,103.34,,,,,,,
T,39.008598000,-94.466156000,1011.7,272.3,0.4,7.813,32.97,,,,,,,
T,39.008600000,-94.466305000,1011.7,272.5,3.0,7.821,42.35,,,,,,,
T,39.008603000,-94.466523000,1011.7,272.3,1.1,7.832,61.96,,,,,,,
T,39.008607000,-94.466763000,1011.9,271.9,1.8,7.845,68.22,,,,,,,
T,39.008619000,-94.467541000,1016.7,271.1,2.2,7.887,221.13,,,,,,,
T,39.008629000,-94.468077000,1021.8,271.2,2.6,7.916,152.36,,,,,,,
T,39.008629000,-94.468160000,1023.0,271.2,3.0,7.920,23.59,,,,,,,
T,39.008636000,-94.468583000,1026.7,271.2,3.7,7.943,120.23,,,,,,,
T,39.008641000,-94.468869000,1030.2,271.2,4.3,7.959,81.29,,,,,,,
T,39.008641000,-94.468908000,1031.0,271.2,4.2,7.961,11.08,,,,,,,
T,39.008645000,-94.469173000,1035.0,271.1,4.8,7.975,75.32,,,,,,,
T,39.008646000,-94.469239000,1035.8,271.2,4.9,7.978,18.76,,,,,,,
T,39.008647000,-94.469279000,1036.2,271.2,4.0,7.981,11.37,,,,,,,
T,39.008648000,-94.469335000,1036.7,271.1,3.3,7.984,15.92,,,,,,,
T,39.008650000,-94.469528000,1038.1,271.1,4.0,7.994,54.85,,,,,,,
T,39.008652000,-94.469634000,1039.4,271.1,3.0,8.000,30.13,,,,,,,
T,39.008656000,-94.469898000,1043.3,271.1,1.1,8.014,75.04,,,,,,,
T,39.008661000,-94.470197000,1043.9,271.1,0.7,8.030,84.99,,,,,,,
T,39.008665000,-94.470761000,1041.3,270.9,-1.6,8.060,160.28,,,,,,,
T,39.008668000,-94.470829000,1040.8,271.0,-3.2,8.064,19.35,,,,,,,
T,39.008717000,-94.471797000,1029.3,272.2,-4.0,8.116,275.66,,,,,,,
T,39.008740000,-94.472241000,1022.0,272.6,-4.7,8.140,126.45,,,,,,,
T,39.008763000,-94.472734000,1015.0,273.0,-3.6,8.167,140.35,,,,,,,
T,39.008773000,-94.472904000,1012.9,273.7,-1.9,8.176,48.45,,,,,,,
T,39.008814000,-94.473625000,1012.4,273.8,0.8,8.215,205.43,,,,,,,
T,39.008836000,-94.474016000,1017.1,273.9,2.1,8.236,111.40,,,,,,,
T,39.008889000,-94.474936000,1028.3,274.1,2.2,8.286,262.15,,,,,,,
T,39.008890000,-94.474958000,1028.6,274.2,1.9,8.287,6.26,,,,,,,
T,39.008950000,-94.475582000,1030.0,274.9,1.9,8.321,178.66,,,,,,,
T,39.009324000,-94.477924000,1035.5,278.7,1.4,8.449,679.33,,,,,,,
T,39.009385000,-94.478322000,1040.1,279.3,1.3,8.471,115.26,,,,,,,
T,39.009498000,-94.479174000,1045.3,280.5,0.9,8.518,245.59,,,,,,,
T,39.009530000,-94.479492000,1045.1,280.3,0.6,8.535,91.11,,,,,,,
T,39.009563000,-94.480161000,1041.7,279.8,-0.4,8.571,190.49,,,,,,,
T,39.009582000,-94.480544000,1039.8,277.2,-1.6,8.592,109.06,,,,,,,
T,39.009608000,-94.481253000,1036.8,275.6,-2.3,8.630,201.70,,,,,,,
T,39.009632000,-94.481922000,1032.4,273.6,-2.7,8.666,190.31,,,,,,,
T,39.009123000,-94.481937000,1025.1,257.9,-2.9,8.701,185.44,,,,,,,
T,39.008959000,-94.481941000,1021.9,246.4,-2.5,8.712,59.74,,,,,,,
T,39.008869000,-94.481944000,1020.6,236.8,-3.2,8.719,32.79,,,,,,,
T,39.007748000,-94.482005000,1015.0,197.4,-2.2,8.796,408.66,,,,,,,
T,39.007070000,-94.482041000,1002.6,182.1,0.4,8.843,247.16,,,,,,,
T,39.006302000,-94.482081000,1002.7,182.3,1.0,8.896,279.96,,,,,,,
T,39.005106000,-94.482143000,1026.9,182.3,1.8,8.978,435.97,,,,,,,
T,39.004405000,-94.482180000,1037.3,182.4,3.4,9.027,255.54,,,,,,,
T,39.004238000,-94.482188000,1038.0,182.3,4.2,9.038,60.87,,,,,,,
T,39.004221000,-94.482189000,1038.0,182.3,1.8,9.039,6.20,,,,,,,
T,39.004010000,-94.482199000,1037.5,182.3,-0.6,9.054,76.90,,,,,,,
T,39.003682000,-94.482214000,1036.2,182.2,-1.4,9.077,119.54,,,,,,,
T,39.003596000,-94.482218000,1035.6,182.1,-1.9,9.083,31.34,,,,,,,
T,39.003355000,-94.482229000,1033.6,182.1,-2.1,9.099,87.83,,,,,,,
T,39.002982000,-94.482246000,1029.6,182.0,-2.6,9.125,135.94,,,,,,,
T,39.002946000,-94.482248000,1029.2,182.0,-1.9,9.127,13.12,,,,,,,
T,39.002424000,-94.482272000,1024.1,182.1,-0.8,9.163,190.25,,,,,,,
T,39.001854000,-94.482304000,1023.7,182.2,-0.0,9.203,207.81,,,,,,,
T,39.001445000,-94.482322000,1027.7,182.2,-1.0,9.231,149.06,,,,,,,
T,39.001327000,-94.482326000,1029.3,182.2,0.1,9.239,42.99,,,,,,,
T,39.000862000,-94.482347000,1021.5,182.1,1.7,9.271,169.47,,,,,,,
T,39.000333000,-94.482377000,1024.5,182.2,2.7,9.308,192.86,,,,,,,
T,39.000176000,-94.482385000,1034.3,182.1,2.5,9.319,57.23,,,,,,,
T,38.999698000,-94.482393000,1045.1,181.8,4.0,9.352,174.11,,,,,,,
T,38.999300000,-94.482423000,1047.6,182.1,3.8,9.379,145.21,,,,,,,
T,38.998856000,-94.482456000,1050.5,182.4,2.0,9.410,161.99,,,,,,,
T,38.998501000,-94.482471000,1049.8,182.3,0.5,9.434,129.37,,,,,,,
T,38.998219000,-94.482484000,1048.7,182.3,-0.4,9.454,102.78,,,,,,,
T,38.998107000,-94.482488000,1048.0,182.7,-1.3,9.462,40.81,,,,,,,
T,38.997758000,-94.482499000,1045.4,182.2,-1.8,9.486,127.15,,,,,,,
T,38.997714000,-94.482501000,1045.1,181.8,-1.9,9.489,16.04,,,,,,,
T,38.997408000,-94.482512000,1042.6,181.7,-2.0,9.510,111.50,,,,,,,
T,38.996734000,-94.482536000,1038.7,181.6,-2.0,9.556,245.58,,,,,,,
T,38.996419000,-94.482547000,1035.8,181.6,-2.0,9.578,114.77,,,,,,,
T,38.996134000,-94.482557000,1033.4,181.6,-1.9,9.598,103.84,,,,,,,
T,38.995737000,-94.482527000,1030.5,180.6,-1.8,9.625,144.85,,,,,,,
T,38.995637000,-94.482519000,1030.0,180.2,-2.8,9.632,36.49,,,,,,,
T,38.995146000,-94.482415000,1028.2,176.6,-2.1,9.666,181.26,,,,,,,
T,38.994074000,-94.482108000,1011.7,171.7,-1.9,9.742,400.08,,,,,,,
T,38.993079000,-94.481835000,1009.4,169.6,-1.7,9.812,370.62,,,,,,,
T,38.992898000,-94.481815000,1010.4,169.0,-1.6,9.825,66.17,,,,,,,
T,38.992681000,-94.481818000,1011.4,169.6,0.4,9.840,79.04,,,,,,,
T,38.992500000,-94.481843000,1012.4,170.5,1.5,9.852,66.31,,,,,,,
T,38.992287000,-94.481899000,1014.3,174.8,1.9,9.867,79.20,,,,,,,
T,38.991910000,-94.482060000,1015.8,188.5,2.4,9.895,144.74,,,,,,,
T,38.991246000,-94.482337000,1022.2,193.8,1.9,9.943,254.34,,,,,,,
T,38.990748000,-94.482524000,1029.0,195.8,1.6,9.979,189.01,,,,,,,
T,38.990251000,-94.482669000,1028.5,195.9,0.2,10.014,185.65,,,,,,,
T,38.990061000,-94.482715000,1027.8,195.9,-1.4,10.027,70.43,,,,,,,
T,38.989248000,-94.482818000,1017.9,192.5,-2.4,10.084,297.56,,,,,,,
T,38.988428000,-94.482923000,1007.2,189.2,-2.5,10.140,300.15,,,,,,,
T,38.987981000,-94.482966000,1004.7,187.1,-1.1,10.171,163.27,,,,,,,
T,38.987822000,-94.482977000,1005.9,185.6,-0.2,10.182,58.00,,,,,,,
T,38.987039000,-94.483030000,1015.6,184.6,1.1,10.236,285.58,,,,,,,
T,38.986752000,-94.483047000,1015.9,184.1,1.5,10.256,104.64,,,,,,,
T,38.986606000,-94.483055000,1014.4,183.2,0.6,10.266,53.23,,,,,,,
T,38.986450000,-94.483064000,1013.3,182.8,1.0,10.277,56.88,,,,,,,
T,38.985607000,-94.483113000,1011.0,182.7,1.2,10.335,307.36,,,,,,,
T,38.984554000,-94.483167000,1024.8,182.5,1.3,10.408,383.83,,,,,,,
T,38.984397000,-94.483173000,1026.1,182.4,1.4,10.419,57.21,,,,,,,
T,38.983827000,-94.483195000,1027.7,182.2,2.2,10.458,207.70,,,,,,,
T,38.983659000,-94.483221000,1027.7,182.5,0.6,10.470,61.63,,,,,,,
T,38.983498000,-94.483262000,1028.1,183.1,0.1,10.481,59.79,,,,,,,
T,38.983356000,-94.483323000,1027.5,185.8,-0.3,10.492,54.55,,,,,,,
T,38.983021000,-94.483511000,1026.8,190.8,-0.4,10.517,133.21,,,,,,,
T,38.982997000,-94.483528000,1026.8,197.3,-0.4,10.519,9.99,,,,,,,
T,38.982836000,-94.483639000,1026.3,201.5,-0.2,10.531,66.59,,,,,,,
T,38.982660000,-94.483787000,1026.6,206.0,0.2,10.546,76.68,,,,,,,
T,38.982587000,-94.483869000,1026.9,208.9,-0.4,10.552,35.36,,,,,,,
T,38.982322000,-94.484165000,1027.5,216.0,-0.7,10.577,128.05,,,,,,,
T,38.981559000,-94.485021000,1024.2,218.9,-0.8,10.647,369.39,,,,,,,
T,38.980687000,-94.486005000,1019.1,220.6,-0.8,10.727,423.23,,,,,,,
T,38.980684000,-94.485949000,1019.1,220.4,-1.3,10.730,15.96,,,,,,,
T,38.980687000,-94.486005000,1019.1,221.2,-2.0,10.733,15.96,,,,,,,
T,38.980259000,-94.486496000,1014.0,221.3,-1.2,10.773,209.25,,,,,,,
T,38.979748000,-94.487082000,1005.6,221.5,-1.3,10.820,249.79,,,,,,,
T,38.978335000,-94.488703000,1005.0,221.7,-1.3,10.951,690.82,,,,,,,
T,38.977739000,-94.489399000,1000.8,222.3,-1.1,11.006,293.73,,,,,,,
T,38.977686000,-94.489461000,1000.1,221.8,-0.1,11.011,26.14,,,,,,,
T,38.977648000,-94.489504000,999.6,221.8,0.8,11.015,18.47,,,,,,,
T,38.977086000,-94.490160000,1004.7,222.0,0.9,11.067,276.91,,,,,,,
T,38.975979000,-94.491469000,1013.9,222.4,0.9,11.171,548.69,,,,,,,
T,38.974708000,-94.492945000,1013.6,222.3,0.8,11.289,624.82,,,,,,,
T,38.974673000,-94.492985000,1013.7,222.3,0.6,11.293,17.08,,,,,,,
T,38.973788000,-94.494039000,1014.5,222.4,0.1,11.376,440.11,,,,,,,
T,38.973702000,-94.494140000,1015.0,222.4,0.5,11.384,42.49,,,,,,,
T,38.973385000,-94.494511000,1015.6,222.4,0.6,11.414,156.39,,,,,,,
T,38.973200000,-94.494692000,1017.6,222.0,0.7,11.430,84.78,,,,,,,
T,38.972942000,-94.494915000,1018.5,220.9,0.6,11.451,113.36,,,,,,,
T,38.972616000,-94.495153000,1018.2,216.5,0.3,11.477,136.66,,,,,,,
T,38.972247000,-94.495360000,1018.8,213.1,-0.2,11.505,146.72,,,,,,,
T,38.971784000,-94.495538000,1017.5,206.5,-0.6,11.538,176.07,,,,,,,
T,38.971444000,-94.495619000,1015.9,202.3,-0.5,11.562,125.96,,,,,,,
T,38.970655000,-94.495726000,1013.0,195.4,-0.4,11.617,288.98,,,,,,,
T,38.970251000,-94.495802000,1013.7,192.0,-0.2,11.645,148.72,,,,,,,
T,38.969940000,-94.495907000,1015.0,190.4,0.3,11.667,117.14,,,,,,,
T,38.969783000,-94.495987000,1016.0,189.9,1.5,11.679,61.54,,,,,,,
T,38.969640000,-94.496059000,1017.9,190.7,1.8,11.689,55.96,,,,,,,
T,38.969349000,-94.496268000,1020.4,197.9,2.1,11.712,121.51,,,,,,,
T,38.969319000,-94.496289000,1020.4,202.1,2.2,11.715,12.45,,,,,,,
T,38.968992000,-94.496613000,1023.5,210.1,2.3,11.743,150.57,,,,,,,
T,38.968882000,-94.496768000,1025.0,214.0,2.3,11.755,59.56,,,,,,,
T,38.968316000,-94.497565000,1032.8,221.5,2.3,11.813,306.35,,,,,,,
T,38.968030000,-94.497968000,1035.9,225.1,2.2,11.842,154.86,,,,,,,
T,38.968017000,-94.497986000,1036.0,225.4,2.0,11.843,6.97,,,,,,,
T,38.967875000,-94.498193000,1036.9,227.7,1.5,11.858,78.35,,,,,,,
T,38.967783000,-94.498326000,1037.0,227.8,0.8,11.868,50.53,,,,,,,
T,38.967719000,-94.498413000,1037.5,227.8,0.9,11.874,33.99,,,,,,,
T,38.967602000,-94.498573000,1037.8,227.7,0.9,11.886,62.33,,,,,,,
T,38.967440000,-94.498794000,1038.9,227.4,1.1,11.902,86.20,,,,,,,
T,38.967429000,-94.498809000,1039.0,227.0,0.9,11.903,5.85,,,,,,,
T,38.967207000,-94.499058000,1040.4,224.7,1.0,11.924,107.47,,,,,,,
T,38.967157000,-94.499114000,1040.2,224.1,0.9,11.928,24.19,,,,,,,
T,38.967047000,-94.499237000,1040.5,222.9,1.0,11.938,53.18,,,,,,,
T,38.966987000,-94.499280000,1040.8,219.8,0.3,11.943,25.04,,,,,,,
T,38.966731000,-94.499464000,1042.2,216.1,0.4,11.963,106.92,,,,,,,
T,38.966460000,-94.499607000,1041.3,209.7,0.2,11.984,106.75,,,,,,,
T,38.966413000,-94.499631000,1041.3,208.4,0.1,11.987,18.43,,,,,,,
T,38.966097000,-94.499746000,1041.3,202.6,-0.3,12.010,119.65,,,,,,,
T,38.966031000,-94.499760000,1041.2,201.3,0.2,12.014,24.37,,,,,,,
T,38.965903000,-94.499787000,1041.4,196.9,0.2,12.023,47.25,,,,,,,
T,38.965749000,-94.499819000,1041.8,193.1,0.3,12.034,56.82,,,,,,,
T,38.965739000,-94.499818000,1041.8,192.2,0.4,12.035,3.65,,,,,,,
T,38.965601000,-94.499798000,1041.9,184.7,-0.1,12.044,50.58,,,,,,,
T,38.965496000,-94.499783000,1041.9,181.9,-0.9,12.052,38.48,,,,,,,
T,38.965283000,-94.499722000,1041.1,175.3,-0.9,12.067,79.49,,,,,,,
T,38.965043000,-94.499614000,1039.5,167.3,-1.1,12.084,92.65,,,,,,,
T,38.964838000,-94.499477000,1038.8,163.6,-1.3,12.100,84.22,,,,,,,
T,38.964825000,-94.499469000,1038.7,161.8,-1.5,12.101,5.25,,,,,,,
T,38.964783000,-94.499446000,1038.3,159.8,-1.8,12.104,16.64,,,,,,,
T,38.964747000,-94.499416000,1037.9,156.1,-3.1,12.107,15.64,,,,,,,
T,38.964629000,-94.499316000,1036.3,150.8,-2.9,12.117,51.53,,,,,,,
T,38.964592000,-94.499278000,1035.6,147.8,-3.0,12.120,17.27,,,,,,,
T,38.964312000,-94.498992000,1031.9,144.1,-3.0,12.145,130.44,,,,,,,
T,38.964293000,-94.498975000,1031.6,143.2,-2.6,12.147,8.44,,,,,,,
T,38.964260000,-94.498947000,1031.2,143.2,-2.4,12.149,14.42,,,,,,,
T,38.964036000,-94.498753000,1029.2,143.6,-0.6,12.168,98.48,,,,,,,
T,38.963991000,-94.498720000,1029.1,144.2,-0.2,12.172,18.89,,,,,,,
T,38.963317000,-94.498220000,1029.3,148.9,-0.1,12.225,283.69,,,,,,,
T,38.963142000,-94.498109000,1030.4,149.7,0.5,12.239,71.13,,,,,,,
T,38.963102000,-94.498084000,1030.7,149.9,0.6,12.242,16.21,,,,,,,
T,38.962958000,-94.497993000,1031.5,151.3,1.3,12.253,58.48,,,,,,,
T,38.962945000,-94.497984000,1031.5,151.3,0.9,12.254,5.38,,,,,,,
T,38.962864000,-94.497944000,1031.7,154.7,0.6,12.260,31.62,,,,,,,
T,38.962687000,-94.497856000,1032.1,156.6,0.4,12.273,69.15,,,,,,,
T,38.962471000,-94.497769000,1032.3,158.8,0.3,12.289,82.47,,,,,,,
T,38.962023000,-94.497644000,1033.0,163.8,0.3,12.320,167.00,,,,,,,
T,38.961724000,-94.497598000,1033.0,166.2,-0.2,12.341,109.69,,,,,,,
T,38.961448000,-94.497581000,1033.1,168.7,-0.3,12.360,100.64,,,,,,,
T,38.960471000,-94.497607000,1030.4,175.0,-0.4,12.428,355.92,,,,,,,
T,38.960113000,-94.497617000,1030.0,177.1,-0.4,12.452,130.42,,,,,,,
T,38.959882000,-94.497667000,1030.2,180.5,-0.5,12.468,85.33,,,,,,,
T,38.959667000,-94.497740000,1029.9,183.1,-0.1,12.484,81.01,,,,,,,
T,38.959625000,-94.497757000,1029.6,184.3,0.6,12.487,16.04,,,,,,,
T,38.959418000,-94.497858000,1030.0,190.5,1.0,12.502,80.68,,,,,,,
T,38.959218000,-94.497982000,1032.2,197.6,1.4,12.517,80.93,,,,,,,
T,38.958882000,-94.498259000,1034.3,204.7,1.2,12.545,145.54,,,,,,,
T,38.958737000,-94.498416000,1035.3,209.5,1.1,12.558,69.16,,,,,,,
T,38.958561000,-94.498662000,1035.0,213.5,0.7,12.576,94.88,,,,,,,
T,38.958442000,-94.498873000,1034.9,219.0,0.4,12.590,74.02,,,,,,,
T,38.958430000,-94.498894000,1035.0,222.0,0.0,12.591,7.40,,,,,,,
T,38.958334000,-94.499107000,1035.5,230.3,0.0,12.605,69.94,,,,,,,
T,38.958318000,-94.499142000,1035.4,233.4,0.1,12.607,11.53,,,,,,,
T,38.958214000,-94.499448000,1035.1,240.4,-0.4,12.625,94.91,,,,,,,
T,38.958148000,-94.499722000,1035.1,246.0,-0.9,12.640,81.54,,,,,,,
T,38.958106000,-94.500003000,1033.6,249.4,-0.8,12.656,81.36,,,,,,,
T,38.958091000,-94.500180000,1032.6,253.8,-1.2,12.665,50.63,,,,,,,
T,38.958080000,-94.500320000,1032.6,255.4,-1.0,12.673,40.01,,,,,,,
T,38.958013000,-94.501128000,1029.4,261.3,-0.9,12.717,231.07,,,,,,,
T,38.957987000,-94.501524000,1029.7,263.4,-0.6,12.738,113.01,,,,,,,
T,38.957951000,-94.501856000,1028.8,263.9,-1.1,12.756,95.32,,,,,,,
T,38.957897000,-94.502180000,1029.5,262.9,-1.3,12.774,94.21,,,,,,,
T,38.957687000,-94.503031000,1024.3,259.4,-1.6,12.822,253.80,,,,,,,
T,38.957488000,-94.503505000,1020.3,254.1,-1.8,12.851,153.05,,,,,,,
T,38.957476000,-94.503528000,1020.1,251.8,-2.5,12.852,7.87,,,,,,,
T,38.957286000,-94.503887000,1017.3,247.2,-2.7,12.876,123.34,,,,,,,
T,38.956751000,-94.504640000,1008.9,239.1,-2.4,12.931,289.52,,,,,,,
T,38.956645000,-94.504790000,1007.1,232.7,-2.3,12.942,57.53,,,,,,,
T,38.956354000,-94.505200000,1004.9,229.3,-0.3,12.971,157.57,,,,,,,
T,38.956332000,-94.505231000,1005.2,229.2,1.4,12.974,11.91,,,,,,,
T,38.955869000,-94.505902000,1015.3,227.9,2.0,13.022,254.66,,,,,,,
T,38.955786000,-94.506021000,1016.4,228.1,3.0,13.030,45.38,,,,,,,
T,38.955765000,-94.506052000,1016.7,228.1,2.5,13.033,11.67,,,,,,,
T,38.955461000,-94.506492000,1019.7,228.4,1.7,13.064,167.08,,,,,,,
T,38.955307000,-94.506715000,1019.4,228.4,1.4,13.080,84.66,,,,,,,
T,38.955147000,-94.506912000,1021.7,227.4,1.2,13.096,80.84,,,,,,,
T,38.955061000,-94.507018000,1021.8,226.9,0.5,13.104,43.47,,,,,,,
T,38.955000000,-94.507093000,1021.5,226.6,0.7,13.110,30.80,,,,,,,
T,38.954861000,-94.507220000,1021.1,223.3,-0.3,13.122,62.19,,,,,,,
T,38.954798000,-94.507277000,1021.2,220.6,-0.4,13.127,28.09,,,,,,,
T,38.954715000,-94.507353000,1021.1,218.4,-0.3,13.134,37.16,,,,,,,
T,38.954592000,-94.507439000,1020.9,214.9,-0.2,13.144,51.04,,,,,,,
T,38.954443000,-94.507545000,1020.8,212.3,-0.3,13.155,62.08,,,,,,,
T,38.954357000,-94.507605000,1020.7,210.7,-0.5,13.162,35.67,,,,,,,
T,38.954263000,-94.507655000,1020.4,208.8,-0.6,13.169,37.07,,,,,,,
T,38.954165000,-94.507707000,1019.9,206.6,-0.8,13.176,38.64,,,,,,,
T,38.954111000,-94.507726000,1019.7,204.9,-0.8,13.180,20.40,,,,,,,
T,38.954000000,-94.507766000,1019.5,201.2,-0.3,13.188,42.00,,,,,,,
T,38.953961000,-94.507779000,1019.6,198.9,-0.1,13.191,14.68,,,,,,,
T,38.953775000,-94.507845000,1019.8,196.8,-0.1,13.204,70.30,,,,,,,
T,38.953593000,-94.507869000,1019.6,192.4,-0.0,13.217,66.64,,,,,,,
T,38.953485000,-94.507883000,1019.5,191.0,-0.1,13.224,39.54,,,,,,,
T,38.953298000,-94.507907000,1019.4,188.9,-0.4,13.237,68.45,,,,,,,
T,38.953134000,-94.507915000,1019.1,187.3,-0.5,13.249,59.78,,,,,,,
T,38.953025000,-94.507920000,1018.7,184.4,-0.4,13.256,39.73,,,,,,,
T,38.952874000,-94.507927000,1018.3,183.6,-0.4,13.267,55.03,,,,,,,
T,38.952393000,-94.507950000,1017.9,182.7,-0.2,13.300,175.31,,,,,,,
T,38.951955000,-94.507967000,1017.7,182.0,-0.0,13.330,159.60,,,,,,,
T,38.951789000,-94.507973000,1018.1,181.9,0.1,13.342,60.48,,,,,,,
T,38.951466000,-94.507986000,1018.5,181.9,0.2,13.364,117.70,,,,,,,
T,38.951400000,-94.507988000,1018.7,181.8,0.4,13.368,24.05,,,,,,,
T,38.950857000,-94.508011000,1019.3,181.8,0.4,13.406,197.88,,,,,,,
T,38.950134000,-94.508038000,1020.2,181.7,0.7,13.456,263.44,,,,,,,
T,38.950100000,-94.508040000,1020.4,181.8,0.7,13.458,12.40,,,,,,,
T,38.949228000,-94.508081000,1024.1,181.9,0.8,13.518,317.81,,,,,,,
T,38.948334000,-94.508122000,1026.6,181.9,0.7,13.580,325.82,,,,,,,
T,38.947427000,-94.508165000,1029.1,182.0,0.5,13.643,330.57,,,,,,,
T,38.946998000,-94.508183000,1028.1,182.1,0.2,13.672,156.33,,,,,,,
T,38.946664000,-94.508198000,1026.7,182.0,-0.2,13.695,121.72,,,,,,,
T,38.946471000,-94.508207000,1026.0,182.0,-0.7,13.709,70.34,,,,,,,
T,38.945700000,-94.508242000,1024.5,182.0,-0.6,13.762,280.99,,,,,,,
T,38.945474000,-94.508253000,1024.0,182.0,-0.3,13.777,82.37,,,,,,,
T,38.945156000,-94.508267000,1024.2,182.0,-0.2,13.799,115.89,,,,,,,
T,38.944613000,-94.508295000,1024.2,182.1,-0.1,13.837,197.93,,,,,,,
T,38.944387000,-94.508307000,1024.2,182.1,-0.2,13.852,82.38,,,,,,,
T,38.944115000,-94.508320000,1024.0,182.2,-0.1,13.871,99.14,,,,,,,
T,38.943526000,-94.508349000,1022.5,182.2,-0.2,13.912,214.68,,,,,,,
T,38.943202000,-94.508365000,1023.3,182.2,-0.1,13.934,118.10,,,,,,,
T,38.942966000,-94.508377000,1023.0,182.2,-0.2,13.951,86.02,,,,,,,
T,38.942503000,-94.508400000,1023.3,182.2,0.0,13.983,168.76,,,,,,,
T,38.942440000,-94.508403000,1023.0,182.2,-0.3,13.987,22.96,,,,,,,
T,38.942348000,-94.508409000,1022.6,182.3,-0.6,13.993,33.55,,,,,,,
T,38.942247000,-94.508415000,1022.2,182.3,-0.9,14.000,36.83,,,,,,,
T,38.940955000,-94.508495000,1018.4,182.6,-0.9,14.089,471.12,,,,,,,
T,38.940131000,-94.508546000,1015.4,182.7,-0.8,14.146,300.47,,,,,,,
T,38.940073000,-94.508549000,1015.4,182.7,-0.8,14.150,21.14,,,,,,,
T,38.939804000,-94.508618000,1015.5,183.7,-1.0,14.169,99.92,,,,,,,
T,38.939531000,-94.508651000,1014.0,183.9,-0.9,14.188,99.87,,,,,,,
T,38.939268000,-94.508700000,1012.1,185.4,-0.9,14.207,96.80,,,,,,,
T,38.939130000,-94.508705000,1012.0,187.0,-0.4,14.216,50.28,,,,,,,
T,38.939049000,-94.508705000,1011.9,186.8,-1.0,14.222,29.50,,,,,,,
T,38.938830000,-94.508716000,1013.9,184.5,-0.6,14.237,79.83,,,,,,,
T,38.938382000,-94.508740000,1009.6,183.4,-0.5,14.268,163.31,,,,,,,
T,38.938000000,-94.508719000,1009.1,180.7,-0.4,14.294,139.26,,,,,,,
T,38.937760000,-94.508721000,1009.3,180.5,-0.9,14.311,87.41,,,,,,,
T,38.937495000,-94.508644000,1009.5,178.3,-0.3,14.329,98.97,,,,,,,
T,38.937484000,-94.508643000,1009.5,177.6,-0.5,14.330,4.02,,,,,,,
T,38.937110000,-94.508592000,1008.3,174.8,-0.7,14.356,136.99,,,,,,,
T,38.936887000,-94.508558000,1007.2,173.6,-0.9,14.372,81.79,,,,,,,
T,38.936587000,-94.508511000,1006.1,172.1,-0.7,14.392,110.08,,,,,,,
T,38.936478000,-94.508494000,1006.1,173.5,-0.6,14.400,39.99,,,,,,,
T,38.936140000,-94.508442000,1006.0,173.4,-0.5,14.423,123.99,,,,,,,
T,38.935850000,-94.508397000,1005.4,173.1,-0.4,14.444,106.40,,,,,,,
T,38.935700000,-94.508375000,1004.9,173.2,-0.4,14.454,54.99,,,,,,,
T,38.935353000,-94.508325000,1004.5,173.3,-0.9,14.478,127.18,,,,,,,
T,38.935297000,-94.508317000,1004.1,173.4,-1.0,14.482,20.52,,,,,,,
T,38.934916000,-94.508262000,1001.9,173.5,-0.9,14.508,139.65,,,,,,,
T,38.934743000,-94.508237000,1001.1,173.6,-1.1,14.520,63.41,,,,,,,
T,38.934313000,-94.508175000,1000.4,173.6,-1.0,14.550,157.60,,,,,,,
T,38.934230000,-94.508163000,1000.1,173.6,-0.9,14.556,30.42,,,,,,,
T,38.934000000,-94.508130000,999.5,173.6,-0.6,14.572,84.29,,,,,,,
T,38.933763000,-94.508095000,998.1,173.6,-0.6,14.588,86.89,,,,,,,
T,38.933373000,-94.508039000,997.9,173.6,0.1,14.616,142.94,,,,,,,
T,38.932865000,-94.507966000,997.0,173.6,0.1,14.651,186.19,,,,,,,
T,38.931941000,-94.507837000,1000.8,173.7,0.2,14.715,338.53,,,,,,,
T,38.931606000,-94.507800000,1000.2,173.9,0.1,14.738,122.47,,,,,,,
T,38.931451000,-94.507784000,1000.0,174.0,0.9,14.749,56.64,,,,,,,
T,38.930535000,-94.507737000,999.0,175.3,1.2,14.812,333.89,,,,,,,
T,38.929677000,-94.507726000,1006.9,176.6,1.0,14.871,312.52,,,,,,,
T,38.928563000,-94.507804000,1015.9,179.6,0.9,14.948,406.35,,,,,,,
T,38.927535000,-94.507924000,1014.5,181.4,1.4,15.019,375.97,,,,,,,
T,38.926396000,-94.508141000,1016.7,183.1,1.7,15.099,419.41,,,,,,,
T,38.925620000,-94.508334000,1024.8,185.4,1.5,15.153,287.92,,,,,,,
T,38.923120000,-94.509094000,1047.7,189.2,1.8,15.331,935.87,,,,,,,
T,38.922590000,-94.509261000,1048.1,190.7,2.1,15.368,198.80,,,,,,,
T,38.922544000,-94.509275000,1048.2,191.9,1.4,15.372,17.22,,,,,,,
T,38.922436000,-94.509309000,1048.5,192.9,-0.1,15.379,40.51,,,,,,,
