type,latitude,longitude,altitude (ft),course,slope (%),distance (mi),distance_interval (ft),color,opacity,width,scale,sym,name,desc
T,39.358079000,-96.384042000,1318.2,343.0,-0.3,53.140,1282.89,,,,,,,
T,39.361132000,-96.385243000,1282.4,343.1,-0.9,53.360,1162.74,,,,,,,
T,39.362685000,-96.385853000,1276.3,343.1,-1.0,53.472,591.39,,,,,,,
T,39.363449000,-96.386124000,1266.8,343.2,0.1,53.527,288.64,,,,,,,
T,39.363793000,-96.386246000,1282.2,343.3,1.6,53.552,129.96,,,,,,,
T,39.367747000,-96.387795000,1322.4,343.3,1.7,53.837,1505.35,,,,,,,
T,39.367994000,-96.387896000,1323.5,343.4,2.2,53.855,94.39,,,,,,,
T,39.368980000,-96.388300000,1317.2,343.3,1.5,53.926,376.87,,,,,,,
T,39.369793000,-96.388650000,1320.5,342.9,-0.3,53.985,312.23,,,,,,,
T,39.370103000,-96.388845000,1318.4,342.3,-0.3,54.009,125.66,,,,,,,
T,39.370335000,-96.389011000,1319.9,340.0,-0.4,54.027,96.66,,,,,,,
T,39.370416000,-96.389068000,1320.4,339.5,-1.1,54.034,33.62,,,,,,,
T,39.371011000,-96.389491000,1314.1,335.6,-1.1,54.080,247.53,,,,,,,
T,39.371526000,-96.389949000,1312.4,329.9,-1.5,54.124,227.94,,,,,,,
T,39.371891000,-96.390332000,1309.8,327.3,-1.1,54.156,171.47,,,,,,,
T,39.371981000,-96.390437000,1309.1,326.2,0.2,54.164,44.23,,,,,,,
T,39.372179000,-96.390668000,1311.4,324.9,-0.1,54.183,97.30,,,,,,,
T,39.372432000,-96.391006000,1315.5,320.5,-2.2,54.208,132.75,,,,,,,
T,39.372804000,-96.391549000,1311.5,315.9,-2.3,54.247,204.76,,,,,,,
T,39.373850000,-96.393258000,1285.4,310.9,-3.0,54.363,615.30,,,,,,,
T,39.374316000,-96.393955000,1279.2,310.7,-2.6,54.413,260.07,,,,,,,
T,39.374493000,-96.394230000,1271.6,310.0,-2.4,54.432,101.00,,,,,,,
T,39.375015000,-96.395038000,1276.3,309.7,-1.6,54.488,297.20,,,,,,,
T,39.375545000,-96.395924000,1272.7,309.0,-1.3,54.548,316.24,,,,,,,
T,39.376192000,-96.396973000,1263.5,309.2,-0.7,54.620,378.79,,,,,,,
T,39.376629000,-96.397659000,1262.3,308.9,-1.6,54.667,250.89,,,,,,,
T,39.377081000,-96.398375000,1261.2,308.9,-1.7,54.717,260.91,,,,,,,
T,39.377813000,-96.399557000,1250.9,308.7,-2.0,54.798,427.48,,,,,,,
T,39.377932000,-96.399750000,1248.8,308.9,-3.1,54.811,69.68,,,,,,,
T,39.378360000,-96.400387000,1238.9,309.4,-4.0,54.856,238.18,,,,,,,
T,39.379114000,-96.401638000,1217.8,308.9,-4.3,54.941,447.76,,,,,,,
T,39.379310000,-96.401945000,1210.0,308.9,-4.6,54.962,112.38,,,,,,,
T,39.379457000,-96.402176000,1209.9,309.1,-4.7,54.978,84.45,,,,,,,
T,39.379844000,-96.402811000,1198.0,308.9,-3.7,55.021,228.24,,,,,,,
T,39.380302000,-96.403537000,1185.8,308.6,-3.4,55.071,264.48,,,,,,,
T,39.380786000,-96.404272000,1181.7,309.4,-3.8,55.123,272.49,,,,,,,
T,39.380984000,-96.404554000,1177.7,309.7,-3.6,55.143,107.50,,,,,,,
T,39.381191000,-96.404847000,1172.4,310.0,-3.4,55.164,112.00,,,,,,,
T,39.381541000,-96.405271000,1164.5,311.7,-4.4,55.198,174.98,,,,,,,
T,39.381663000,-96.405383000,1161.6,313.6,-4.4,55.208,54.56,,,,,,,
T,39.381892000,-96.405595000,1157.6,317.2,-3.5,55.227,102.71,,,,,,,
T,39.381939000,-96.405638000,1157.4,318.7,-3.6,55.231,21.00,,,,,,,
T,39.382379000,-96.405988000,1153.8,323.4,-2.8,55.267,188.35,,,,,,,
T,39.382443000,-96.406026000,1150.4,327.1,-2.3,55.272,25.67,,,,,,,
T,39.382738000,-96.406198000,1148.6,329.6,-1.5,55.294,117.94,,,,,,,
T,39.383028000,-96.406367000,1146.7,332.3,-1.3,55.316,115.93,,,,,,,
T,39.383307000,-96.406477000,1149.3,334.6,-0.9,55.336,106.28,,,,,,,
T,39.383675000,-96.406633000,1147.2,339.0,-1.4,55.363,141.11,,,,,,,
T,39.383972000,-96.406701000,1145.4,341.2,0.3,55.384,109.88,,,,,,,
T,39.384551000,-96.406919000,1139.0,342.9,-0.0,55.425,219.72,,,,,,,
T,39.385405000,-96.407266000,1149.2,343.7,-0.1,55.487,326.16,,,,,,,
T,39.385664000,-96.407367000,1149.1,343.7,-0.5,55.506,98.57,,,,,,,
T,39.385869000,-96.407403000,1146.6,344.8,0.6,55.520,75.36,,,,,,,
T,39.386166000,-96.407443000,1141.2,345.4,-0.6,55.541,108.77,,,,,,,
T,39.386418000,-96.407484000,1143.1,346.8,-0.1,55.558,92.52,,,,,,,
T,39.386754000,-96.407489000,1146.0,352.7,0.5,55.581,122.40,,,,,,,
T,39.387735000,-96.407502000,1148.3,357.1,1.6,55.649,357.35,,,,,,,
T,39.388921000,-96.407494000,1151.8,358.7,1.4,55.731,432.00,,,,,,,
T,39.390114000,-96.407646000,1164.8,357.7,1.2,55.814,436.67,,,,,,,
T,39.391037000,-96.407631000,1167.1,358.6,1.0,55.877,336.23,,,,,,,
T,39.391833000,-96.407617000,1168.0,358.9,0.7,55.932,289.97,,,,,,,
T,39.392402000,-96.407627000,1165.7,358.8,-0.5,55.971,207.28,,,,,,,
T,39.392962000,-96.407633000,1161.4,358.5,-1.2,56.010,203.99,,,,,,,
T,39.393502000,-96.407616000,1158.7,0.4,0.4,56.047,196.75,,,,,,,
T,39.393827000,-96.407623000,1155.0,0.1,0.7,56.070,118.40,,,,,,,
T,39.396901000,-96.407509000,1175.8,0.9,1.9,56.282,1120.16,,,,,,,
T,39.397132000,-96.407501000,1177.7,1.2,2.3,56.298,84.17,,,,,,,
T,39.399308000,-96.407601000,1206.1,0.2,2.7,56.448,793.11,,,,,,,
T,39.399381000,-96.407597000,1207.3,0.1,3.0,56.453,26.61,,,,,,,
T,39.400162000,-96.407598000,1218.3,0.2,2.9,56.507,284.48,,,,,,,
T,39.401339000,-96.407594000,1224.3,359.2,1.6,56.588,428.72,,,,,,,
T,39.402002000,-96.407602000,1229.0,359.1,1.1,56.634,241.51,,,,,,,
T,39.403095000,-96.407609000,1227.5,359.9,1.0,56.709,398.13,,,,,,,
T,39.404323000,-96.407605000,1226.4,359.9,1.3,56.794,447.30,,,,,,,
T,39.405364000,-96.407604000,1237.3,359.9,1.2,56.866,379.18,,,,,,,
T,39.406555000,-96.407606000,1249.7,359.9,0.3,56.948,433.82,,,,,,,
T,39.407167000,-96.407603000,1251.2,360.0,-0.4,56.990,222.92,,,,,,,
T,39.408548000,-96.407598000,1233.3,0.1,-1.0,57.086,503.03,,,,,,,
T,39.409444000,-96.407593000,1219.2,0.1,-0.6,57.147,326.37,,,,,,,
T,39.409824000,-96.407584000,1220.4,0.2,-0.6,57.174,138.44,,,,,,,
T,39.411178000,-96.407586000,1239.8,0.2,0.9,57.267,493.19,,,,,,,
T,39.411601000,-96.407580000,1242.0,0.2,2.4,57.296,154.09,,,,,,,
T,39.412375000,-96.407578000,1245.3,0.2,1.2,57.350,281.93,,,,,,,
T,39.412413000,-96.407578000,1245.0,0.2,1.1,57.352,13.84,,,,,,,
T,39.413836000,-96.407567000,1237.9,0.2,1.0,57.450,518.34,,,,,,,
T,39.414939000,-96.407553000,1254.3,0.4,-1.6,57.526,401.79,,,,,,,
T,39.414961000,-96.407553000,1254.2,0.4,-1.8,57.528,8.01,,,,,,,
T,39.417784000,-96.407539000,1212.9,0.3,-1.8,57.723,1028.29,,,,,,,
T,39.418562000,-96.407532000,1204.7,0.3,-1.5,57.776,283.39,,,,,,,
T,39.419227000,-96.407538000,1203.4,0.2,-0.1,57.822,242.23,,,,,,,
T,39.419880000,-96.407535000,1228.1,0.2,3.3,57.867,237.86,,,,,,,
T,39.420619000,-96.407522000,1251.5,0.2,3.4,57.918,269.21,,,,,,,
T,39.421774000,-96.407517000,1260.8,0.2,2.9,57.998,420.71,,,,,,,
T,39.424179000,-96.407501000,1273.9,0.2,0.9,58.164,876.03,,,,,,,
T,39.425472000,-96.407485000,1270.4,0.4,-0.1,58.253,471.00,,,,,,,
T,39.427526000,-96.407472000,1253.3,0.4,-0.2,58.395,748.18,,,,,,,
T,39.428616000,-96.407469000,1248.8,0.3,0.6,58.470,397.03,,,,,,,
T,39.429453000,-96.407464000,1256.6,0.3,1.8,58.528,304.88,,,,,,,
T,39.431232000,-96.407448000,1288.5,0.3,2.9,58.650,648.02,,,,,,,
T,39.432927000,-96.407444000,1319.7,0.2,2.4,58.767,617.41,,,,,,,
T,39.433906000,-96.407448000,1320.5,0.2,0.7,58.835,356.60,,,,,,,
T,39.435685000,-96.407446000,1311.7,0.1,-0.4,58.958,648.00,,,,,,,
T,39.438869000,-96.407472000,1278.9,360.0,-0.6,59.177,1159.80,,,,,,,
T,39.440373000,-96.407477000,1274.1,359.9,-0.5,59.281,547.84,,,,,,,
T,39.442368000,-96.407492000,1298.1,359.8,0.7,59.419,726.69,,,,,,,
T,39.442811000,-96.407491000,1303.2,359.8,2.1,59.449,161.36,,,,,,,
T,39.447794000,-96.407520000,1343.3,359.7,3.0,59.793,1815.09,,,,,,,
T,39.448826000,-96.407508000,1353.9,359.8,3.0,59.864,375.92,,,,,,,
T,39.449945000,-96.407514000,1378.2,359.8,2.0,59.941,407.60,,,,,,,
T,39.450366000,-96.407513000,1384.0,359.9,2.6,59.971,153.35,,,,,,,
T,39.451958000,-96.407538000,1368.6,359.8,0.5,60.080,579.93,,,,,,,
T,39.453746000,-96.407538000,1400.4,359.9,0.7,60.204,651.28,,,,,,,
T,39.457570000,-96.407549000,1368.8,359.8,-0.3,60.468,1392.91,,,,,,,
T,39.460410000,-96.407535000,1404.0,359.9,0.5,60.663,1034.49,,,,,,,
T,39.463915000,-96.407527000,1370.4,360.0,-0.0,60.905,1276.71,,,,,,,
T,39.464867000,-96.407528000,1391.3,0.0,0.6,60.971,346.77,,,,,,,
T,39.467908000,-96.407539000,1399.2,360.0,-0.4,61.181,1107.70,,,,,,,
T,39.468552000,-96.407602000,1392.2,359.8,1.0,61.225,235.25,,,,,,,
T,39.468984000,-96.407609000,1390.4,359.6,-0.0,61.255,157.37,,,,,,,
T,39.469660000,-96.407588000,1390.7,359.5,0.4,61.302,246.31,,,,,,,
T,39.469769000,-96.407585000,1391.1,359.5,2.8,61.309,39.71,,,,,,,
T,39.470858000,-96.407547000,1403.4,359.9,4.4,61.384,396.82,,,,,,,
T,39.471462000,-96.407523000,1421.8,1.2,4.1,61.426,220.11,,,,,,,
T,39.472602000,-96.407522000,1449.1,1.1,3.2,61.505,415.25,,,,,,,
T,39.473455000,-96.407527000,1447.3,0.7,2.3,61.564,310.71,,,,,,,
T,39.474439000,-96.407518000,1444.9,0.6,1.5,61.631,358.43,,,,,,,
T,39.477778000,-96.407502000,1462.4,0.3,0.9,61.862,1216.25,,,,,,,
T,39.478907000,-96.407507000,1463.6,0.1,1.3,61.940,411.25,,,,,,,
T,39.479507000,-96.407507000,1471.4,0.1,1.7,61.981,218.55,,,,,,,
T,39.483767000,-96.407498000,1496.5,0.1,2.0,62.275,1551.73,,,,,,,
T,39.486223000,-96.407495000,1516.5,0.1,2.0,62.444,894.61,,,,,,,
T,39.487122000,-96.407492000,1529.4,0.0,0.5,62.506,327.47,,,,,,,
T,39.488192000,-96.407498000,1530.0,0.0,-0.0,62.580,389.76,,,,,,,
T,39.493013000,-96.407449000,1496.3,0.2,-0.7,62.913,1756.13,,,,,,,
T,39.493521000,-96.407448000,1495.1,0.2,-1.3,62.948,185.04,,,,,,,
T,39.494253000,-96.407437000,1495.0,0.3,-1.4,62.998,266.65,,,,,,,
T,39.494483000,-96.407440000,1494.0,0.3,1.5,63.014,83.78,,,,,,,
T,39.495231000,-96.407430000,1493.6,0.4,1.6,63.066,272.48,,,,,,,
T,39.499187000,-96.407384000,1529.4,0.5,1.9,63.339,1441.05,,,,,,,
T,39.499677000,-96.407378000,1532.0,0.5,1.8,63.373,178.49,,,,,,,
T,39.499724000,-96.407377000,1532.2,0.5,1.3,63.376,17.12,,,,,,,
T,39.500620000,-96.407371000,1533.5,0.5,-0.2,63.438,326.38,,,,,,,
T,39.503219000,-96.407350000,1531.7,0.4,-0.9,63.617,946.72,,,,,,,
T,39.507904000,-96.407312000,1522.7,0.4,-0.9,63.940,1706.57,,,,,,,
T,39.509720000,-96.407305000,1497.3,0.3,-0.8,64.065,661.49,,,,,,,
T,39.512718000,-96.407305000,1490.2,0.2,-0.5,64.272,1092.04,,,,,,,
T,39.516087000,-96.407283000,1487.5,0.3,-0.6,64.505,1227.20,,,,,,,
T,39.519904000,-96.407279000,1499.7,0.2,-0.2,64.768,1390.37,,,,,,,
T,39.521436000,-96.407266000,1490.7,0.2,-0.0,64.874,558.05,,,,,,,
T,39.522305000,-96.407254000,1490.0,0.2,-0.5,64.934,316.56,,,,,,,
T,39.522403000,-96.407254000,1489.8,0.2,-1.4,64.940,35.70,,,,,,,
T,39.525526000,-96.407196000,1470.6,0.4,-0.9,65.156,1137.69,,,,,,,
T,39.528235000,-96.407167000,1458.2,0.6,-1.1,65.343,986.81,,,,,,,
T,39.529712000,-96.407163000,1462.2,0.5,-1.4,65.445,538.01,,,,,,,
T,39.531085000,-96.407134000,1455.9,0.6,-2.1,65.539,500.19,,,,,,,
T,39.532753000,-96.407134000,1437.9,0.5,-2.3,65.654,607.58,,,,,,,
T,39.533835000,-96.407126000,1407.8,0.4,-0.4,65.729,394.13,,,,,,,
T,39.534644000,-96.407118000,1404.9,0.3,0.3,65.785,294.69,,,,,,,
T,39.536887000,-96.407093000,1450.5,0.4,0.3,65.940,817.06,,,,,,,
T,39.539298000,-96.407079000,1463.8,0.3,0.8,66.106,878.23,,,,,,,
T,39.542662000,-96.407067000,1449.2,0.3,-1.2,66.338,1225.37,,,,,,,
T,39.544856000,-96.407051000,1439.4,0.3,-2.5,66.489,799.20,,,,,,,
T,39.549289000,-96.407080000,1338.2,0.1,-3.0,66.795,1614.78,,,,,,,
T,39.549778000,-96.407082000,1334.7,0.0,-1.8,66.829,178.12,,,,,,,
T,39.551438000,-96.407109000,1332.9,359.9,-0.7,66.944,604.72,,,,,,,
T,39.555016000,-96.407130000,1366.1,359.8,0.2,67.190,1303.33,,,,,,,
T,39.557698000,-96.407182000,1407.6,359.5,1.2,67.375,977.05,,,,,,,
T,39.560446000,-96.407198000,1345.8,359.5,0.9,67.565,1000.99,,,,,,,
T,39.563380000,-96.407240000,1392.9,359.5,-0.2,67.767,1068.80,,,,,,,
T,39.564469000,-96.407278000,1375.7,359.4,-1.7,67.843,396.82,,,,,,,
T,39.566023000,-96.407311000,1357.8,359.3,-1.4,67.950,566.14,,,,,,,
T,39.566055000,-96.407312000,1357.3,359.3,-1.1,67.952,11.66,,,,,,,
T,39.568938000,-96.407379000,1303.5,359.1,-1.0,68.151,1050.33,,,,,,,
T,39.579508000,-96.407627000,1329.0,358.9,-1.0,68.880,3850.86,,,,,,,
T,39.580667000,-96.407654000,1318.2,359.0,-1.5,68.960,422.25,,,,,,,
T,39.582324000,-96.407705000,1299.1,358.9,-1.2,69.075,603.75,,,,,,,
T,39.583619000,-96.407758000,1262.4,358.9,-3.5,69.164,471.95,,,,,,,
T,39.584577000,-96.407793000,1236.4,358.8,-3.5,69.230,349.10,,,,,,,
T,39.588520000,-96.407909000,1213.4,358.6,-3.3,69.502,1436.65,,,,,,,
T,39.588941000,-96.407903000,1213.0,358.7,-1.3,69.531,153.36,,,,,,,
T,39.589756000,-96.407910000,1210.2,358.8,0.3,69.587,296.88,,,,,,,
T,39.592784000,-96.407921000,1217.5,359.2,1.5,69.796,1102.99,,,,,,,
T,39.594927000,-96.407885000,1247.8,359.6,2.0,69.944,780.68,,,,,,,
T,39.595089000,-96.407882000,1249.7,0.2,2.3,69.955,59.02,,,,,,,
T,39.597171000,-96.407857000,1273.9,0.2,2.7,70.099,758.43,,,,,,,
T,39.599369000,-96.407853000,1289.4,0.3,2.3,70.251,800.65,,,,,,,
T,39.601361000,-96.407836000,1301.9,0.4,2.2,70.388,725.63,,,,,,,
T,39.602434000,-96.407835000,1309.6,0.3,1.6,70.462,390.85,,,,,,,
T,39.602705000,-96.407837000,1310.3,0.3,0.8,70.481,98.72,,,,,,,
T,39.603085000,-96.407834000,1308.3,0.2,-1.2,70.507,138.42,,,,,,,
T,39.603603000,-96.407834000,1302.3,0.2,-1.5,70.543,188.69,,,,,,,
T,39.605876000,-96.407806000,1282.3,0.3,-1.9,70.700,828.01,,,,,,,
T,39.609682000,-96.407818000,1270.3,0.1,-0.5,70.962,1386.39,,,,,,,
T,39.611022000,-96.407826000,1252.0,0.1,-0.2,71.055,488.12,,,,,,,
T,39.614767000,-96.407850000,1288.0,359.9,0.1,71.313,1364.18,,,,,,,
T,39.616301000,-96.407872000,1293.3,359.9,0.1,71.419,558.81,,,,,,,
T,39.617001000,-96.407883000,1285.8,359.7,1.2,71.467,255.00,,,,,,,
T,39.618082000,-96.407888000,1274.7,359.6,0.1,71.542,393.77,,,,,,,
T,39.624273000,-96.407919000,1307.9,359.7,-1.4,71.969,2255.17,,,,,,,
T,39.625543000,-96.407924000,1291.4,359.7,-1.0,72.056,462.62,,,,,,,
T,39.627805000,-96.407917000,1235.9,359.8,-0.7,72.213,823.97,,,,,,,
T,39.628624000,-96.407938000,1242.1,359.8,-1.4,72.269,298.39,,,,,,,
T,39.629333000,-96.407923000,1246.3,359.9,0.1,72.318,258.30,,,,,,,
T,39.631488000,-96.407924000,1270.1,360.0,2.5,72.467,784.99,,,,,,,
T,39.633872000,-96.407922000,1294.8,0.0,3.3,72.631,868.40,,,,,,,
T,39.634445000,-96.407899000,1295.8,0.1,3.5,72.671,208.82,,,,,,,
T,39.636030000,-96.407927000,1330.0,0.1,3.6,72.780,577.41,,,,,,,
T,39.636549000,-96.407959000,1338.6,359.8,3.7,72.816,189.27,,,,,,,
T,39.636908000,-96.408020000,1341.5,359.2,3.8,72.841,131.89,,,,,,,
T,39.637267000,-96.408139000,1341.2,357.2,0.7,72.866,135.00,,,,,,,
T,39.637544000,-96.408244000,1339.6,355.1,-1.2,72.886,105.15,,,,,,,
T,39.637994000,-96.408464000,1335.4,348.1,-1.8,72.919,175.24,,,,,,,
T,39.638795000,-96.408989000,1328.1,340.5,-1.6,72.981,327.10,,,,,,,
T,39.639214000,-96.409375000,1324.5,335.7,-1.4,73.017,187.38,,,,,,,
T,39.639611000,-96.409824000,1325.1,331.0,-1.1,73.053,192.10,,,,,,,
T,39.639986000,-96.410386000,1324.8,326.0,-0.1,73.093,209.07,,,,,,,
T,39.640071000,-96.410532000,1324.6,322.5,0.1,73.103,51.47,,,,,,,
T,39.641126000,-96.412310000,1326.9,312.3,-0.0,73.222,631.20,,,,,,,
T,39.642520000,-96.414702000,1326.3,308.9,0.0,73.382,843.58,,,,,,,
T,39.642924000,-96.415281000,1324.6,308.3,-0.3,73.424,219.65,,,,,,,
T,39.643201000,-96.415642000,1325.3,308.5,-0.9,73.451,143.24,,,,,,,
T,39.643700000,-96.416147000,1319.0,310.0,-1.7,73.494,230.79,,,,,,,
T,39.644193000,-96.416537000,1311.5,313.3,-1.9,73.534,210.50,,,,,,,
T,39.644539000,-96.416798000,1310.6,321.4,-2.3,73.562,145.90,,,,,,,
T,39.645189000,-96.417117000,1305.5,328.0,-1.7,73.610,253.24,,,,,,,
T,39.645615000,-96.417250000,1302.1,332.8,-1.1,73.640,159.63,,,,,,,
T,39.646077000,-96.417342000,1303.3,338.8,-1.8,73.672,170.27,,,,,,,
T,39.646101000,-96.417347000,1303.3,341.9,-2.9,73.674,8.86,,,,,,,
T,39.653137000,-96.417385000,1252.9,357.0,-3.1,74.159,2562.99,,,,,,,
T,39.655942000,-96.417370000,1192.2,359.0,-3.2,74.353,1021.77,,,,,,,
T,39.656448000,-96.417359000,1181.3,359.6,-2.6,74.388,184.34,,,,,,,
T,39.656611000,-96.417353000,1181.4,360.0,-2.1,74.399,59.40,,,,,,,
T,39.657925000,-96.417371000,1189.8,359.9,0.2,74.490,478.67,,,,,,,
T,39.660639000,-96.417340000,1195.1,0.3,0.9,74.677,988.65,,,,,,,
T,39.662040000,-96.417347000,1197.0,0.2,1.9,74.774,510.34,,,,,,,
T,39.662952000,-96.417351000,1201.6,0.1,2.2,74.837,332.21,,,,,,,
T,39.665637000,-96.417338000,1243.3,0.1,0.3,75.022,978.06,,,,,,,
T,39.667582000,-96.417333000,1265.7,0.2,0.2,75.156,708.50,,,,,,,
T,39.673843000,-96.417292000,1209.1,0.2,0.2,75.588,2280.70,,,,,,,
T,39.673999000,-96.417292000,1204.4,0.2,-0.8,75.599,56.83,,,,,,,
T,39.674830000,-96.417278000,1208.1,0.3,-0.1,75.656,302.73,,,,,,,
T,39.675650000,-96.417262000,1214.2,0.3,1.4,75.713,298.73,,,,,,,
T,39.680824000,-96.417181000,1260.6,0.5,0.4,76.070,1884.85,,,,,,,
T,39.682063000,-96.417162000,1251.0,0.7,0.5,76.155,451.36,,,,,,,
T,39.687360000,-96.417093000,1223.9,0.7,0.5,76.521,1929.62,,,,,,,
T,39.688625000,-96.417077000,1231.9,0.6,-0.5,76.608,460.82,,,,,,,
T,39.689294000,-96.417101000,1240.4,0.5,-0.1,76.654,243.79,,,,,,,
T,39.689752000,-96.417141000,1245.6,0.2,2.9,76.686,167.21,,,,,,,
T,39.690046000,-96.417193000,1248.3,359.8,2.0,76.706,108.09,,,,,,,
T,39.690757000,-96.417388000,1259.6,356.2,-1.1,76.756,264.74,,,,,,,
T,39.691793000,-96.417705000,1255.6,351.3,-2.7,76.830,387.78,,,,,,,
T,39.692908000,-96.418075000,1225.9,348.3,-3.8,76.909,419.29,,,,,,,
T,39.693524000,-96.418276000,1207.5,347.0,-5.7,76.953,231.41,,,,,,,
T,39.694267000,-96.418467000,1187.9,346.9,-7.3,77.005,275.94,,,,,,,
T,39.694644000,-96.418529000,1176.5,347.3,-6.6,77.031,138.43,,,,,,,
T,39.695217000,-96.418573000,1162.7,349.0,-6.1,77.071,209.09,,,,,,,
T,39.695873000,-96.418617000,1153.8,352.0,-4.2,77.116,239.28,,,,,,,
T,39.696392000,-96.418617000,1143.0,354.8,-1.9,77.152,189.05,,,,,,,
T,39.697184000,-96.418661000,1143.0,357.1,-1.0,77.207,288.77,,,,,,,
T,39.698471000,-96.418741000,1150.0,357.6,-0.4,77.296,469.35,,,,,,,
T,39.698653000,-96.418759000,1150.2,357.6,-0.1,77.308,66.49,,,,,,,
T,39.698702000,-96.418764000,1150.2,357.7,-0.1,77.312,17.90,,,,,,,
T,39.699580000,-96.418773000,1141.5,357.8,-1.2,77.372,319.84,,,,,,,
T,39.700114000,-96.418769000,1142.1,358.4,-1.0,77.409,194.52,,,,,,,
T,39.700277000,-96.418768000,1142.3,359.3,-0.7,77.420,59.38,,,,,,,
T,39.700625000,-96.418764000,1142.9,359.9,0.4,77.444,126.77,,,,,,,
T,39.701193000,-96.418759000,1144.1,0.1,0.4,77.484,206.91,,,,,,,
T,39.701686000,-96.418755000,1144.4,0.4,0.1,77.518,179.59,,,,,,,
T,39.702254000,-96.418750000,1144.9,0.4,0.1,77.557,206.91,,,,,,,
T,39.702264000,-96.420600000,1143.3,324.6,-0.0,77.655,520.56,,,,,,,
T,39.702283000,-96.422406000,1144.2,300.6,-0.0,77.752,508.21,,,,,,,
T,39.702296000,-96.423546000,1143.9,286.7,0.0,77.812,320.80,,,,,,,
T,39.702296000,-96.423823000,1144.3,278.9,0.2,77.827,77.94,,,,,,,
T,39.702301000,-96.424134000,1145.5,270.7,-0.0,77.844,87.53,,,,,,,
T,39.702295000,-96.424301000,1144.9,270.6,-0.2,77.853,47.04,,,,,,,
T,39.702302000,-96.424563000,1144.1,270.7,-0.3,77.867,73.76,,,,,,,
T,39.702314000,-96.425043000,1143.2,270.9,-0.5,77.892,135.13,,,,,,,
T,39.702316000,-96.425101000,1143.1,271.2,-0.3,77.895,16.34,,,,,,,
T,39.702335000,-96.425551000,1143.4,271.8,-0.1,77.919,126.81,,,,,,,
T,39.702369000,-96.425991000,1143.4,273.3,-0.2,77.943,124.42,,,,,,,
T,39.702400000,-96.426351000,1143.4,274.1,-0.4,77.962,101.92,,,,,,,
T,39.702428000,-96.426660000,1142.2,275.2,-0.4,77.979,87.54,,,,,,,
T,39.702477000,-96.427188000,1140.9,275.7,-0.5,78.007,149.63,,,,,,,
T,39.702522000,-96.427851000,1140.5,276.0,-0.5,78.043,187.27,,,,,,,
T,39.702540000,-96.428226000,1140.4,275.7,-0.3,78.063,105.72,,,,,,,
T,39.702541000,-96.428633000,1140.3,274.6,-0.2,78.084,114.52,,,,,,,
T,39.702520000,-96.429003000,1140.0,272.9,0.5,78.104,104.39,,,,,,,
T,39.702486000,-96.429371000,1139.9,270.3,1.4,78.124,104.28,,,,,,,
T,39.702435000,-96.429700000,1142.9,266.5,0.9,78.142,94.42,,,,,,,
T,39.702373000,-96.429999000,1147.6,263.0,0.2,78.158,87.11,,,,,,,
T,39.702288000,-96.430362000,1144.7,259.2,2.0,78.178,106.73,,,,,,,
T,39.702194000,-96.430675000,1141.2,255.8,0.3,78.196,94.49,,,,,,,
T,39.702073000,-96.431014000,1149.5,251.9,0.2,78.216,105.08,,,,,,,
T,39.701941000,-96.431328000,1144.5,248.5,-0.0,78.235,100.59,,,,,,,
T,39.701781000,-96.431653000,1148.7,245.1,1.0,78.256,108.44,,,,,,,
T,39.701615000,-96.431963000,1144.6,241.3,-0.5,78.276,106.14,,,,,,,
T,39.701453000,-96.432229000,1146.5,238.2,-0.1,78.294,95.31,,,,,,,
T,39.701327000,-96.432403000,1147.0,235.1,-0.5,78.307,67.11,,,,,,,
T,39.700825000,-96.433017000,1143.6,229.3,-0.2,78.354,251.57,,,,,,,
T,39.699457000,-96.434506000,1142.3,223.4,-0.3,78.478,651.05,,,,,,,
T,39.699244000,-96.434740000,1142.3,222.0,-0.2,78.497,101.76,,,,,,,
T,39.698360000,-96.435715000,1142.0,220.9,-0.0,78.577,423.04,,,,,,,
T,39.696795000,-96.437418000,1143.3,220.4,-0.1,78.718,744.74,,,,,,,
T,39.696258000,-96.438007000,1142.5,220.1,0.1,78.767,256.39,,,,,,,
T,39.694939000,-96.439457000,1140.9,220.1,0.1,78.886,630.35,,,,,,,
T,39.694581000,-96.439862000,1145.2,220.2,-0.0,78.919,173.19,,,,,,,
T,39.694313000,-96.440173000,1144.4,220.3,0.0,78.944,131.11,,,,,,,
T,39.694064000,-96.440471000,1142.7,220.7,0.4,78.967,123.53,,,,,,,
T,39.693735000,-96.440901000,1142.8,221.4,-0.3,78.999,170.31,,,,,,,
T,39.693502000,-96.441218000,1143.5,223.3,-0.3,79.023,123.13,,,,,,,
T,39.693205000,-96.441648000,1143.3,225.0,0.0,79.053,162.32,,,,,,,
T,39.692964000,-96.442010000,1142.1,226.3,-0.2,79.079,134.48,,,,,,,
T,39.692576000,-96.442643000,1142.8,228.3,-0.7,79.122,227.39,,,,,,,
T,39.692264000,-96.443175000,1140.8,229.9,-0.1,79.158,187.96,,,,,,,
T,39.691583000,-96.444376000,1135.7,231.7,0.4,79.237,419.25,,,,,,,
T,39.691271000,-96.444923000,1142.6,232.5,0.3,79.273,191.35,,,,,,,
T,39.689194000,-96.448595000,1151.4,233.4,0.2,79.516,1280.75,,,,,,,
T,39.686670000,-96.453032000,1152.9,233.5,0.4,79.809,1550.69,,,,,,,
T,39.683849000,-96.457992000,1151.2,233.6,0.3,80.138,1733.40,,,,,,,
