type,latitude,longitude,altitude (ft),course,slope (%),distance (mi),distance_interval (ft),color,opacity,width,scale,sym,name,desc
T,42.751465000,-108.651152000,5433.8,171.6,1.6,8.340,653.44,,,,,,,
T,42.748694000,-108.650481000,5447.1,170.4,1.6,8.534,1025.88,,,,,,,
T,42.747785000,-108.650232000,5453.2,170.1,2.5,8.598,337.98,,,,,,,
T,42.747015000,-108.650086000,5463.9,170.3,2.0,8.652,283.36,,,,,,,
T,42.742048000,-108.648917000,5531.8,170.1,2.2,9.000,1837.31,,,,,,,
T,42.739700000,-108.648376000,5522.0,170.2,1.5,9.164,868.01,,,,,,,
T,42.736924000,-108.647737000,5543.0,170.3,1.2,9.359,1026.20,,,,,,,
T,42.734996000,-108.647282000,5523.6,170.4,-0.2,9.494,713.23,,,,,,,
T,42.733802000,-108.647017000,5523.4,170.3,0.2,9.577,440.95,,,,,,,
T,42.732443000,-108.646777000,5523.6,170.7,-0.5,9.672,499.48,,,,,,,
T,42.731134000,-108.646663000,5528.5,171.6,1.0,9.762,478.06,,,,,,,
T,42.730663000,-108.646672000,5531.9,172.9,1.3,9.795,171.68,,,,,,,
T,42.729010000,-108.646652000,5545.2,175.6,1.6,9.909,602.48,,,,,,,
T,42.728850000,-108.646650000,5546.2,176.9,1.1,9.920,58.32,,,,,,,
T,42.728346000,-108.646639000,5547.1,178.6,0.8,9.955,183.71,,,,,,,
T,42.725251000,-108.646574000,5553.1,179.4,0.9,10.168,1128.14,,,,,,,
T,42.724189000,-108.646544000,5551.4,179.2,1.0,10.242,387.14,,,,,,,
T,42.723131000,-108.646420000,5563.5,178.3,0.5,10.315,387.04,,,,,,,
T,42.722226000,-108.646244000,5569.4,177.4,0.1,10.378,333.21,,,,,,,
T,42.721274000,-108.645971000,5559.7,176.0,-1.1,10.445,354.64,,,,,,,
T,42.719869000,-108.645437000,5555.8,171.2,-3.0,10.546,531.79,,,,,,,
T,42.717530000,-108.644633000,5525.1,168.1,-4.3,10.713,879.43,,,,,,,
T,42.715771000,-108.644177000,5480.1,167.4,-4.4,10.836,652.69,,,,,,,
T,42.714789000,-108.643945000,5449.1,167.2,-1.4,10.905,363.29,,,,,,,
T,42.714690000,-108.643922000,5451.2,167.1,2.4,10.912,36.61,,,,,,,
T,42.711377000,-108.643145000,5510.0,168.8,3.5,11.144,1225.38,,,,,,,
T,42.704369000,-108.641559000,5643.7,170.3,4.3,11.634,2589.46,,,,,,,
T,42.702958000,-108.641247000,5646.4,170.5,4.0,11.733,521.04,,,,,,,
T,42.702150000,-108.640988000,5647.9,170.2,3.8,11.790,302.60,,,,,,,
T,42.701325000,-108.640662000,5651.2,169.8,1.9,11.850,313.19,,,,,,,
T,42.700648000,-108.640350000,5663.4,169.2,3.2,11.899,260.60,,,,,,,
T,42.700059000,-108.640005000,5674.6,165.2,3.5,11.943,233.84,,,,,,,
T,42.696923000,-108.638142000,5723.0,159.3,3.4,12.180,1247.85,,,,,,,
T,42.693383000,-108.636018000,5769.8,157.4,3.2,12.447,1410.90,,,,,,,
T,42.691092000,-108.634486000,5788.0,156.1,3.3,12.623,931.04,,,,,,,
T,42.682749000,-108.628768000,5892.8,154.6,3.2,13.269,3407.26,,,,,,,
T,42.680404000,-108.627148000,5934.6,154.3,3.4,13.450,959.27,,,,,,,
T,42.678498000,-108.625701000,5966.4,153.6,3.1,13.601,796.21,,,,,,,
T,42.676207000,-108.623881000,6012.2,152.5,3.5,13.784,967.84,,,,,,,
T,42.674488000,-108.622648000,6000.9,152.3,2.5,13.919,708.84,,,,,,,
T,42.673065000,-108.621719000,6031.5,151.8,2.0,14.028,575.66,,,,,,,
T,42.671396000,-108.620595000,6029.2,151.9,0.9,14.156,679.25,,,,,,,
T,42.670533000,-108.619992000,6030.7,152.2,1.4,14.223,353.87,,,,,,,
T,42.669949000,-108.619552000,6036.1,153.0,0.3,14.269,243.53,,,,,,,
T,42.669051000,-108.618738000,6032.9,152.1,0.6,14.344,393.75,,,,,,,
T,42.668098000,-108.617739000,6037.1,149.5,0.5,14.427,439.12,,,,,,,
T,42.667673000,-108.617245000,6039.5,146.5,-0.2,14.466,204.07,,,,,,,
T,42.667267000,-108.616725000,6037.7,143.7,0.0,14.504,203.61,,,,,,,
T,42.665401000,-108.614230000,6031.2,139.3,-0.0,14.685,955.43,,,,,,,
T,42.663840000,-108.612206000,6033.8,137.3,-0.1,14.834,787.43,,,,,,,
T,42.660413000,-108.608117000,6035.3,137.4,-0.1,15.150,1664.24,,,,,,,
T,42.655511000,-108.602380000,6031.9,138.0,-0.1,15.597,2360.82,,,,,,,
T,42.654799000,-108.601543000,6028.8,138.2,-0.2,15.662,343.56,,,,,,,
T,42.654403000,-108.601103000,6028.4,138.7,-0.5,15.697,186.66,,,,,,,
T,42.654154000,-108.600867000,6024.2,139.3,-0.5,15.718,110.75,,,,,,,
T,42.653831000,-108.600610000,6020.1,140.0,0.0,15.744,136.52,,,,,,,
T,42.653195000,-108.600299000,6026.5,146.5,-1.0,15.791,246.43,,,,,,,
T,42.652773000,-108.600192000,6029.2,153.9,-0.7,15.820,156.47,,,,,,,
T,42.652203000,-108.600130000,6019.4,162.0,-0.8,15.860,208.41,,,,,,,
T,42.651854000,-108.600165000,6018.4,167.3,-2.9,15.884,127.54,,,,,,,
T,42.651369000,-108.600283000,6012.4,174.4,-3.5,15.918,179.59,,,,,,,
T,42.650834000,-108.600517000,6000.9,183.9,-3.1,15.957,204.89,,,,,,,
T,42.650524000,-108.600787000,5999.1,191.0,-3.2,15.982,134.32,,,,,,,
T,42.649905000,-108.601342000,5991.3,201.2,-0.1,16.033,270.54,,,,,,,
T,42.649664000,-108.601613000,5989.5,205.9,2.8,16.055,114.15,,,,,,,
T,42.648395000,-108.602940000,6011.0,213.3,3.3,16.166,584.26,,,,,,,
T,42.646914000,-108.604433000,6049.9,216.3,4.3,16.293,672.82,,,,,,,
T,42.646369000,-108.605014000,6062.5,216.8,5.0,16.341,252.76,,,,,,,
T,42.645971000,-108.605341000,6069.2,216.8,5.3,16.373,169.65,,,,,,,
T,42.645608000,-108.605647000,6080.4,216.2,4.8,16.403,155.82,,,,,,,
T,42.645052000,-108.605969000,6089.5,213.7,4.7,16.444,220.38,,,,,,,
T,42.644428000,-108.606269000,6100.3,208.5,4.9,16.490,241.32,,,,,,,
T,42.642554000,-108.606881000,6132.7,199.8,4.7,16.623,702.56,,,,,,,
T,42.642053000,-108.607009000,6143.3,197.4,4.6,16.658,185.81,,,,,,,
T,42.641630000,-108.607063000,6151.2,194.7,4.7,16.688,154.85,,,,,,,
T,42.640543000,-108.607093000,6167.1,190.4,3.4,16.763,396.24,,,,,,,
T,42.640415000,-108.607096000,6169.5,188.6,2.8,16.772,46.66,,,,,,,
T,42.639058000,-108.607096000,6176.7,182.6,2.7,16.865,494.56,,,,,,,
T,42.638271000,-108.607134000,6181.6,181.4,2.4,16.920,287.01,,,,,,,
T,42.637858000,-108.607208000,6187.8,181.6,2.8,16.948,151.83,,,,,,,
T,42.637361000,-108.607361000,6194.6,183.5,5.6,16.984,185.75,,,,,,,
T,42.636419000,-108.607585000,6211.2,185.1,6.8,17.050,348.57,,,,,,,
T,42.635172000,-108.607955000,6256.8,189.2,6.7,17.138,465.25,,,,,,,
T,42.634338000,-108.608151000,6280.6,190.8,5.7,17.196,308.50,,,,,,,
T,42.633671000,-108.608139000,6291.4,189.3,5.8,17.242,243.11,,,,,,,
T,42.632240000,-108.607956000,6301.5,184.9,4.7,17.341,523.85,,,,,,,
T,42.631709000,-108.607900000,6311.8,182.8,4.0,17.378,194.11,,,,,,,
T,42.631081000,-108.607955000,6326.5,180.0,4.3,17.422,229.36,,,,,,,
T,42.630726000,-108.608013000,6333.2,178.4,4.9,17.446,130.32,,,,,,,
T,42.630134000,-108.608190000,6346.6,180.6,4.1,17.488,220.95,,,,,,,
T,42.629554000,-108.608447000,6349.8,187.7,2.4,17.530,222.41,,,,,,,
T,42.629156000,-108.608721000,6351.7,193.3,4.0,17.561,162.72,,,,,,,
T,42.628646000,-108.609166000,6349.1,200.1,4.5,17.603,221.11,,,,,,,
T,42.627760000,-108.610102000,6382.3,207.4,5.1,17.680,409.54,,,,,,,
T,42.627122000,-108.610762000,6405.8,212.1,6.1,17.736,292.61,,,,,,,
T,42.626562000,-108.611355000,6418.2,215.6,7.5,17.785,259.09,,,,,,,
T,42.625868000,-108.612106000,6443.6,217.1,6.9,17.846,323.77,,,,,,,
T,42.625536000,-108.612465000,6457.0,218.0,5.5,17.876,154.84,,,,,,,
T,42.625078000,-108.612900000,6467.7,217.5,5.3,17.914,203.89,,,,,,,
T,42.624617000,-108.613302000,6468.9,216.7,3.9,17.952,199.84,,,,,,,
T,42.624059000,-108.613674000,6477.3,214.3,3.9,17.995,226.68,,,,,,,
T,42.623626000,-108.613817000,6480.6,209.3,3.5,18.026,162.43,,,,,,,
T,42.623042000,-108.613967000,6496.2,203.9,4.7,18.067,216.64,,,,,,,
T,42.622446000,-108.614021000,6503.7,197.4,5.3,18.108,217.70,,,,,,,
T,42.621771000,-108.613941000,6519.4,189.4,5.9,18.155,246.95,,,,,,,
T,42.621311000,-108.613788000,6530.9,181.7,5.9,18.188,172.63,,,,,,,
T,42.620713000,-108.613522000,6544.6,175.7,6.3,18.231,229.40,,,,,,,
T,42.620165000,-108.613145000,6560.7,168.1,6.3,18.273,224.02,,,,,,,
T,42.619773000,-108.612744000,6569.9,160.6,5.8,18.307,179.05,,,,,,,
T,42.619441000,-108.612363000,6579.8,153.5,5.8,18.337,158.61,,,,,,,
T,42.618068000,-108.610550000,6617.6,143.7,5.7,18.470,698.96,,,,,,,
T,42.615952000,-108.607589000,6683.2,137.5,6.0,18.680,1109.05,,,,,,,
T,42.615612000,-108.607230000,6692.1,136.3,5.7,18.710,157.14,,,,,,,
T,42.615324000,-108.606972000,6704.8,136.3,4.0,18.733,125.86,,,,,,,
T,42.614811000,-108.606645000,6710.7,137.7,3.4,18.772,206.65,,,,,,,
T,42.614207000,-108.606479000,6690.1,142.2,4.7,18.815,224.62,,,,,,,
T,42.613744000,-108.606458000,6713.5,159.3,6.2,18.847,168.84,,,,,,,
T,42.613504000,-108.606484000,6730.0,165.4,9.0,18.864,87.75,,,,,,,
T,42.613109000,-108.606597000,6756.4,172.9,12.7,18.891,147.14,,,,,,,
T,42.612738000,-108.606787000,6780.5,182.9,9.9,18.919,144.56,,,,,,,
T,42.610860000,-108.608049000,6856.2,199.0,7.4,19.064,764.12,,,,,,,
T,42.609694000,-108.608807000,6873.7,203.1,6.0,19.153,471.41,,,,,,,
T,42.607736000,-108.610169000,6902.0,205.2,5.0,19.305,802.29,,,,,,,
T,42.605531000,-108.611683000,6940.1,206.3,3.6,19.475,901.08,,,,,,,
T,42.604964000,-108.612090000,6938.3,206.7,4.0,19.520,233.90,,,,,,,
T,42.604517000,-108.612521000,6950.4,207.4,4.2,19.558,200.01,,,,,,,
T,42.603660000,-108.613574000,6976.4,210.2,4.8,19.638,421.81,,,,,,,
T,42.603602000,-108.613646000,6977.5,211.8,5.1,19.643,28.68,,,,,,,
T,42.601825000,-108.615925000,7025.2,220.1,4.5,19.812,892.15,,,,,,,
T,42.601348000,-108.616494000,7028.6,221.9,4.5,19.856,231.72,,,,,,,
T,42.599705000,-108.618178000,7054.1,220.9,3.8,19.998,751.09,,,,,,,
T,42.597812000,-108.620041000,7101.4,219.1,2.7,20.160,853.00,,,,,,,
T,42.596771000,-108.621086000,7100.4,218.7,1.9,20.249,472.35,,,,,,,
T,42.596253000,-108.621789000,7094.1,217.8,0.8,20.300,267.34,,,,,,,
T,42.595803000,-108.622561000,7077.7,218.9,-2.2,20.350,264.78,,,,,,,
T,42.595419000,-108.623523000,7072.1,222.6,-3.5,20.406,294.43,,,,,,,
T,42.595100000,-108.624632000,7065.6,231.3,-2.8,20.466,320.46,,,,,,,
T,42.594961000,-108.625650000,7049.9,241.7,-0.2,20.519,278.76,,,,,,,
T,42.594915000,-108.627217000,7050.1,251.5,0.0,20.599,422.28,,,,,,,
T,42.594773000,-108.633391000,7071.0,262.6,1.4,20.914,1663.30,,,,,,,
T,42.594765000,-108.633738000,7072.8,265.0,2.4,20.932,93.48,,,,,,,
T,42.594662000,-108.637641000,7113.3,267.4,2.9,21.131,1051.65,,,,,,,
T,42.594615000,-108.639620000,7139.6,268.1,4.4,21.232,533.17,,,,,,,
T,42.594571000,-108.641219000,7158.7,268.1,4.3,21.314,430.87,,,,,,,
T,42.594508000,-108.642093000,7175.1,267.6,5.2,21.358,236.46,,,,,,,
T,42.594386000,-108.642962000,7179.3,266.8,5.5,21.403,238.19,,,,,,,
T,42.594196000,-108.643627000,7197.6,264.0,5.7,21.440,191.99,,,,,,,
T,42.593920000,-108.644405000,7212.7,258.8,5.6,21.484,232.39,,,,,,,
T,42.593619000,-108.645006000,7221.4,251.1,6.3,21.521,195.51,,,,,,,
T,42.593161000,-108.645784000,7237.9,243.6,4.6,21.572,267.87,,,,,,,
T,42.592586000,-108.646539000,7253.1,235.6,4.2,21.627,291.98,,,,,,,
T,42.592154000,-108.646916000,7252.0,229.9,4.7,21.662,187.34,,,,,,,
T,42.591475000,-108.647377000,7264.1,221.8,4.7,21.715,276.86,,,,,,,
T,42.590093000,-108.648305000,7296.0,214.6,4.2,21.821,562.26,,,,,,,
T,42.589366000,-108.648900000,7314.9,211.2,4.0,21.880,309.64,,,,,,,
T,42.588738000,-108.649611000,7321.2,210.4,4.1,21.936,298.40,,,,,,,
T,42.587225000,-108.651620000,7339.9,215.1,3.8,22.083,772.51,,,,,,,
T,42.586471000,-108.652613000,7358.7,217.6,3.4,22.155,383.44,,,,,,,
T,42.586001000,-108.653390000,7373.6,222.5,3.5,22.207,270.42,,,,,,,
T,42.585701000,-108.654136000,7380.7,226.4,3.1,22.250,228.73,,,,,,,
T,42.585515000,-108.654909000,7385.9,230.4,1.1,22.291,218.94,,,,,,,
T,42.585369000,-108.655912000,7382.9,239.6,0.3,22.344,275.31,,,,,,,
T,42.585180000,-108.657709000,7374.9,251.0,1.5,22.436,488.84,,,,,,,
T,42.585022000,-108.658562000,7378.0,255.6,1.8,22.481,236.83,,,,,,,
T,42.584832000,-108.659318000,7402.6,257.2,2.5,22.522,215.06,,,,,,,
T,42.584666000,-108.659903000,7410.2,257.0,5.6,22.554,168.77,,,,,,,
T,42.584401000,-108.660713000,7417.1,254.7,6.2,22.599,238.57,,,,,,,
T,42.584220000,-108.661625000,7437.1,251.6,3.3,22.647,254.32,,,,,,,
T,42.584176000,-108.662134000,7441.1,252.2,2.1,22.673,138.02,,,,,,,
T,42.584180000,-108.662928000,7436.6,256.2,2.2,22.714,213.84,,,,,,,
T,42.584255000,-108.663787000,7433.3,261.8,1.1,22.758,232.95,,,,,,,
T,42.584516000,-108.665761000,7447.2,271.8,1.2,22.860,540.08,,,,,,,
T,42.584595000,-108.666523000,7452.4,275.9,3.0,22.899,207.23,,,,,,,
T,42.584607000,-108.667113000,7457.7,276.7,3.5,22.929,158.96,,,,,,,
T,42.584528000,-108.667853000,7476.9,275.5,2.9,22.968,201.36,,,,,,,
T,42.584374000,-108.668760000,7481.1,271.9,3.4,23.015,250.64,,,,,,,
T,42.583639000,-108.672053000,7497.0,259.3,4.7,23.191,926.44,,,,,,,
T,42.583422000,-108.672788000,7511.7,255.7,4.3,23.231,213.17,,,,,,,
T,42.583106000,-108.673587000,7544.7,252.5,4.0,23.277,244.07,,,,,,,
T,42.582802000,-108.674280000,7557.0,250.0,6.2,23.318,217.05,,,,,,,
T,42.582388000,-108.674987000,7555.4,246.6,5.8,23.364,242.95,,,,,,,
T,42.581020000,-108.676924000,7598.3,233.9,4.8,23.501,721.62,,,,,,,
T,42.580641000,-108.677552000,7606.8,231.6,4.9,23.542,218.38,,,,,,,
